schema,generated_local
FASTENER_ANALYTIC_CHECKS_V1,2026-08-22T01:29:31+08:00
joint_id,case_id,case_variant,check_id,demand,capacity,demand_over_capacity,unit,basis,status,notes
STAGE_A_TO_B_8XM5_R62P5MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,BOLT_SHEAR,5.52157,377.935,0.0146098,MPa,Q_max/A_shank vs 0.577*S_proof; SHANK_IN_SHEAR_PLANE_ASSUMPTION; shear allowable ASSUMPTION_NO_SOURCE,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=5ms; F_peak=pi*J/(2tc)=212.9N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_A_TO_B_8XM5_R62P5MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,BEARING_PLATE_6061T6,2.71039,310,0.00874321,MPa,p=Q/(d*t_plate) vs 6061-T6 Ftu TYPICAL 310MPa reference level; INDICATIVE_NOT_AN_ALLOWABLE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=5ms; F_peak=pi*J/(2tc)=212.9N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_A_TO_B_8XM5_R62P5MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,NET_SECTION_PLATE_6061T6,0,310,0,MPa,sigma_net=N_max/((tributary-hole)*t_plate) conservative tributary model vs Ftu typical; INDICATIVE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=5ms; F_peak=pi*J/(2tc)=212.9N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_A_TO_B_8XM5_R62P5MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,HEAD_PULL_THROUGH,268.425,276,0.972555,MPa,head bearing pressure vs 6061-T6 Fty TYPICAL 276MPa reference; INDICATIVE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=5ms; F_peak=pi*J/(2tc)=212.9N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_A_TO_B_8XM5_R62P5MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,THREAD_SHEAR_EXTERNAL_BOLT,111.844,377.935,0.295934,MPa,tau=F_b_max/(pi*d2*L_e*0.75) vs 0.577*S_proof A286; L_e candidate declared,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=5ms; F_peak=pi*J/(2tc)=212.9N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_A_TO_B_8XM5_R62P5MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,THREAD_SHEAR_INTERNAL_MEMBER,100.212,159.252,0.629267,MPa,Stage A 6061-T6 candidate; wire-thread-insert candidate L_e=1.5d; tau_allow=0.577*Fty_typ ASSUMPTION on typical,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=5ms; F_peak=pi*J/(2tc)=212.9N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,SLIP_FRICTION,145.866,831.796,0.175363,N,"Q_max vs mu_min*(Fp_min-(1-PHI)*N_max); mu candidate band [0.15,0.30] ASSUMPTION",DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=5ms; F_peak=pi*J/(2tc)=212.9N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,SEPARATION,0,3722.55,0,N,N_max vs Fp_min*(1-PHI); separation predicted when ratio>=1,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=5ms; F_peak=pi*J/(2tc)=212.9N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,BOLT_ADDITIONAL_TENSION_PROOF,12551.1,13165.5,0.953333,N,"Fp_max+PHI*N_max vs S_proof*As (candidate material proof, A286 655MPa MIN distributor ref)",DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=5ms; F_peak=pi*J/(2tc)=212.9N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,BOLT_TENSION_ULTIMATE,12551.1,19396.5,0.647081,N,Fp_max+PHI*N_max vs S_u*As (candidate A286 965MPa MIN distributor ref),DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=5ms; F_peak=pi*J/(2tc)=212.9N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,BOLT_SHEAR,5.15895,377.935,0.0136504,MPa,Q_max/A_shank vs 0.577*S_proof; SHANK_IN_SHEAR_PLANE_ASSUMPTION; shear allowable ASSUMPTION_NO_SOURCE,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=5ms; F_peak=pi*J/(2tc)=212.9N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,BEARING_PLATE_6061T6,2.26149,310,0.00729512,MPa,p=Q/(d*t_plate) vs 6061-T6 Ftu TYPICAL 310MPa reference level; INDICATIVE_NOT_AN_ALLOWABLE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=5ms; F_peak=pi*J/(2tc)=212.9N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,NET_SECTION_PLATE_6061T6,0,310,0,MPa,sigma_net=N_max/((tributary-hole)*t_plate) conservative tributary model vs Ftu typical; INDICATIVE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=5ms; F_peak=pi*J/(2tc)=212.9N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,HEAD_PULL_THROUGH,283.143,276,1.02588,MPa,head bearing pressure vs 6061-T6 Fty TYPICAL 276MPa reference; INDICATIVE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=5ms; F_peak=pi*J/(2tc)=212.9N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,THREAD_SHEAR_EXTERNAL_BOLT,191.476,377.935,0.506637,MPa,tau=F_b_max/(pi*d2*L_e*0.75) vs 0.577*S_proof A286; L_e candidate declared,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=5ms; F_peak=pi*J/(2tc)=212.9N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,THREAD_SHEAR_INTERNAL_MEMBER,170.733,377.935,0.451751,MPa,through-bolt + A286-class nut candidate; nut thread shear vs 0.577*S_proof A286 ASSUMPTION,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=5ms; F_peak=pi*J/(2tc)=212.9N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,SLIP_FRICTION,0,239.705,0,N,"Q_max vs mu_min*(Fp_min-(1-PHI)*N_max); mu candidate band [0.15,0.30] ASSUMPTION",DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,SEPARATION,1196.93,1668.06,0.717559,N,N_max vs Fp_min*(1-PHI); separation predicted when ratio>=1,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,BOLT_ADDITIONAL_TENSION_PROOF,5855.21,5750.9,1.01814,N,"Fp_max+PHI*N_max vs S_proof*As (candidate material proof, A286 655MPa MIN distributor ref)",DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,BOLT_TENSION_ULTIMATE,5855.21,8472.7,0.691068,N,Fp_max+PHI*N_max vs S_u*As (candidate A286 965MPa MIN distributor ref),DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,BOLT_SHEAR,0,377.935,0,MPa,Q_max/A_shank vs 0.577*S_proof; SHANK_IN_SHEAR_PLANE_ASSUMPTION; shear allowable ASSUMPTION_NO_SOURCE,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,BEARING_PLATE_6061T6,0,310,0,MPa,p=Q/(d*t_plate) vs 6061-T6 Ftu TYPICAL 310MPa reference level; INDICATIVE_NOT_AN_ALLOWABLE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,NET_SECTION_PLATE_6061T6,3.35839,310,0.0108335,MPa,sigma_net=N_max/((tributary-hole)*t_plate) conservative tributary model vs Ftu typical; INDICATIVE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,HEAD_PULL_THROUGH,267.783,276,0.970229,MPa,head bearing pressure vs 6061-T6 Fty TYPICAL 276MPa reference; INDICATIVE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,THREAD_SHEAR_EXTERNAL_BOLT,,,,MPa,engagement length as-built unknown,HOLD_AS_BUILT_ENGAGEMENT_UNKNOWN,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,THREAD_SHEAR_INTERNAL_MEMBER,,,,MPa,B601 vendor tapped holes; material and engagement unknown,HOLD_NO_B601_MATERIAL_OR_ENGAGEMENT_AUTHORITY,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_A_TO_B_8XM5_R62P5MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,SLIP_FRICTION,0,523.238,0,N,"Q_max vs mu_min*(Fp_min-(1-PHI)*N_max); mu candidate band [0.15,0.30] ASSUMPTION",DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_A_TO_B_8XM5_R62P5MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,SEPARATION,623.154,2660.6,0.234216,N,N_max vs Fp_min*(1-PHI); separation predicted when ratio>=1,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_A_TO_B_8XM5_R62P5MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,BOLT_ADDITIONAL_TENSION_PROOF,9053.81,9287.9,0.974796,N,"Fp_max+PHI*N_max vs S_proof*As (candidate material proof, A286 655MPa MIN distributor ref)",DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_A_TO_B_8XM5_R62P5MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,BOLT_TENSION_ULTIMATE,9053.81,13683.7,0.661649,N,Fp_max+PHI*N_max vs S_u*As (candidate A286 965MPa MIN distributor ref),DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_A_TO_B_8XM5_R62P5MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,BOLT_SHEAR,0,377.935,0,MPa,Q_max/A_shank vs 0.577*S_proof; SHANK_IN_SHEAR_PLANE_ASSUMPTION; shear allowable ASSUMPTION_NO_SOURCE,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_A_TO_B_8XM5_R62P5MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,BEARING_PLATE_6061T6,0,310,0,MPa,p=Q/(d*t_plate) vs 6061-T6 Ftu TYPICAL 310MPa reference level; INDICATIVE_NOT_AN_ALLOWABLE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_A_TO_B_8XM5_R62P5MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,NET_SECTION_PLATE_6061T6,1.78708,310,0.00576478,MPa,sigma_net=N_max/((tributary-hole)*t_plate) conservative tributary model vs Ftu typical; INDICATIVE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_A_TO_B_8XM5_R62P5MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,HEAD_PULL_THROUGH,274.468,276,0.99445,MPa,head bearing pressure vs 6061-T6 Fty TYPICAL 276MPa reference; INDICATIVE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_A_TO_B_8XM5_R62P5MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,THREAD_SHEAR_EXTERNAL_BOLT,114.362,377.935,0.302596,MPa,tau=F_b_max/(pi*d2*L_e*0.75) vs 0.577*S_proof A286; L_e candidate declared,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_A_TO_B_8XM5_R62P5MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,THREAD_SHEAR_INTERNAL_MEMBER,102.468,159.252,0.643434,MPa,Stage A 6061-T6 candidate; wire-thread-insert candidate L_e=1.5d; tau_allow=0.577*Fty_typ ASSUMPTION on typical,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,SLIP_FRICTION,0,773.905,0,N,"Q_max vs mu_min*(Fp_min-(1-PHI)*N_max); mu candidate band [0.15,0.30] ASSUMPTION",DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,SEPARATION,574.92,3722.55,0.154443,N,N_max vs Fp_min*(1-PHI); separation predicted when ratio>=1,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,BOLT_ADDITIONAL_TENSION_PROOF,12740.1,13165.5,0.967687,N,"Fp_max+PHI*N_max vs S_proof*As (candidate material proof, A286 655MPa MIN distributor ref)",DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,BOLT_TENSION_ULTIMATE,12740.1,19396.5,0.656824,N,Fp_max+PHI*N_max vs S_u*As (candidate A286 965MPa MIN distributor ref),DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,BOLT_SHEAR,0,377.935,0,MPa,Q_max/A_shank vs 0.577*S_proof; SHANK_IN_SHEAR_PLANE_ASSUMPTION; shear allowable ASSUMPTION_NO_SOURCE,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,BEARING_PLATE_6061T6,0,310,0,MPa,p=Q/(d*t_plate) vs 6061-T6 Ftu TYPICAL 310MPa reference level; INDICATIVE_NOT_AN_ALLOWABLE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,NET_SECTION_PLATE_6061T6,0.843547,310,0.00272112,MPa,sigma_net=N_max/((tributary-hole)*t_plate) conservative tributary model vs Ftu typical; INDICATIVE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,HEAD_PULL_THROUGH,287.406,276,1.04133,MPa,head bearing pressure vs 6061-T6 Fty TYPICAL 276MPa reference; INDICATIVE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,THREAD_SHEAR_EXTERNAL_BOLT,194.359,377.935,0.514265,MPa,tau=F_b_max/(pi*d2*L_e*0.75) vs 0.577*S_proof A286; L_e candidate declared,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,NORMAL_TENSION_BENDING,THREAD_SHEAR_INTERNAL_MEMBER,173.303,377.935,0.458553,MPa,through-bolt + A286-class nut candidate; nut thread shear vs 0.577*S_proof A286 ASSUMPTION,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,SLIP_FRICTION,133.131,363.342,0.366408,N,"Q_max vs mu_min*(Fp_min-(1-PHI)*N_max); mu candidate band [0.15,0.30] ASSUMPTION",DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,SEPARATION,0,1668.06,0,N,N_max vs Fp_min*(1-PHI); separation predicted when ratio>=1,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,BOLT_ADDITIONAL_TENSION_PROOF,5482.52,5750.9,0.953333,N,"Fp_max+PHI*N_max vs S_proof*As (candidate material proof, A286 655MPa MIN distributor ref)",DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,BOLT_TENSION_ULTIMATE,5482.52,8472.7,0.647081,N,Fp_max+PHI*N_max vs S_u*As (candidate A286 965MPa MIN distributor ref),DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,BOLT_SHEAR,10.5943,377.935,0.028032,MPa,Q_max/A_shank vs 0.577*S_proof; SHANK_IN_SHEAR_PLANE_ASSUMPTION; shear allowable ASSUMPTION_NO_SOURCE,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,BEARING_PLATE_6061T6,5.54715,310,0.017894,MPa,p=Q/(d*t_plate) vs 6061-T6 Ftu TYPICAL 310MPa reference level; INDICATIVE_NOT_AN_ALLOWABLE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,NET_SECTION_PLATE_6061T6,0,310,0,MPa,sigma_net=N_max/((tributary-hole)*t_plate) conservative tributary model vs Ftu typical; INDICATIVE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=10ms; F_peak=pi*J/(2tc)=106.4N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
