state,instance_id,parent_group,quantity,expected_solid_count,representation_role,integration_lineage,source_status,step_path,step_sha256,step_current_sha256,T_S_local_mm_json,native_path,native_file_exists,native_current_sha256,native_geometry_status,native_increment_geometry_cold_verified,native_geometry_hash_chain_verified,native_geometry_receipt,candidate_material,candidate_material_id,material_status,candidate_density_kg_m3,native_material_cold_verified,native_material_decision_cold_recorded,native_material_receipt,native_material_receipt_sha256,candidate_uniform_geometry_mass_kg,mass_basis,source_geometry_candidate_mass_kg,source_geometry_mass_basis,procurement_material_note,as_built_mass_kg,as_built_material_certified,whole_assembly_fit_verified
released,wing_-1_leaf_3,DPG_3cc2d6c96a3f,1,1,SIMPLIFIED_PROXY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_-1_leaf_1_b1368782_service_solid.step,cd7a9e6b236a12722ca846065a070a3f2f8b6f374ed8155f4c650142be943980,cd7a9e6b236a12722ca846065a070a3f2f8b6f374ed8155f4c650142be943980,"[[1.0,0.0,0.0,0.0],[0.0,-0.0,-1.0,-130.15000000000003],[0.0,1.0,-0.0,-8.150000000000006],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_b96b5d5ad803000b9927.SLDPRT,True,e37c7d69504ecd1e33938f38757015e67adff94b6eff8ba076909a421d414f95,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,,,UNASSIGNED_COMPOSITE_OR_UNKNOWN,,False,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,,UNKNOWN_NO_SOFTWARE_DEFAULT_MASS_CREDIT,,UNKNOWN,Solar-wing substrate/assembly currently budget proxy; actual laminate/core/skin and stackup needed. Do not homogenize as aluminium.,,False,False
released,wing_1_leaf_1,DPG_3cc2d6c96a3f,1,1,SIMPLIFIED_PROXY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_-1_leaf_1_b1368782_service_solid.step,cd7a9e6b236a12722ca846065a070a3f2f8b6f374ed8155f4c650142be943980,cd7a9e6b236a12722ca846065a070a3f2f8b6f374ed8155f4c650142be943980,"[[1.0,0.0,0.0,0.0],[0.0,0.0,-1.0,121.15],[0.0,1.0,0.0,-8.150000000000006],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_b96b5d5ad803000b9927.SLDPRT,True,e37c7d69504ecd1e33938f38757015e67adff94b6eff8ba076909a421d414f95,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,,,UNASSIGNED_COMPOSITE_OR_UNKNOWN,,False,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,,UNKNOWN_NO_SOFTWARE_DEFAULT_MASS_CREDIT,,UNKNOWN,Solar-wing substrate/assembly currently budget proxy; actual laminate/core/skin and stackup needed. Do not homogenize as aluminium.,,False,False
released,wing_1_leaf_2,DPG_3cc2d6c96a3f,1,1,SIMPLIFIED_PROXY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_-1_leaf_1_b1368782_service_solid.step,cd7a9e6b236a12722ca846065a070a3f2f8b6f374ed8155f4c650142be943980,cd7a9e6b236a12722ca846065a070a3f2f8b6f374ed8155f4c650142be943980,"[[1.0,0.0,0.0,0.0],[0.0,1.2246467991473532e-16,1.0,125.65000000000002],[0.0,-1.0,1.2246467991473532e-16,-8.150000000000006],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_b96b5d5ad803000b9927.SLDPRT,True,e37c7d69504ecd1e33938f38757015e67adff94b6eff8ba076909a421d414f95,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,,,UNASSIGNED_COMPOSITE_OR_UNKNOWN,,False,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,,UNKNOWN_NO_SOFTWARE_DEFAULT_MASS_CREDIT,,UNKNOWN,Solar-wing substrate/assembly currently budget proxy; actual laminate/core/skin and stackup needed. Do not homogenize as aluminium.,,False,False
released,wing_1_leaf_3,DPG_3cc2d6c96a3f,1,1,SIMPLIFIED_PROXY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_-1_leaf_1_b1368782_service_solid.step,cd7a9e6b236a12722ca846065a070a3f2f8b6f374ed8155f4c650142be943980,cd7a9e6b236a12722ca846065a070a3f2f8b6f374ed8155f4c650142be943980,"[[1.0,0.0,0.0,0.0],[0.0,0.0,-1.0,130.15000000000003],[0.0,1.0,0.0,-8.150000000000006],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_b96b5d5ad803000b9927.SLDPRT,True,e37c7d69504ecd1e33938f38757015e67adff94b6eff8ba076909a421d414f95,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,,,UNASSIGNED_COMPOSITE_OR_UNKNOWN,,False,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,,UNKNOWN_NO_SOFTWARE_DEFAULT_MASS_CREDIT,,UNKNOWN,Solar-wing substrate/assembly currently budget proxy; actual laminate/core/skin and stackup needed. Do not homogenize as aluminium.,,False,False
released,wing_edge_frame_-1_1_-1,DPG_3cc2d6c96a3f,1,1,PHYSICAL_GEOMETRY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\wing_edge_frame_-1_1_-1.step,245378b761780e7e3214b743cc969fb025beb63ec39c318bd60c45ee1b166332,245378b761780e7e3214b743cc969fb025beb63ec39c318bd60c45ee1b166332,"[[1.0,0.0,0.0,0.0],[0.0,-0.0,-1.0,-121.15],[0.0,1.0,-0.0,-8.150000000000006],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\D000.SLDPRT,True,c92804dae28792387015259f644e9f950dc49cf07643f464c1b9b0033cc98577,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_6061_T6_CANDIDATE_D2700,REFMAT-AL6061-T6-T651,PRESERVE_LEGACY_DENSITY_CANDIDATE,2700,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_0_1_r3.json,669f7b3eaa150a90bc3def94285a44ec753e4bf65ede4cc402ec4e40821d8100,0.006753435364449488,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,Preserve existing 2700 kg/m3 uniform aluminium geometry density. 6061-T6/T651 identity is a new ground-design candidate; no allowables or certified temper implied.,,False,False
released,wing_edge_frame_-1_1_1,DPG_3cc2d6c96a3f,1,1,PHYSICAL_GEOMETRY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\wing_edge_frame_-1_1_1.step,7bc3874687e793081a5479a0d7a2baefb298c34c7f14d0e0edb8bc2c4fef3dd8,7bc3874687e793081a5479a0d7a2baefb298c34c7f14d0e0edb8bc2c4fef3dd8,"[[1.0,0.0,0.0,0.0],[0.0,-0.0,-1.0,-121.15],[0.0,1.0,-0.0,-8.150000000000006],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\D001.SLDPRT,True,911307e652878f4cb0306ca7f4fad00de22d9bfc3510c1c930b6dbc3e741f4a9,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_6061_T6_CANDIDATE_D2700,REFMAT-AL6061-T6-T651,PRESERVE_LEGACY_DENSITY_CANDIDATE,2700,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.006753442313053393,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,Preserve existing 2700 kg/m3 uniform aluminium geometry density. 6061-T6/T651 identity is a new ground-design candidate; no allowables or certified temper implied.,,False,False
released,wing_edge_frame_-1_2_-1,DPG_3cc2d6c96a3f,1,1,PHYSICAL_GEOMETRY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\wing_edge_frame_-1_2_-1.step,8201bd6fc6b229462aff3b03c42012c35307916ff697d8499b077b560626b2c0,8201bd6fc6b229462aff3b03c42012c35307916ff697d8499b077b560626b2c0,"[[1.0,0.0,0.0,0.0],[0.0,-1.2246467991473532e-16,1.0,-125.65000000000002],[0.0,-1.0,-1.2246467991473532e-16,-8.150000000000006],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\D002.SLDPRT,True,f2f7e2218f23a64eed99389bd7785f455d39d9373d73d23005f4789287afc4b0,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_6061_T6_CANDIDATE_D2700,REFMAT-AL6061-T6-T651,PRESERVE_LEGACY_DENSITY_CANDIDATE,2700,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.0073151072233569175,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,Preserve existing 2700 kg/m3 uniform aluminium geometry density. 6061-T6/T651 identity is a new ground-design candidate; no allowables or certified temper implied.,,False,False
released,wing_edge_frame_-1_2_1,DPG_3cc2d6c96a3f,1,1,PHYSICAL_GEOMETRY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\wing_edge_frame_-1_2_1.step,173f5039504a8fc6e9b1b1fac5ef4dd1a8f0160c5a8c37e115ea04dd72040a66,173f5039504a8fc6e9b1b1fac5ef4dd1a8f0160c5a8c37e115ea04dd72040a66,"[[1.0,0.0,0.0,0.0],[0.0,-1.2246467991473532e-16,1.0,-125.65000000000002],[0.0,-1.0,-1.2246467991473532e-16,-8.150000000000006],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\D003.SLDPRT,True,0f6568c74842e255ed4d2b4da4cadc1b44cf26b8993953720678b81de46a8d8d,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_6061_T6_CANDIDATE_D2700,REFMAT-AL6061-T6-T651,PRESERVE_LEGACY_DENSITY_CANDIDATE,2700,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.0073151186596638286,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,Preserve existing 2700 kg/m3 uniform aluminium geometry density. 6061-T6/T651 identity is a new ground-design candidate; no allowables or certified temper implied.,,False,False
released,wing_edge_frame_-1_3_-1,DPG_3cc2d6c96a3f,1,1,PHYSICAL_GEOMETRY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_edge_frame_-1_3_-1_4f36252d_service_solid.step,48d32c6599544476fb3260d9fccc482510294c95fcbc63a6a4e76ed615db7fe3,48d32c6599544476fb3260d9fccc482510294c95fcbc63a6a4e76ed615db7fe3,"[[1.0,0.0,0.0,0.0],[0.0,-0.0,-1.0,-130.15000000000003],[0.0,1.0,-0.0,-8.150000000000006],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_ab92034783e54f2b4f3b.SLDPRT,True,485aa7c1cf6e3599d28af83804b07a728bb61e1044e4cbb28fdfe15ff8cd3c81,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_6061_T6_CANDIDATE_D2700,REFMAT-AL6061-T6-T651,PRESERVE_LEGACY_DENSITY_CANDIDATE,2700,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.00586842556172464,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,Preserve existing 2700 kg/m3 uniform aluminium geometry density. 6061-T6/T651 identity is a new ground-design candidate; no allowables or certified temper implied.,,False,False
released,wing_edge_frame_-1_3_1,DPG_3cc2d6c96a3f,1,1,PHYSICAL_GEOMETRY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_edge_frame_-1_3_1_90dde3c9_service_solid.step,91e32bab9594959a67daa8cb84d6047955478c3a2a70e0098151c0863c2d4687,91e32bab9594959a67daa8cb84d6047955478c3a2a70e0098151c0863c2d4687,"[[1.0,0.0,0.0,0.0],[0.0,-0.0,-1.0,-130.15000000000003],[0.0,1.0,-0.0,-8.150000000000006],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_4c9d29d6c2b555844d47.SLDPRT,True,a3e45567d70d78ea91c2b3645461c3feef0121113ca1d6f9c3caad9fc0e45a82,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_6061_T6_CANDIDATE_D2700,REFMAT-AL6061-T6-T651,PRESERVE_LEGACY_DENSITY_CANDIDATE,2700,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.005868425641316481,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,Preserve existing 2700 kg/m3 uniform aluminium geometry density. 6061-T6/T651 identity is a new ground-design candidate; no allowables or certified temper implied.,,False,False
released,wing_edge_frame_1_1_-1,DPG_3cc2d6c96a3f,1,1,PHYSICAL_GEOMETRY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\wing_edge_frame_1_1_-1.step,f0c6df781b3789c521d80ab005b6b9d44dcdc46c0e091ec0bc9196c7c9b22dc7,f0c6df781b3789c521d80ab005b6b9d44dcdc46c0e091ec0bc9196c7c9b22dc7,"[[1.0,0.0,0.0,0.0],[0.0,0.0,-1.0,121.15],[0.0,1.0,0.0,-8.150000000000006],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\D004.SLDPRT,True,9675296965b1ea817eec7eb76da77a1408a715c1691e8dc755bd98b9bfc5bbdc,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_6061_T6_CANDIDATE_D2700,REFMAT-AL6061-T6-T651,PRESERVE_LEGACY_DENSITY_CANDIDATE,2700,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.006753508748816672,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,Preserve existing 2700 kg/m3 uniform aluminium geometry density. 6061-T6/T651 identity is a new ground-design candidate; no allowables or certified temper implied.,,False,False
released,wing_edge_frame_1_1_1,DPG_3cc2d6c96a3f,1,1,PHYSICAL_GEOMETRY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\wing_edge_frame_1_1_1.step,f7fcbaff43e309842c712d9ed62a79dd8755c2262574a022f7877c3dc964dcde,f7fcbaff43e309842c712d9ed62a79dd8755c2262574a022f7877c3dc964dcde,"[[1.0,0.0,0.0,0.0],[0.0,0.0,-1.0,121.15],[0.0,1.0,0.0,-8.150000000000006],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\D005.SLDPRT,True,43e31f41d2becc50fc32a7ad23d7c9e72ccd9d8b04a37399034262e22c915df4,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_6061_T6_CANDIDATE_D2700,REFMAT-AL6061-T6-T651,PRESERVE_LEGACY_DENSITY_CANDIDATE,2700,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.00675351713420288,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,Preserve existing 2700 kg/m3 uniform aluminium geometry density. 6061-T6/T651 identity is a new ground-design candidate; no allowables or certified temper implied.,,False,False
released,wing_edge_frame_1_2_-1,DPG_3cc2d6c96a3f,1,1,PHYSICAL_GEOMETRY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\wing_edge_frame_1_2_-1.step,4be89b97901cdb1d217c50ec7c91db85cb40f9bb7887423043e041b90676ea6d,4be89b97901cdb1d217c50ec7c91db85cb40f9bb7887423043e041b90676ea6d,"[[1.0,0.0,0.0,0.0],[0.0,1.2246467991473532e-16,1.0,125.65000000000002],[0.0,-1.0,1.2246467991473532e-16,-8.150000000000006],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\D006.SLDPRT,True,125de58c19ceada093af6037aa26d5fbad30c870f4531efd0c8e7e6532b8f67d,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_6061_T6_CANDIDATE_D2700,REFMAT-AL6061-T6-T651,PRESERVE_LEGACY_DENSITY_CANDIDATE,2700,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.0073150385085882265,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,Preserve existing 2700 kg/m3 uniform aluminium geometry density. 6061-T6/T651 identity is a new ground-design candidate; no allowables or certified temper implied.,,False,False
released,wing_edge_frame_1_2_1,DPG_3cc2d6c96a3f,1,1,PHYSICAL_GEOMETRY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\wing_edge_frame_1_2_1.step,a86abb7a8421ec3174462cf0e5870cc197ff2c1fbb66de8667a350d57efcb7f9,a86abb7a8421ec3174462cf0e5870cc197ff2c1fbb66de8667a350d57efcb7f9,"[[1.0,0.0,0.0,0.0],[0.0,1.2246467991473532e-16,1.0,125.65000000000002],[0.0,-1.0,1.2246467991473532e-16,-8.150000000000006],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\D007.SLDPRT,True,2a2cd0dcb69ffe72d1e4bac48ebe6c17870c5df3fb8cd002e007098f3284b162,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_6061_T6_CANDIDATE_D2700,REFMAT-AL6061-T6-T651,PRESERVE_LEGACY_DENSITY_CANDIDATE,2700,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.007315039168915654,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,Preserve existing 2700 kg/m3 uniform aluminium geometry density. 6061-T6/T651 identity is a new ground-design candidate; no allowables or certified temper implied.,,False,False
released,wing_edge_frame_1_3_-1,DPG_3cc2d6c96a3f,1,1,PHYSICAL_GEOMETRY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_edge_frame_-1_3_-1_4f36252d_service_solid.step,48d32c6599544476fb3260d9fccc482510294c95fcbc63a6a4e76ed615db7fe3,48d32c6599544476fb3260d9fccc482510294c95fcbc63a6a4e76ed615db7fe3,"[[1.0,0.0,0.0,0.0],[0.0,0.0,-1.0,130.15000000000003],[0.0,1.0,0.0,-8.150000000000006],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_ab92034783e54f2b4f3b.SLDPRT,True,485aa7c1cf6e3599d28af83804b07a728bb61e1044e4cbb28fdfe15ff8cd3c81,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_6061_T6_CANDIDATE_D2700,REFMAT-AL6061-T6-T651,PRESERVE_LEGACY_DENSITY_CANDIDATE,2700,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.00586842556172464,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,Preserve existing 2700 kg/m3 uniform aluminium geometry density. 6061-T6/T651 identity is a new ground-design candidate; no allowables or certified temper implied.,,False,False
