sample_index,t_s,joint1_q_rad,joint2_q_rad,joint3_q_rad,joint4_q_rad,joint5_q_rad,joint6_q_rad,joint1_dq_rad_s,joint2_dq_rad_s,joint3_dq_rad_s,joint4_dq_rad_s,joint5_dq_rad_s,joint6_dq_rad_s,joint1_ddq_rad_s2,joint2_ddq_rad_s2,joint3_ddq_rad_s2,joint4_ddq_rad_s2,joint5_ddq_rad_s2,joint6_ddq_rad_s2,gripper_state,jaw_travel_m,authority_class,released_for_mission_gate
227,2.270000000000,-0.772316206807947,-1.04770746627487,-1.74089411133304,-0.877607653850538,1.86721784001496e-06,9.35119615077922e-06,0.654388777077818,-0.000417529680041892,0.289709290332728,-0.290125425894777,1.53026589937935e-06,7.66371029736424e-06,-0.0103417755805348,6.59852124678517e-06,-0.00457848387558882,0.00458506036458823,-2.41838904704267e-08,-1.21115115029165e-07,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
228,2.280000000000,-0.765772922288173,-1.04771164118676,-1.73799728549942,-0.88050864065616,1.88251908832679e-06,9.42782618892978e-06,0.654259511267377,-0.00041744720259979,0.289652062110731,-0.290068115470728,1.52996361567797e-06,7.6621964331947e-06,-0.0155111311348364,9.89680423422956e-06,-0.00686704746587814,0.00687691122500561,-3.62722526239455e-08,-1.81654728145921e-07,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
229,2.290000000000,-0.75923118886619,-1.04771581510899,-1.73510114636377,-0.883408939777454,1.8978167094492e-06,9.50443806178698e-06,0.654078560584065,-0.000417331747867751,0.2895719520968,-0.289987890387565,1.52954046865919e-06,7.66007727457891e-06,-0.0206786480059777,1.31939140585353e-05,-0.00915479703916083,0.00916794689917037,-4.83563150794278e-08,-2.4217280798527e-07,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
230,2.300000000000,-0.752691523288578,-1.04771998771184,-1.73220592269877,-0.886308322113115,1.91310949498787e-06,9.58102571760264e-06,0.653845946479183,-0.000417183329532678,0.289468969787801,-0.289884760155794,1.52899650848615e-06,7.65735307273845e-06,-0.0258437132995725,1.64894596653233e-05,-0.0114414612564349,0.0114578956583318,-6.0434644604196e-08,-3.02662176788082e-07,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
231,2.310000000000,-0.746154442056758,-1.04772415866576,-1.7293118431686,-0.889206558670532,1.9283962371218e-06,9.65758310749969e-06,0.653561696532979,-0.000417001965192017,0.289343127393988,-0.28975873700321,1.52833179965432e-06,7.65402415067247e-06,-0.0310057141212349,1.97830500002143e-05,-0.0137267687786984,0.0137464857737395,-7.2505807965573e-08,-3.63115656795231e-07,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
232,2.320000000000,-0.739620461365706,-1.0477283276414,-1.72641913630173,-0.892103420592958,1.94367572874659e-06,9.73410418618995e-06,0.653225844454646,-0.000416787676353761,0.289194439839007,-0.289609835874894,1.52754642099149e-06,7.65009090315772e-06,-0.0361640375765774,2.30742940088285e-05,-0.0160104482669489,0.0160334455166421,-8.45683719308785e-08,-4.23526070247573e-07,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
233,2.330000000000,-0.73309009704266,-1.04773249430963,-1.72352803046386,-0.894998679186683,1.9589467636178e-06,9.81058291269189e-06,0.652838430082317,-0.000416540488436443,0.289022924759893,-0.289438074433215,1.5266404656578e-06,7.64555379674856e-06,-0.0413180707712156,2.63628006367878e-05,-0.0182922283821852,0.0183185031582899,-9.66209032674393e-08,-4.83886239386001e-07,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
234,2.340000000000,-0.726563864485831,-1.0477366583416,-1.72063875383075,-0.897892105948208,1.97420813649423e-06,9.8870132510484e-06,0.652399499383072,-0.000416260430769142,0.28882860250707,-0.289243473057829,1.52561404114568e-06,7.64041336977691e-06,-0.04646720081076,2.96481788297109e-05,-0.0205718377854038,0.0206013869699308,-1.0866196874257e-07,-5.44188986451346e-07,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
235,2.350000000000,-0.720042278603116,-1.04774081940879,-1.71775153436106,-0.900783472591415,1.98945864328128e-06,9.9633891710446e-06,0.651909104452934,-0.000415947536591481,0.288611496144355,-0.289026054845679,1.52446726927993e-06,7.63467023235232e-06,-0.0516108148008263,3.29300375332198e-05,-0.0228490051376037,0.0228818252228149,-1.20690135123597e-07,-6.044271336845e-07,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
236,2.360000000000,-0.713525853750806,-1.047744977183,-1.71486659976927,-0.903672551074744,2.00469708117425e-06,1.00397046489256e-05,0.651367303516868,-0.000415601843053623,0.288371631448952,-0.288785845610997,1.52320028621764e-06,7.62832506636186e-06,-0.0567482998470261,3.62079856929339e-05,-0.0251234590997818,0.0251595461881907,-1.32703969177839e-07,-6.64593503326312e-07,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
237,2.370000000000,-0.707015103672299,-1.04774913133645,-1.71198417749852,-0.906559113628363,2.01992224880168e-06,1.01159536681142e-05,0.650774160928787,-0.000415223391216282,0.288109036911456,-0.288522873885303,1.52181324244824e-06,7.62137862547028e-06,-0.0618790430549747,3.9481632254475e-05,-0.0273949283329369,0.0274342781373082,-1.4470203767262e-07,-7.24680917617665e-07,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
238,2.380000000000,-0.700510541436808,-1.04775328154178,-1.70910449469347,-0.909442932781341,2.03513294636867e-06,1.01921302199288e-05,0.650129747171544,-0.000414812226050709,0.287823743735853,-0.288237170917401,1.52030630279349e-06,7.61383173511987e-06,-0.0670024315302838,4.27505861634626e-05,-0.0296631414980661,0.0297057493414158,-1.56682907375259e-07,-7.84682198799409e-07,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
239,2.390000000000,-0.694012679378074,-1.04775742747209,-1.70622777817317,-0.912323781388822,2.05032797580019e-06,1.02682283043012e-05,0.649434138856939,-0.000414368396438703,0.287515785839518,-0.287928770673387,1.51867964640748e-06,7.60568529253053e-06,-0.0721178523785691,4.60144563655186e-05,-0.0319278272561681,0.0319736880717637,-1.68645145053083e-07,-8.44590169112435e-07,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
240,2.400000000000,-0.687522029033073,-1.047761568801,-1.70335425440395,-0.915201432659198,2.06550614088441e-06,1.0344241930494e-05,0.648687418725711,-0.000413891955172603,0.287185199853216,-0.287597709836641,1.51693346677662e-06,7.59694026669972e-06,-0.077224692705442,4.92728518062624e-05,-0.0341887142682401,0.0342378225996002,-1.80587317473408e-07,-9.04397650797588e-07,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
241,2.410000000000,-0.68103910108073,-1.04776570520268,-1.70048414947223,-0.91807566018128,2.08066624741604e-06,1.0420165117819e-05,0.647889675647549,-0.000413382958955296,0.286832025121103,-0.287244027807833,1.51506797171965e-06,7.58759769840253e-06,-0.0823223396165166,5.2525381431315e-05,-0.0364455311952802,0.0364978811961749,-1.92507991403557e-07,-9.6409746609574e-07,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
242,2.420000000000,-0.67456440528063,-1.04776983635187,-1.69761768905745,-0.920946237951472,2.09580710333963e-06,1.04959918963543e-05,0.647041004621081,-0.00041284146840021,0.286456303700724,-0.286867766704918,1.51308338338762e-06,7.57765870019162e-06,-0.0874101802174066,5.57716541862971e-05,-0.0386980066982862,0.038753592132737,-2.04405733610853e-07,-1.02368243724776e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
243,2.430000000000,-0.668098450411725,-1.04777396192395,-1.69475509840491,-0.923812940400947,2.1109275188929e-06,1.05717163076629e-05,0.646141506773883,-0.000412267548031319,0.286058080363014,-0.28646897136314,1.51097993826395e-06,7.56712445639726e-06,-0.0924876016137244,5.90112790168285e-05,-0.0409458694382557,0.0410046836805353,-2.16279110862615e-07,-1.08314538649451e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
244,2.440000000000,-0.661641744211048,-1.04777808159496,-1.69189660229861,-0.926675542422812,2.12602630675006e-06,1.06473324055094e-05,0.64519128936247,-0.000411661266283137,0.285637402592299,-0.286047689335032,1.50875788716433e-06,7.55599622312729e-06,-0.0975539909110849,6.22438648685309e-05,-0.0431888480761872,0.0432508841108197,-2.28126689926169e-07,-1.14247913607686e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
245,2.450000000000,-0.65519479331242,-1.04778219504164,-1.68904242503415,-0.92953381939929,2.14110228216516e-06,1.07228342565788e-05,0.644190465772305,-0.000411022695500725,0.285194320586294,-0.285603970890411,1.50641749523683e-06,7.54427532826713e-06,-0.102608735215101,6.54690206870245e-05,-0.0454266712730782,0.0454919216948391,-2.39947037568833e-07,-1.20167650823568e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
246,2.460000000000,-0.648758103185165,-1.04778630194149,-1.68619279039159,-0.932387547228887,2.15615426311538e-06,1.07982159411937e-05,0.643139155517794,-0.000410351911939688,0.284728887256104,-0.285137869016385,1.5039590419618e-06,7.53196317147984e-06,-0.107651221631386,6.86863554179297e-05,-0.0476590676899266,0.0477275247038426,-2.5173872055793e-07,-1.26073032521183e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
247,2.470000000000,-0.642332178072815,-1.04779040197277,-1.68334792160833,-0.935236502353566,2.17118107044436e-06,1.08734715540321e-05,0.642037484242284,-0.000409648995766173,0.284241158226226,-0.284649439417347,1.50138282115196e-06,7.51906122420603e-06,-0.112680837265553,7.18954780068672e-05,-0.0498857659877304,0.0499574214090796,-2.63500305660781e-07,-1.31963340924619e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
248,2.480000000000,-0.635917520931828,-1.04779449481458,-1.68050804135191,-0.938080461785921,2.18618152800553e-06,1.09485952048456e-05,0.640885583718071,-0.000408914031056872,0.283731191834543,-0.284138740514979,1.49868914095232e-06,7.50557102966392e-06,-0.117696969223217,7.50959973994576e-05,-0.0521064948274873,0.0521813400817992,-2.75230359644709e-07,-1.37837858257961e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
249,2.490000000000,-0.629514633370292,-1.04779858014686,-1.67767337169297,-0.940919203136349,2.20115446280544e-06,1.10235810191765e-05,0.639683591846389,-0.000408147105799019,0.283199049132332,-0.283605833448248,1.49587832384023e-06,7.4914942028493e-06,-0.122699004609989,7.82875225413211e-05,-0.054320982870195,0.0543990089932502,-2.86927449277033e-07,-1.43695866745296e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
250,2.500000000000,-0.623124015586639,-1.04780265765046,-1.67484413407805,-0.943752504640224,2.21609870514706e-06,1.10984231390763e-05,0.638431652657421,-0.000407348311890395,0.282644793884259,-0.283050782073413,1.49295070662539e-06,7.47683243053559e-06,-0.127686330531485,8.14696623780792e-05,-0.056528958776852,0.0566101564146828,-2.98590141325078e-07,-1.49536648610712e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
251,2.510000000000,-0.616746166308352,-1.04780672700718,-1.67202054930248,-0.946580145185067,2.23101308877315e-06,1.11731157238228e-05,0.637129916310292,-0.000406517745139323,0.282068492568379,-0.282473652964018,1.48990664044979e-06,7.46158747127376e-06,-0.132658334093316,8.46420258553516e-05,-0.0587301512084555,0.0588145106173453,-3.10217002556163e-07,-1.55359486078294e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
252,2.520000000000,-0.610381582730681,-1.04781078789979,-1.66920283748324,-0.949401904337723,2.24589645100951e-06,1.12476529506384e-05,0.635778539093069,-0.000405655505264668,0.281470214376137,-0.281874515410892,1.48674649078777e-06,7.4457611553924e-06,-0.137614402401097,8.78042219187595e-05,-0.0609242888260038,0.0610117998724875,-3.21806599737612e-07,-1.6116366137213e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
253,2.530000000000,-0.604030760455349,-1.04781484001206,-1.66639121803183,-0.952217562371531,2.26074763290838e-06,1.13220290154076e-05,0.634377683422765,-0.000404761695895842,0.280850031212369,-0.281253441422155,1.48347063744598e-06,7.42935538499766e-06,-0.142553922560442,9.09558595139232e-05,-0.0631111002904947,0.0632017524513584,-3.33357499636745e-07,-1.66948456716306e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
254,2.540000000000,-0.597694193429264,-1.04781888302883,-1.66358590962714,-0.955026900293497,2.2755654793917e-06,1.13962381333949e-05,0.632927517845337,-0.000403836424572799,0.280208017695301,-0.280610505723215,1.48007947456341e-06,7.41237213397332e-06,-0.147476281676963,9.40965475864628e-05,-0.0652903142629257,0.0653840966252067,-3.44868269020882e-07,-1.72713154334908e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
255,2.550000000000,-0.59137237388323,-1.04782291663605,-1.6607871301883,-0.957829699871468,2.29034883939449e-06,1.14702745399625e-05,0.631428217035683,-0.000402879802746036,0.279544251156548,-0.279945785756764,1.47657341061139e-06,7.39481344798073e-06,-0.152380866856274,9.72258950820001e-05,-0.0674616594042954,0.0675585606652827,-3.5633747465735e-07,-1.78457036452024e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
256,2.560000000000,-0.585065792270659,-1.04782694052077,-1.65799509684756,-0.960625743661305,2.30509656600812e-06,1.15441324912881e-05,0.629879961797649,-0.000401891945776596,0.278858811641115,-0.279259361682784,1.47295286839353e-06,7.37668144445882e-06,-0.157267065203988,0.000100343510946154,-0.0696248643756007,0.0697248728428344,-3.67763683313464e-07,-1.8417938529174e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
257,2.570000000000,-0.578774937206277,-1.04783095437124,-1.65521002592317,-0.963414815034054,2.31980751662367e-06,1.16178062650827e-05,0.628282939064024,-0.000400872972936066,0.2781517819074,-0.278551316378545,1.46921828504583e-06,7.35797831262416e-06,-0.162134263825719,0.000103449004124547,-0.0717796578378402,0.0718827614291118,-3.79145461756549e-07,-1.89879483078142e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
258,2.580000000000,-0.572500295404839,-1.04783495787692,-1.65243213289221,-0.966196698203122,2.33448055307524e-06,1.16912901613082e-05,0.626637341896537,-0.000399823007406573,0.277423247427185,-0.277821735438602,1.46537011203656e-06,7.33870631347084e-06,-0.166981849827081,0.000106541983562798,-0.0739257684520116,0.0740319546953639,-3.90481376753927e-07,-1.95556612035318e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
259,2.590000000000,-0.566242351619838,-1.0478389507285,-1.64966163236347,-0.968971178251445,2.34911454178327e-06,1.17645785028956e-05,0.624943369485865,-0.000398742176280792,0.27667329638565,-0.2770707071748,1.46140881516634e-06,7.3188677797706e-06,-0.171809210313686,0.000109622058206528,-0.0760629248791126,0.0761721809128398,-4.01769995072919e-07,-2.01210054387353e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
260,2.600000000000,-0.560001588582215,-1.047842932618,-1.64689873805034,-0.971738041158667,2.36370835389788e-06,1.18376656364624e-05,0.623201227151626,-0.000397630610561938,0.275902019681357,-0.27629832261627,1.45733487456813e-06,7.29846511607273e-06,-0.176615732391149,0.000112688837001359,-0.0781908557801414,0.078303168352789,-4.13009883480847e-07,-2.06839092358336e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
261,2.610000000000,-0.55377848693907,-1.04784690323872,-1.64414366274365,-0.974497073828307,2.37826086544216e-06,1.19105459330302e-05,0.621411126342387,-0.000396488445163775,0.275109510926264,-0.275504675509432,1.45314878470721e-06,7.27750079870416e-06,-0.181400803165083,0.00011574192889291,-0.0803092898160959,0.0804246452864607,-4.24199608745034e-07,-2.12443008172353e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
262,2.620000000000,-0.547573525192373,-1.04785086228536,-1.64139661828453,-0.977248064114938,2.39277095745555e-06,1.19832137887432e-05,0.619573284635651,-0.000395315818910606,0.274295866445715,-0.274689862317991,1.44885105438115e-06,7.25597737576936e-06,-0.186163809741101,0.000118780942826802,-0.0824179556479736,0.0825363399851038,-4.35337737632798e-07,-2.18021084053489e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
263,2.630000000000,-0.541387179637675,-1.04785480945403,-1.63865781553732,-0.979990800851353,2.40723751613708e-06,1.20556636255853e-05,0.617687925737872,-0.000394112874537279,0.273461185278448,-0.273853982222943,1.44444220671991e-06,7.23389746715043e-06,-0.190904139224815,0.000121805487748656,-0.0845165819367723,0.0846379807199675,-4.46422836911463e-07,-2.23572602225832e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
264,2.640000000000,-0.535219924302816,-1.04785874444228,-1.63592746436238,-0.982725073875744,2.42165943298878e-06,1.21278898920982e-05,0.615755279484444,-0.000392879758689188,0.272605569176587,-0.272997137122567,1.43992277918573e-06,7.21126376450702e-06,-0.195621178721842,0.000124815172604092,-0.0866048973434904,0.0867292957623014,-4.57453473348351e-07,-2.29096844913468e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
265,2.650000000000,-0.529072230886638,-1.04786266694914,-1.63320577358899,-0.98545067405887,2.43603560495894e-06,1.21998870640989e-05,0.613775581839706,-0.000391616621922267,0.271729122605648,-0.272119431632434,1.43529332357319e-06,7.18807903127642e-06,-0.200314315337793,0.000127809606338731,-0.0886826305291254,0.0888100133833544,-4.68428213710783e-07,-2.34593094340485e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
266,2.660000000000,-0.522944568697696,-1.04786657667516,-1.6304929509882,-0.988167393331234,2.45036493458548e-06,1.22716496453978e-05,0.611749074896939,-0.000390323618702996,0.270831952744537,-0.2712209730854,1.43055440600921e-06,7.16434610267347e-06,-0.204982936178281,0.000130788397898193,-0.090749510154675,0.0908798618543755,-4.79345624766079e-07,-2.40060632730968e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
267,2.670000000000,-0.516837404592967,-1.04787047332248,-1.62778920324573,-0.990875024710253,2.46464633013922e-06,1.23431721685164e-05,0.609676006878374,-0.000389000907408402,0.269914169485552,-0.27030187153161,1.42570660695301e-06,7.14006788569065e-06,-0.209626428348922,0.000133751156228099,-0.0928052648811378,0.0929385694466147,-4.90204273281565e-07,-2.45498742309005e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
268,2.680000000000,-0.510751202916559,-1.04787435659483,-1.62509473593477,-0.993573362327433,2.47887870576727e-06,1.2414449195405e-05,0.607556632135176,-0.000387648650326048,0.268975885434375,-0.269362239738493,1.42075052119615e-06,7.11524735909795e-06,-0.214244178955328,0.00013669749027407,-0.0948496233695111,0.0949858644313206,-5.01002726024559e-07,-2.50906705298682e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
269,2.690000000000,-0.504686425438425,-1.04787822619756,-1.62240975348892,-0.99626220145554,2.4930609816363e-06,1.24854753181602e-05,0.605391211147462,-0.000386267013654048,0.268017215910085,-0.268402193190771,1.41568675786253e-06,7.08988757344305e-06,-0.21883557510311,0.000139627008981726,-0.0968823142807924,0.0970214750797421,-5.11739549762381e-07,-2.56283803924085e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
270,2.700000000000,-0.498643531293074,-1.04788208183773,-1.619734459175,-0.998941338535772,2.50719208407587e-06,1.25562451597434e-05,0.603180010524289,-0.000384856167501055,0.267038278945146,-0.267421850090448,1.41051594040836e-06,7.06399165105114e-06,-0.223400003897885,0.000142539321296687,-0.0989030662759799,0.0990451296631287,-5.22413311262355e-07,-2.61629320409301e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
271,2.710000000000,-0.492622976918278,-1.04788592322412,-1.61706905506596,-1.00161057120494,2.52127094572177e-06,1.26267533746978e-05,0.600923303003662,-0.000383416285886271,0.266039195285416,-0.26642133135682,1.40523870662219e-06,7.03756278602505e-06,-0.227936852445266,0.000145434036164576,-0.100911608016073,0.101056556452731,-5.33022577291808e-07,-2.66942536978419e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
272,2.720000000000,-0.486625215993784,-1.04788975006726,-1.61441374201371,-1.00426969832262,2.53529650565934e-06,1.26969946498667e-05,0.598621367452524,-0.000381947546739436,0.265020088390139,-0.265400760626469,1.39985570862487e-06,7.0106042442452e-06,-0.232445507850864,0.00014831076253101,-0.102907668162066,0.103055483719795,-5.43565914618051e-07,-2.72222735855522e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
273,2.730000000000,-0.480650699380025,-1.04789356207947,-1.61176871962201,-1.00691851999835,2.54926770956681e-06,1.27669637051111e-05,0.596274488866765,-0.000380450131900837,0.263981084431951,-0.264360264253262,1.39436761286961e-06,6.98311936336955e-06,-0.236925357220296,0.000151169109341613,-0.104890975374961,0.105041639735573,-5.54041890008414e-07,-2.774691992647e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
274,2.740000000000,-0.474699875056829,-1.04789735897493,-1.6091341862193,-1.00955683761881,2.56318350985857e-06,1.28366552940273e-05,0.59388295837122,-0.000378924227121304,0.26292231229688,-0.263299971308357,1.38877510014193e-06,6.95511155283372e-06,-0.241375787659172,0.000154008685542003,-0.106861258315752,0.107014752771313,-5.64449070230213e-07,-2.82681209430036e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
275,2.750000000000,-0.468773188062135,-1.04790114046968,-1.60651033883163,-1.01218445387494,2.57704286582854e-06,1.2906064204665e-05,0.591447073219665,-0.000377370022062212,0.26184390358434,-0.262220013580199,1.38307886555968e-06,6.92658429385087e-06,-0.245796186273107,0.000156829100077802,-0.10881824564544,0.108974551098264,-5.74786022050775e-07,-2.8785804857562e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
276,2.760000000000,-0.462871080430694,-1.04790490628168,-1.60389737315546,-1.01480117278919,2.59084474379349e-06,1.29751852602448e-05,0.588967136794822,-0.000375787710295478,0.260745992607138,-0.261120525574517,1.37727961857303e-06,6.89754113941177e-06,-0.250185940167715,0.00015962996189463,-0.110761666025021,0.110920762987676,-5.85051312237417e-07,-2.92998998925537e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
277,2.770000000000,-0.456993991132791,-1.04790865613085,-1.60129548353058,-1.01740679974261,2.60458811723634e-06,1.30440133198763e-05,0.586443458608356,-0.000374177489303564,0.25962871639147,-0.260001644514333,1.37137808296448e-06,6.86798571428481e-06,-0.25454443644861,0.000162410879938109,-0.112691248115494,0.112853116710797,-5.95243507557466e-07,-2.98103342703876e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
278,2.780000000000,-0.451142356012945,-1.04791238973911,-1.59870486291293,-1.02000114150212,2.6182719669495e-06,1.31125432792754e-05,0.583876354300876,-0.000372539560479475,0.258492214676921,-0.258863510339951,1.36537499684887e-06,6.83792171501591e-06,-0.258871062221403,0.000165171463153858,-0.114606720577856,0.114771340538878,-6.05361174778237e-07,-3.0317036213472e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
279,2.790000000000,-0.445316607728626,-1.04791610683039,-1.5961257028475,-1.02258400624759,2.63189528117819e-06,1.31807700714826e-05,0.581266145641937,-0.000370874129126761,0.25733662991647,-0.257706265708968,1.35927111267336e-06,6.80735290992865e-06,-0.263165204591709,0.000167911320487498,-0.116507812073105,0.116675162743166,-6.15402880667057e-07,-3.08199339442158e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
280,2.800000000000,-0.439517175688964,-1.04791980713071,-1.59355819344117,-1.02515520359906,2.64545705576377e-06,1.32486886675803e-05,0.578613160530032,-0.000369181404459513,0.25616210727648,-0.256530055996263,1.35306719721742e-06,6.77628313912413e-06,-0.267426250665141,0.000170630060884649,-0.118394251262239,0.118564311594912,-6.25367191991244e-07,-3.13189556850275e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
281,2.810000000000,-0.433744485993459,-1.04792349036821,-1.5910025233356,-1.02771454464391,2.65895629428705e-06,1.33162940774109e-05,0.575917732992605,-0.00036746159960237,0.254968794636709,-0.255335029294007,1.34676403159286e-06,6.7447163144811e-06,-0.271653587547313,0.000173327293290933,-0.120265766806256,0.120438515365364,-6.35252675518122e-07,-3.1814029658316e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
282,2.820000000000,-0.42799896137069,-1.04792715627316,-1.58845887968009,-1.03026184196404,2.67239200821162e-06,1.33835813502947e-05,0.573180203186038,-0.000365714931590512,0.253756842590302,-0.254121336411656,1.34036241124382e-06,6.71265641965587e-06,-0.275846602343838,0.000176002626651969,-0.122122087366154,0.122297502325772,-6.45057898015011e-07,-3.23050840864898e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
