t_s,base_dev_angle_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,wb_x_dps,wb_y_dps,wb_z_dps,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,L_base_Nms,L_arm_Nms,L_panels_Nms,L_target_Nms,E_damp_J,abs_dP,abs_dL
20.4200,54.443675,43.733077,7.355243,35.542147,1.628040,-0.229968,1.844330,-0.393854,0.437011,-1.16092039e-04,1.57907163e-07,1.39615753e-08,1.29086666e-04,1.27469131e-07,1.33408483e-08,6.36535761e-01,9.26253731e-02,2.07101058e-02,2.99455902e+00,9.80170354e-06,3.886e-16,5.551e-16
20.4400,54.486826,43.768659,7.326408,35.565801,1.627953,-0.230636,1.844321,-0.264877,0.344617,-7.84537060e-05,-2.68130265e-07,1.40794753e-08,1.02108714e-04,4.17092573e-07,1.32479316e-08,6.36534064e-01,9.26262872e-02,2.07286790e-02,2.99454142e+00,9.80844862e-06,9.324e-16,1.332e-15
20.4600,54.529981,43.804224,7.297549,35.589425,1.627870,-0.231303,1.844309,-0.132062,0.248026,-3.94121060e-05,-4.23403748e-07,1.39241655e-08,7.37488832e-05,5.63725173e-07,1.33095128e-08,6.36533251e-01,9.26274435e-02,2.07421952e-02,2.99452747e+00,9.81576724e-06,1.166e-15,6.661e-16
20.4800,54.573140,43.839772,7.268666,35.613021,1.627792,-0.231970,1.844294,0.002196,0.149045,4.15049722e-07,-2.19109587e-07,1.39240812e-08,4.44559703e-05,4.82383603e-07,1.32959486e-08,6.36533455e-01,9.26288778e-02,2.07498827e-02,2.99451770e+00,9.82344914e-06,6.384e-16,1.776e-15
20.5000,54.616302,43.875303,7.239759,35.636588,1.627718,-0.232635,1.844276,0.136182,0.049076,4.03983595e-05,2.21861902e-07,1.39948125e-08,1.46928899e-05,2.22483551e-07,1.32106514e-08,6.36534796e-01,9.26306218e-02,2.07510602e-02,2.99451260e+00,9.83126127e-06,1.180e-15,1.332e-15
20.5200,54.659467,43.910817,7.210828,35.660125,1.627650,-0.233300,1.844255,0.268639,-0.050810,7.99067162e-05,6.38710250e-07,1.38251684e-08,-1.50706140e-05,-6.21902008e-08,1.32810798e-08,6.36537318e-01,9.26326870e-02,2.07454839e-02,2.99451236e+00,9.83895486e-06,7.078e-16,1.776e-15
20.5400,54.702637,43.946314,7.181874,35.683633,1.627586,-0.233964,1.844230,0.398288,-0.149590,1.18317330e-04,7.86853135e-07,1.38756075e-08,-4.43653479e-05,-2.04507017e-07,1.32460691e-08,6.36540966e-01,9.26350582e-02,2.07334830e-02,2.99451674e+00,9.84628919e-06,7.425e-16,2.220e-15
20.5600,54.745809,43.981794,7.152895,35.707112,1.627527,-0.234628,1.844203,0.523367,-0.245980,1.55025593e-04,5.81321943e-07,1.39203253e-08,-7.27300450e-05,-1.22136797e-07,1.31954227e-08,6.36545610e-01,9.26377003e-02,2.07158131e-02,2.99452521e+00,9.85305406e-06,8.049e-16,2.665e-15
20.5800,54.788986,44.017258,7.123894,35.730562,1.627471,-0.235291,1.844173,0.641503,-0.338299,1.89454602e-04,1.45366375e-07,1.37755455e-08,-9.97186325e-05,1.34810861e-07,1.32791234e-08,6.36551104e-01,9.26405737e-02,2.06933185e-02,2.99453719e+00,9.85907494e-06,6.575e-16,4.441e-16
20.6000,54.832166,44.052706,7.094868,35.753982,1.627419,-0.235954,1.844142,0.749994,-0.424595,2.21064184e-04,-2.63508238e-07,1.38709094e-08,-1.24907273e-04,4.14210503e-07,1.32273539e-08,6.36557345e-01,9.26436510e-02,2.06665898e-02,2.99455224e+00,9.86421661e-06,9.151e-16,1.332e-15
20.6200,54.875350,44.088137,7.065820,35.777373,1.627369,-0.236616,1.844108,0.846352,-0.502974,2.49359313e-04,-4.05701339e-07,1.38714542e-08,-1.47901056e-04,5.51953349e-07,1.32016511e-08,6.36564297e-01,9.26469228e-02,2.06358258e-02,2.99457022e+00,9.86839949e-06,5.013e-16,1.776e-15
20.6400,54.918538,44.123552,7.036748,35.800735,1.627323,-0.237279,1.844073,0.928800,-0.571946,2.73897810e-04,-1.99972245e-07,1.37419238e-08,-1.68340202e-04,4.68312049e-07,1.32711774e-08,6.36571968e-01,9.26503917e-02,2.06009742e-02,2.99459117e+00,9.87161150e-06,9.645e-16,4.441e-15
20.6600,54.961730,44.158950,7.007652,35.824067,1.627279,-0.237940,1.844035,0.996465,-0.630604,2.94297249e-04,2.30138497e-07,1.38513047e-08,-1.85905693e-04,2.14056429e-07,1.31974911e-08,6.36580357e-01,9.26540570e-02,2.05620528e-02,2.99461506e+00,9.87390084e-06,8.812e-16,2.665e-15
20.6800,55.004925,44.194332,6.978534,35.847370,1.627239,-0.238602,1.843996,1.049132,-0.678530,3.10240957e-04,6.30417683e-07,1.38094493e-08,-2.00324222e-04,-6.03411188e-08,1.31989253e-08,6.36589394e-01,9.26578999e-02,2.05194680e-02,2.99464162e+00,9.87536586e-06,9.220e-16,1.332e-15
20.7000,55.048124,44.229699,6.949392,35.870643,1.627200,-0.239263,1.843955,1.086764,-0.715514,3.21482983e-04,7.66183731e-07,1.37248536e-08,-2.11372410e-04,-1.93750643e-07,1.32609397e-08,6.36598919e-01,9.26618777e-02,2.04741329e-02,2.99467019e+00,9.87615669e-06,9.784e-16,1.776e-15
20.7200,55.091327,44.265049,6.920227,35.893887,1.627162,-0.239924,1.843914,1.109045,-0.741241,3.27851941e-04,5.59844612e-07,1.38605288e-08,-2.18880251e-04,-1.08991178e-07,1.31922889e-08,6.36608714e-01,9.26659314e-02,2.04273073e-02,2.99469988e+00,9.87647227e-06,7.806e-16,1.443e-15
20.7400,55.134533,44.300383,6.891039,35.917101,1.627124,-0.240586,1.843872,1.115233,-0.755150,3.29253620e-04,1.35190495e-07,1.38024360e-08,-2.22733727e-04,1.42543316e-07,1.32306954e-08,6.36618555e-01,9.26700015e-02,2.03802606e-02,2.99472978e+00,9.87654003e-06,6.878e-16,1.332e-15
20.7600,55.177744,44.335701,6.861828,35.940286,1.627086,-0.241248,1.843831,1.104426,-0.756547,3.25672337e-04,-2.56833939e-07,1.37712663e-08,-2.22876569e-04,4.12029819e-07,1.32780128e-08,6.36628273e-01,9.26740430e-02,2.03339426e-02,2.99475919e+00,9.87659499e-06,6.601e-16,3.109e-15
20.7800,55.220958,44.371003,6.832593,35.963442,1.627046,-0.241910,1.843791,1.076060,-0.744904,3.17171022e-04,-3.86387158e-07,1.39017057e-08,-2.19311101e-04,5.41275172e-07,1.32084244e-08,6.36637780e-01,9.26780325e-02,2.02888475e-02,2.99478776e+00,9.87687270e-06,6.418e-16,7.772e-16
20.8000,55.264175,44.406289,6.803336,35.986568,1.627005,-0.242573,1.843751,1.030357,-0.720173,3.03890077e-04,-1.79436482e-07,1.38113579e-08,-2.12098153e-04,4.55588908e-07,1.32600081e-08,6.36647041e-01,9.26819616e-02,2.02451502e-02,2.99481534e+00,9.87760078e-06,1.533e-15,5.551e-16
20.8200,55.307397,44.441559,6.774056,36.009665,1.626962,-0.243236,1.843712,0.968470,-0.682932,2.86045064e-04,2.40026835e-07,1.38161792e-08,-2.01356021e-04,2.06950671e-07,1.32770469e-08,6.36656026e-01,9.26858223e-02,2.02030181e-02,2.99484181e+00,9.87897698e-06,8.257e-16,8.882e-16
20.8400,55.350622,44.476812,6.744752,36.032732,1.626918,-0.243899,1.843673,0.892210,-0.634268,2.63923242e-04,6.24305335e-07,1.39266292e-08,-1.87258508e-04,-5.74658254e-08,1.32151046e-08,6.36664653e-01,9.26895927e-02,2.01629078e-02,2.99486684e+00,9.88115073e-06,1.686e-15,3.331e-16
20.8600,55.393850,44.512050,6.715426,36.055769,1.626871,-0.244562,1.843637,0.803541,-0.575474,2.37879010e-04,7.48317993e-07,1.38317624e-08,-1.70032078e-04,-1.82368456e-07,1.32862228e-08,6.36672772e-01,9.26932325e-02,2.01256755e-02,2.99488980e+00,9.88422142e-06,1.908e-15,6.661e-16
20.8800,55.437083,44.547272,6.686076,36.078778,1.626820,-0.245226,1.843602,0.704112,-0.507730,2.08328268e-04,5.41497832e-07,1.38932837e-08,-1.49952208e-04,-9.55097417e-08,1.32898257e-08,6.36680187e-01,9.26966896e-02,2.00924212e-02,2.99490990e+00,9.88823826e-06,1.298e-15,3.553e-15
20.9000,55.480319,44.582477,6.656704,36.101757,1.626766,-0.245891,1.843569,0.595098,-0.431941,1.75741788e-04,1.27979694e-07,1.39904424e-08,-1.27338985e-04,1.50573625e-07,1.32524438e-08,6.36686717e-01,9.26999156e-02,2.00641610e-02,2.99492641e+00,9.89318982e-06,7.216e-16,8.882e-16
20.9200,55.523558,44.617666,6.627308,36.124706,1.626707,-0.246557,1.843539,0.477424,-0.348833,1.40637672e-04,-2.47779219e-07,1.39025297e-08,-1.02552035e-04,4.10346696e-07,1.33325465e-08,6.36692249e-01,9.27028808e-02,2.00415199e-02,2.99493886e+00,9.89899907e-06,8.327e-16,9.992e-16
20.9400,55.566801,44.652839,6.597890,36.147626,1.626642,-0.247224,1.843512,0.352233,-0.259223,1.03573062e-04,-3.65398548e-07,1.39946106e-08,-7.59848324e-05,5.31371764e-07,1.33099968e-08,6.36696761e-01,9.27055798e-02,2.00246107e-02,2.99494717e+00,9.90553584e-06,6.002e-16,1.443e-15
20.9600,55.610047,44.687996,6.568448,36.170517,1.626574,-0.247891,1.843487,0.221286,-0.164300,6.51352538e-05,-1.57706979e-07,1.40454783e-08,-4.80584766e-05,4.43785140e-07,1.32825553e-08,6.36700296e-01,9.27080246e-02,2.00131719e-02,2.99495150e+00,9.91263081e-06,5.274e-16,1.332e-15
20.9800,55.653296,44.723136,6.538983,36.193378,1.626501,-0.248559,1.843465,0.087066,-0.065743,2.59323938e-05,2.51046370e-07,1.39562652e-08,-1.92150090e-05,2.00640355e-07,1.33513543e-08,6.36702909e-01,9.27102305e-02,2.00068799e-02,2.99495209e+00,9.92007882e-06,1.270e-15,8.882e-16
21.0000,55.696549,44.758259,6.509495,36.216210,1.626423,-0.249227,1.843446,-0.047511,0.034416,-1.34161063e-05,6.19608203e-07,1.40657369e-08,1.00896075e-05,-5.41690638e-08,1.33078348e-08,6.36704618e-01,9.27122020e-02,2.00056404e-02,2.99494900e+00,9.92764642e-06,6.731e-16,1.332e-15
21.0200,55.739805,44.793366,6.479984,36.239013,1.626342,-0.249895,1.843429,-0.179611,0.134103,-5.22892976e-05,7.32207876e-07,1.40828662e-08,3.93927253e-05,-1.71027120e-07,1.33049678e-08,6.36705379e-01,9.27139279e-02,2.00096958e-02,2.99494207e+00,9.93509380e-06,9.177e-16,3.553e-15
21.0400,55.783064,44.828456,6.450450,36.261786,1.626255,-0.250565,1.843414,-0.306940,0.231523,-9.00744501e-05,5.24968507e-07,1.40241830e-08,6.82323323e-05,-8.24100360e-08,1.33717675e-08,6.36705117e-01,9.27153875e-02,2.00194847e-02,2.99493098e+00,9.94219533e-06,7.563e-16,2.665e-15
21.0600,55.826327,44.863530,6.420893,36.284531,1.626163,-0.251235,1.843403,-0.427904,0.325319,-1.26176707e-04,1.22189137e-07,1.41539648e-08,9.61543279e-05,1.58138290e-07,1.33232466e-08,6.36703774e-01,9.27165657e-02,2.00353313e-02,2.99491550e+00,9.94874635e-06,5.568e-16,2.220e-16
21.0800,55.869592,44.898587,6.391312,36.307246,1.626067,-0.251905,1.843394,-0.541386,0.414485,-1.60028487e-04,-2.38079665e-07,1.41375771e-08,1.22719647e-04,4.08354348e-07,1.33415765e-08,6.36701364e-01,9.27174665e-02,2.00571578e-02,2.99489569e+00,9.95457086e-06,7.841e-16,1.332e-15
21.1000,55.912861,44.933627,6.361709,36.329932,1.625966,-0.252576,1.843388,-0.646303,0.498106,-1.91098459e-04,-3.44623455e-07,1.40975637e-08,1.47511133e-04,5.21398840e-07,1.33862118e-08,6.36697989e-01,9.27181177e-02,2.00843853e-02,2.99487197e+00,9.95953960e-06,1.242e-15,1.221e-15
21.1200,55.956132,44.968650,6.332082,36.352589,1.625861,-0.253248,1.843384,-0.741210,0.575084,-2.18899927e-04,-1.36795416e-07,1.42092786e-08,1.70140071e-04,4.32032167e-07,1.33216334e-08,6.36693813e-01,9.27185634e-02,2.01160787e-02,2.99484501e+00,9.96358318e-06,1.422e-15,1.332e-15
21.1400,55.999407,45.003656,6.302432,36.375216,1.625753,-0.253919,1.843381,-0.824213,0.644039,-2.42998444e-04,2.61081675e-07,1.41465250e-08,1.90252287e-04,1.94252722e-07,1.33473027e-08,6.36689010e-01,9.27188503e-02,2.01512600e-02,2.99481551e+00,9.96668916e-06,4.146e-16,4.441e-15
21.1600,56.042684,45.038644,6.272758,36.397815,1.625643,-0.254591,1.843380,-0.893246,0.703427,-2.63018571e-04,6.14124631e-07,1.41272498e-08,2.07533720e-04,-5.13045674e-08,1.33678014e-08,6.36683707e-01,9.27190127e-02,2.01892036e-02,2.99478401e+00,9.96889774e-06,5.360e-16,1.332e-15
21.1800,56.085964,45.073616,6.243062,36.420385,1.625531,-0.255262,1.843379,-0.946554,0.751850,-2.78649664e-04,7.15590037e-07,1.42247915e-08,2.21715346e-04,-1.60541072e-07,1.33073285e-08,6.36677973e-01,9.27190683e-02,2.02295419e-02,2.99475078e+00,9.97030618e-06,8.465e-16,1.221e-15
21.2000,56.129247,45.108571,6.213342,36.442925,1.625416,-0.255934,1.843380,-0.983127,0.788350,-2.89650654e-04,5.07968662e-07,1.41468046e-08,2.32577388e-04,-7.04539908e-08,1.33526433e-08,6.36671833e-01,9.27190239e-02,2.02721352e-02,2.99471593e+00,9.97106729e-06,1.052e-15,4.441e-15
21.2200,56.172533,45.143509,6.183599,36.465436,1.625300,-0.256606,1.843382,-1.002815,0.812544,-2.95853759e-04,1.15554499e-07,1.41640699e-08,2.39952708e-04,1.64533447e-07,1.33578543e-08,6.36665326e-01,9.27188893e-02,2.03167787e-02,2.99467962e+00,9.97137275e-06,7.494e-16,1.332e-15
21.2400,56.215822,45.178430,6.153833,36.487919,1.625183,-0.257278,1.843384,-1.006095,0.824525,-2.97167079e-04,-2.29924510e-07,1.42374339e-08,2.43729352e-04,4.05408845e-07,1.33054924e-08,6.36658546e-01,9.27186903e-02,2.03629295e-02,2.99464223e+00,9.97143632e-06,5.621e-16,8.882e-16
21.2600,56.259113,45.213333,6.124044,36.510372,1.625065,-0.257950,1.843386,-0.993601,0.824584,-2.93576007e-04,-3.26131651e-07,1.41377802e-08,2.43852220e-04,5.10776084e-07,1.33516081e-08,6.36651664e-01,9.27184722e-02,2.04096238e-02,2.99460446e+00,9.97148727e-06,8.535e-16,1.332e-15
21.2800,56.302408,45.248220,6.094232,36.532796,1.624947,-0.258621,1.843388,-0.965731,0.812937,-2.85143393e-04,-1.18620406e-07,1.41653208e-08,2.40323847e-04,4.19821802e-07,1.33261394e-08,6.36644893e-01,9.27182927e-02,2.04556309e-02,2.99456718e+00,9.97176047e-06,1.450e-15,4.441e-16
21.3000,56.345705,45.283089,6.064397,36.555191,1.624831,-0.259292,1.843389,-0.922536,0.789600,-2.72008465e-04,2.68383048e-07,1.41926310e-08,2.33204298e-04,1.87366298e-07,1.32773016e-08,6.36638442e-01,9.27182073e-02,2.04997622e-02,2.99453125e+00,9.97247475e-06,8.951e-16,2.665e-15
21.3200,56.389005,45.317942,6.034538,36.577557,1.624716,-0.259962,1.843388,-0.863964,0.754505,-2.54384489e-04,6.06285892e-07,1.40833471e-08,2.22610179e-04,-4.91914595e-08,1.33211894e-08,6.36632462e-01,9.27182560e-02,2.05411630e-02,2.99449729e+00,9.97381482e-06,6.523e-16,1.776e-15
21.3400,56.432307,45.352778,6.004657,36.599894,1.624604,-0.260631,1.843386,-0.790305,0.707760,-2.32555259e-04,6.97091376e-07,1.41327107e-08,2.08712755e-04,-1.51115672e-07,1.32820608e-08,6.36627028e-01,9.27184583e-02,2.05794139e-02,2.99446559e+00,9.97592657e-06,9.923e-16,3.109e-15
21.3600,56.475613,45.387596,5.974753,36.622202,1.624495,-0.261300,1.843382,-0.702571,0.649923,-2.06870492e-04,4.89343934e-07,1.41353294e-08,1.91735199e-04,-5.97300478e-08,1.32570887e-08,6.36622161e-01,9.27188197e-02,2.06143965e-02,2.99443626e+00,9.97891221e-06,8.743e-16,8.882e-16
21.3800,56.518921,45.422398,5.944827,36.644481,1.624388,-0.261969,1.843377,-0.602571,0.582102,-1.77740226e-04,1.07169869e-07,1.40437494e-08,1.71949000e-04,1.69782670e-07,1.33034546e-08,6.36617881e-01,9.27193447e-02,2.06460095e-02,2.99440936e+00,9.98281729e-06,7.980e-16,1.332e-15
21.4000,56.562233,45.457184,5.914877,36.666730,1.624284,-0.262637,1.843369,-0.492641,0.505825,-1.45628311e-04,-2.23942048e-07,1.41081005e-08,1.49669599e-04,4.01636277e-07,1.32535788e-08,6.36614248e-01,9.27200494e-02,2.06739035e-02,2.99438514e+00,9.98762384e-06,7.355e-16,3.109e-15
21.4200,56.605547,45.491952,5.884905,36.688951,1.624183,-0.263304,1.843359,-0.375167,0.422754,-1.11045079e-04,-3.10254447e-07,1.40724505e-08,1.25251331e-04,4.99723560e-07,1.32414243e-08,6.36611379e-01,9.27209652e-02,2.06974018e-02,2.99436408e+00,9.99325833e-06,7.425e-16,1.332e-15
21.4400,56.648864,45.526705,5.854910,36.711142,1.624086,-0.263971,1.843347,-0.252172,0.334393,-7.45392692e-05,-1.03213448e-07,1.39866924e-08,9.90817817e-05,4.07464735e-07,1.32701722e-08,6.36609422e-01,9.27221316e-02,2.07156548e-02,2.99434679e+00,9.99960035e-06,7.659e-16,1.776e-15
21.4600,56.692184,45.561440,5.824893,36.733304,1.623993,-0.264637,1.843332,-0.125196,0.241961,-3.66893205e-05,2.73207389e-07,1.40441732e-08,7.15756356e-05,1.80383408e-07,1.32067601e-08,6.36608503e-01,9.27235823e-02,2.07279357e-02,2.99433377e+00,1.00064838e-05,4.319e-16,3.331e-16
21.4800,56.735506,45.596160,5.794853,36.755436,1.623906,-0.265302,1.843314,0.004483,0.146476,1.90582919e-06,5.96617878e-07,1.39776558e-08,4.31681352e-05,-4.73333784e-08,1.32104337e-08,6.36608682e-01,9.27253326e-02,2.07339126e-02,2.99432527e+00,1.00137035e-05,1.089e-15,7.772e-16
21.5000,56.778832,45.630863,5.764791,36.777540,1.623823,-0.265966,1.843292,0.135444,0.049009,4.06362720e-05,6.77488735e-07,1.39223242e-08,1.43082194e-05,-1.42162265e-07,1.32320064e-08,6.36609935e-01,9.27273757e-02,2.07337362e-02,2.99432120e+00,1.00210346e-05,8.674e-16,7.772e-16
21.5200,56.822161,45.665550,5.734707,36.799614,1.623744,-0.266630,1.843268,0.265768,-0.049084,7.88908028e-05,4.70111326e-07,1.39885774e-08,-1.45485571e-05,-4.95667938e-08,1.31777735e-08,6.36612179e-01,9.27296889e-02,2.07278916e-02,2.99432120e+00,1.00282509e-05,1.048e-15,2.665e-15
21.5400,56.865493,45.700221,5.704600,36.821658,1.623670,-0.267293,1.843242,0.392994,-0.146069,1.16066563e-04,9.82877618e-08,1.39151882e-08,-4.29472225e-05,1.74623207e-07,1.32048172e-08,6.36615323e-01,9.27322474e-02,2.07169120e-02,2.99432492e+00,1.00351321e-05,5.898e-16,3.997e-15
21.5600,56.908828,45.734877,5.674472,36.843673,1.623599,-0.267956,1.843213,0.514397,-0.239984,1.51578504e-04,-2.18649679e-07,1.38943794e-08,-7.04405846e-05,3.97819314e-07,1.32151265e-08,6.36619312e-01,9.27350362e-02,2.07011160e-02,2.99433211e+00,1.00414743e-05,6.609e-16,8.882e-16
21.5800,56.952166,45.769516,5.644321,36.865659,1.623531,-0.268618,1.843181,0.627457,-0.328920,1.84868543e-04,-2.95293904e-07,1.39475699e-08,-9.65962997e-05,4.89050922e-07,1.31634369e-08,6.36624141e-01,9.27380545e-02,2.06805241e-02,2.99434276e+00,1.00471090e-05,6.314e-16,1.332e-15
21.6000,56.995507,45.804140,5.614148,36.887616,1.623467,-0.269280,1.843148,0.730258,-0.411306,2.15414297e-04,-8.86900640e-08,1.38561950e-08,-1.21003684e-04,3.95784811e-07,1.31951160e-08,6.36629833e-01,9.27413085e-02,2.06550033e-02,2.99435697e+00,1.00519172e-05,5.716e-16,3.109e-15
21.6200,57.038852,45.838748,5.583954,36.909543,1.623407,-0.269941,1.843111,0.821598,-0.486036,2.42737284e-04,2.77583998e-07,1.38571292e-08,-1.43280153e-04,1.74135224e-07,1.31855363e-08,6.36636391e-01,9.27447987e-02,2.06245448e-02,2.99437474e+00,1.00558305e-05,1.020e-15,1.332e-15
21.6400,57.082199,45.873340,5.553737,36.931440,1.623351,-0.270602,1.843073,0.900763,-0.552375,2.66410450e-04,5.87248043e-07,1.38941897e-08,-1.63077196e-04,-4.48964686e-08,1.31445591e-08,6.36643753e-01,9.27485085e-02,2.05895094e-02,2.99439582e+00,1.00588316e-05,7.702e-16,5.551e-16
21.6600,57.125550,45.907917,5.523499,36.953308,1.623297,-0.271263,1.843033,0.967117,-0.609708,2.86064897e-04,6.58965372e-07,1.38116029e-08,-1.80085800e-04,-1.32851728e-07,1.31893667e-08,6.36651782e-01,9.27524008e-02,2.05506971e-02,2.99441964e+00,1.00609617e-05,1.207e-15,2.220e-15
21.6800,57.168904,45.942479,5.493239,36.975146,1.623245,-0.271923,1.842991,1.019764,-0.657313,3.01395657e-04,4.52476971e-07,1.38536499e-08,-1.94041259e-04,-3.91529992e-08,1.31766645e-08,6.36660291e-01,9.27564251e-02,2.05091887e-02,2.99444545e+00,1.00623212e-05,2.593e-16,1.332e-15
21.7000,57.212261,45.977025,5.462957,36.996955,1.623194,-0.272584,1.842949,1.057484,-0.694263,3.12166430e-04,9.11139317e-08,1.38857710e-08,-2.04727305e-04,1.79829379e-07,1.31584383e-08,6.36669093e-01,9.27605313e-02,2.04660560e-02,2.99447247e+00,1.00630567e-05,8.014e-16,1.110e-15
21.7200,57.255621,46.011556,5.432654,37.018734,1.623144,-0.273244,1.842906,1.078999,-0.719565,3.18213180e-04,-2.11862660e-07,1.38199471e-08,-2.11979476e-04,3.94674755e-07,1.32081273e-08,6.36678045e-01,9.27646815e-02,2.04221061e-02,2.99450012e+00,1.00633488e-05,7.693e-16,3.553e-15
21.7400,57.298985,46.046072,5.402329,37.040484,1.623093,-0.273905,1.842863,1.083407,-0.732417,3.19446583e-04,-2.79112199e-07,1.38818417e-08,-2.15687680e-04,4.79400357e-07,1.31820114e-08,6.36687065e-01,9.27688541e-02,2.03777974e-02,2.99452806e+00,1.00634067e-05,1.277e-15,1.332e-15
21.7600,57.342351,46.080573,5.371982,37.062203,1.623043,-0.274566,1.842820,1.070533,-0.732471,3.15853310e-04,-7.29951487e-08,1.38868275e-08,-2.15797866e-04,3.85339827e-07,1.31729969e-08,6.36696108e-01,9.27730375e-02,2.03333748e-02,2.99455612e+00,1.00634579e-05,1.277e-15,7.772e-16
21.7800,57.385721,46.115058,5.341614,37.083894,1.622992,-0.275227,1.842777,1.041007,-0.719930,3.07496142e-04,2.83441538e-07,1.38313616e-08,-2.12312808e-04,1.69092464e-07,1.32139552e-08,6.36705121e-01,9.27772177e-02,2.02891354e-02,2.99458406e+00,1.00637281e-05,8.951e-16,2.220e-15
21.8000,57.429094,46.149528,5.311225,37.105555,1.622941,-0.275888,1.842735,0.996011,-0.695427,2.94512918e-04,5.79934302e-07,1.39069385e-08,-2.05291960e-04,-4.14961894e-08,1.31808174e-08,6.36714003e-01,9.27813675e-02,2.02456561e-02,2.99461149e+00,1.00644239e-05,5.759e-16,2.220e-15
21.8200,57.472470,46.183983,5.280814,37.127186,1.622887,-0.276550,1.842693,0.936843,-0.659771,2.77114319e-04,6.43072479e-07,1.39010739e-08,-1.94850427e-04,-1.22885992e-07,1.31930972e-08,6.36722593e-01,9.27854438e-02,2.02038509e-02,2.99463773e+00,1.00657258e-05,8.162e-16,5.551e-16
21.8400,57.515850,46.218423,5.250381,37.148787,1.622832,-0.277212,1.842653,0.864573,-0.613693,2.55580479e-04,4.37763560e-07,1.38809238e-08,-1.81157068e-04,-2.82822299e-08,1.32351472e-08,6.36730697e-01,9.27893950e-02,2.01648163e-02,2.99466200e+00,1.00677800e-05,7.798e-16,8.882e-16
21.8600,57.559232,46.252847,5.219927,37.170359,1.622773,-0.277875,1.842614,0.779955,-0.557745,2.30256478e-04,8.67330695e-08,1.39739717e-08,-1.64431776e-04,1.85506892e-07,1.32064940e-08,6.36738139e-01,9.27931737e-02,2.01295496e-02,2.99468358e+00,1.00706830e-05,4.805e-16,7.772e-16
21.8800,57.602617,46.287256,5.189451,37.191902,1.622710,-0.278538,1.842578,0.683656,-0.492406,2.01546777e-04,-2.02737385e-07,1.39571899e-08,-1.44941971e-04,3.92197884e-07,1.32342581e-08,6.36744800e-01,9.27967488e-02,2.00987059e-02,2.99470199e+00,1.00744736e-05,6.870e-16,1.332e-15
21.9000,57.646005,46.321650,5.158954,37.213414,1.622644,-0.279202,1.842543,0.576651,-0.418318,1.69908714e-04,-2.61111819e-07,1.39576464e-08,-1.22998353e-04,4.70651498e-07,1.32608345e-08,6.36750635e-01,9.28001087e-02,2.00725263e-02,2.99471703e+00,1.00791355e-05,1.395e-15,1.776e-15
21.9200,57.689397,46.356028,5.128435,37.234898,1.622573,-0.279867,1.842511,0.460535,-0.336511,1.35845185e-04,-5.57885481e-08,1.40378669e-08,-9.89499590e-05,3.75896103e-07,1.32255791e-08,6.36755648e-01,9.28032549e-02,2.00509732e-02,2.99472872e+00,1.00846021e-05,8.197e-16,8.882e-16
21.9400,57.732791,46.390391,5.097895,37.256352,1.622499,-0.280532,1.842482,0.337552,-0.248473,9.98966631e-05,2.90846515e-07,1.40001962e-08,-7.31786060e-05,1.64918033e-07,1.32570694e-08,6.36759846e-01,9.28061899e-02,2.00339911e-02,2.99473711e+00,1.00907542e-05,5.412e-16,1.332e-15
21.9600,57.776188,46.424738,5.067333,37.277776,1.622420,-0.281198,1.842454,0.210326,-0.156009,6.26326524e-05,5.74455354e-07,1.40212446e-08,-4.60928061e-05,-3.75596466e-08,1.32689344e-08,6.36763201e-01,9.28089066e-02,2.00217315e-02,2.99474207e+00,1.00974259e-05,1.034e-15,2.220e-15
21.9800,57.819588,46.459070,5.036750,37.299171,1.622337,-0.281864,1.842429,0.081415,-0.060975,2.46427183e-05,6.29296944e-07,1.40949390e-08,-1.81212685e-05,-1.12769973e-07,1.32424951e-08,6.36765642e-01,9.28113853e-02,2.00146088e-02,2.99474331e+00,1.01044199e-05,8.700e-16,1.221e-15
22.0000,57.862990,46.493386,5.006145,37.320536,1.622250,-0.282531,1.842407,-0.047044,0.034984,-1.34728100e-05,4.25176944e-07,1.40600532e-08,1.02938962e-05,-1.75295217e-08,1.32870059e-08,6.36767073e-01,9.28136009e-02,2.00131569e-02,2.99474044e+00,1.01115231e-05,4.129e-16,8.882e-16
22.0200,57.906395,46.527686,4.975518,37.341872,1.622157,-0.283198,1.842387,-0.173426,0.130543,-5.11123286e-05,8.40940088e-08,1.41095198e-08,3.87041542e-05,1.91013789e-07,1.32906036e-08,6.36767427e-01,9.28155352e-02,2.00177657e-02,2.99473319e+00,1.01185144e-05,6.176e-16,4.441e-16
22.0400,57.949803,46.561970,4.944870,37.363179,1.622059,-0.283867,1.842370,-0.296403,0.224601,-8.76824884e-05,-1.92551801e-07,1.41667784e-08,6.66616038e-05,3.89682178e-07,1.32717241e-08,6.36766698e-01,9.28171873e-02,2.00284548e-02,2.99472154e+00,1.01251757e-05,1.464e-15,3.553e-15
