root,path,size_bytes,mtime,ext,ephemeral,sha256
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/99_tools/logs/seldiag.jsonl,110,1786183907,.jsonl,False,52C10D22DA869FAAD4F7E3E1F742D6A0DB6A2E4BF075B77C352972A0A80D965F
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/99_tools/logs/sig.jsonl,110,1786183907,.jsonl,False,C67EE8135B135827325C358DB9DA40C198C73A204BEF0B6B77E25F4D913B59EE
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/99_tools/logs/sm.jsonl,110,1786183907,.jsonl,False,1AB8DC9C7E24E3AD85A167B2FC085B6805E10334265468D68FD504B8637D56F3
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/99_tools/logs/sm2.jsonl,570,1786183907,.jsonl,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/99_tools/logs/sw_session_connect.jsonl,23552,1786183907,.jsonl,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/99_tools/logs/topo.jsonl,1158,1786183907,.jsonl,False,F5E2268C48548BC7FA4A50B52E3B710A285D52878D5F30ADCBEFB42A074A7284
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/99_tools/logs/writetest.jsonl,600,1786183907,.jsonl,False,04201A50CE366FE1257838B031945FF9EE67752D399BF388C602C7AB8C2B62DA
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/99_tools/b3_lib/sw_core.py,14991,1786183907,.py,False,BADE7AB60E1FD6ADB3B99636CF8D8A6BDF45C4416263AD6B6810A312FEE79DCD
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/99_tools/b3_lib/sw_part_factory.py,5966,1786183907,.py,False,608D6A3AF78F427FD95078BDB441FE0E0ADE656A4BF9B8B08330183F162AA398
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/99_tools/b3_lib/__pycache__,-1,,(dir),True,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/99_tools/b3_lib/__pycache__/sw_core.cpython-313.pyc,23635,1787770136,.pyc,True,07EABE1AC5F3AFE6CF687385DB09569175032F4360A5CFB29FA314B95F5E15B8
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/99_tools/b3_lib/__pycache__/sw_part_factory.cpython-313.pyc,8041,1786183907,.pyc,True,8893D68650A7CF3D4312EF366812506BE163BF833BC04B1945AE018B027DDE4D
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/12_human_review/F3R1_MECHANICAL_REVIEW_02_20260806.md,6035,1786183907,.md,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/12_human_review/F3R1_P5_REPORT_01_G0_G1_20260806.md,8282,1786183907,.md,False,DD85C5DD977784251D58DB8AF8186BDE29FE986F180B117ECEBD907FA99A5DE1
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/12_human_review/F3R1_PROGRESS_REPORT_01_20260806.md,5622,1786183907,.md,False,50192F3FCCCBBCC9DBD4B600AD80A36F2CC0597E67F58EAC38D0D95C59F9F5C7
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/11_screenshots/F3R1_EXPORT_RECORD.json,543,1786183907,.json,False,C0EF68FEB36A153A078992DF0B59E623FFE0A3F1926C4EA98B54A53D08CF37A8
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/11_screenshots/F3R1_FIRST_RENDER_INDEX.json,1381,1786183907,.json,False,DB539570A6B2141714BB7668E0E16637365E28DF92B7B1C3D9B6077DA36B9CEE
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/11_screenshots/F3R1_G1_RENDER_INDEX.json,1333,1786183907,.json,False,5BEB829D42E3348BAED8DDF32BD291AFB94619A3C2F3DCF45A3A474549F642E2
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/11_screenshots/F3R1_G2_RENDER_INDEX.json,347,1786183907,.json,False,3310E1238F6A1EE93FCD6E5AFD95E81BC90070534DBD2DDBFF08374EAA81AA18
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/11_screenshots/RAW,-1,,(dir),False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/11_screenshots/RAW/G1_S01_MATED_ISO_RAW.png,61125,1786183907,.png,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/11_screenshots/RAW/G1_S02_MATED_TOP_RAW.png,21932,1786183907,.png,False,4D6473BDA18CF47DB1ECC80C2411C68BF3CEA9A25EBEA1CDFC27F07B4176756C
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/11_screenshots/RAW/G1_S03_MATED_SIDE_RAW.png,27166,1786183907,.png,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/11_screenshots/RAW/G1_S04_MATED_FRONT_RAW.png,35091,1786183907,.png,False,2158265BFBECDDEE0AD306ABAEF34100249524E0121AF13F0026AB6AA53EB242
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/11_screenshots/RAW/G2,-1,,(dir),False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/11_screenshots/RAW/S01_F3R1_STOWED_ISO_RAW.png,61120,1786183907,.png,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/11_screenshots/RAW/S02_F3R1_STOWED_TOP_RAW.png,21944,1786183907,.png,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/11_screenshots/RAW/S03_F3R1_STOWED_SIDE_RAW.png,27168,1786183907,.png,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/11_screenshots/RAW/S04_F3R1_STOWED_FRONT_RAW.png,35093,1786183907,.png,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/11_screenshots/RAW/G2/G2_DEPLOYED_NOMINAL_ISO_RAW.png,56464,1786183907,.png,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/11_screenshots/RAW/G2/G2_L_FAIL_ISO_RAW.png,66774,1786183907,.png,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/11_screenshots/RAW/G2/G2_R_FAIL_ISO_RAW.png,67719,1786183907,.png,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/11_screenshots/RAW/G2/G2_STOWED_ENGINEERING_CANDIDATE_ISO_RAW.png,73670,1786183907,.png,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/10_digital_thread/F3R1_LINK_COMPONENT_MAPPING.csv,423,1786183907,.csv,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/05_clearance/F3R1_MECH_REVIEW.json,9823,1786183907,.json,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/F3R1_ARM_STOW_DIAG.json,6003,1786183905,.json,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/F3R1_ARM_TOPOLOGY.json,5244,1786183905,.json,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/F3R1_CONFIG_HEALTH.json,671,1786183905,.json,False,7116883DBDD95B31D1F4786B316B6C9A73D62A74EF488715E82E979FEEC3EF70
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/F3R1_CONFIG_LEAK_TEST.json,504,1786183905,.json,False,E1E4F0C02B42300BBA54304148A99C6D9FD724F7C7371C7329EC6C8384A77342
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/F3R1_DEFAULT_REASSERT_PROBE.json,194,1786183905,.json,False,05FD9B471A96549DCAF06B8682FFFF933518BF21D87350D55CA5C7673E5365AF
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/F3R1_STOW_OUTLIERS.json,8449,1786183905,.json,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/F3R1_STOW_POSE_REPORT.json,4229,1786183905,.json,False,F103BD7C4D6D83E07270DC880B46457C2847B37C598E95FE4FA25AC1A76F8C90
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/F3R1_STOW_WRITETEST.json,1211,1786183905,.json,False,B459C194E8348FCDA3CDF3BF28B161E44DA92727DE53991C9F0BA74B81EBBCE6
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2,-1,,(dir),False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/F3R1_G2_A_V3_AND_WING_AUDIT.json,4084,1786183905,.json,False,B07BF60EA322E83CDE358F65263F72D454680EF8168E900781E18700B167A764
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/F3R1_G2_B_BUILD_REPORT.json,7281,1786183905,.json,False,DAEEB6B6A4172EB03AD21F4062DAE1299C73332B9FD84EAEB2025C5A17E37CF6
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/F3R1_G2_COLD_REOPEN_PER_CONFIG.csv,838,1786183905,.csv,False,C5F572EE371284C24FE79DF35061B849FFC05D2C565C9A22A1428EF97A01CD08
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/F3R1_G2_COLD_REOPEN_REPORT.json,5024,1786183905,.json,False,2CD7CB3AB295374E1BBEE546EA413CAAA53661A8E818E2EECACDC9BD09650172
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/F3R1_G2_COMPONENT_SUPPRESSION_MATRIX.csv,1659,1786183905,.csv,False,9EEC062E1F003DC8B517A2E20BA9655CE48E433E4D3EBCF4FEA49CE655C8CD49
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/F3R1_G2_CONFIGURATION_MATRIX.csv,2544,1786183905,.csv,False,780D4EA67E33C835381A856A98DD47F007FB2AFA835B8A304CCD0FA298BBC10B
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/F3R1_G2_CONFIG_ANGLE_AUTHORITY.json,10112,1786183905,.json,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/F3R1_G2_C_TEST_REPORT.json,6707,1786183905,.json,False,9B292145A2873E57F12076E797216AA5ECB502B084B36BAF924675F64F2703F3
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/F3R1_G2_EXECUTION_REPORT.md,9292,1786183905,.md,False,6269167DE953D48A9DF1FC44EEC1939ACF8F2417D23B5389ADBBE16EF8190B91
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/F3R1_G2_FINDINGS_REGISTER.csv,6292,1786183905,.csv,False,22AA819750F760333AE128A32D2351EAF1EF9D6C39C1A1DDCA9DA5571F5E015C
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/F3R1_G2_GATE_STATUS.json,1821,1786183905,.json,False,768EBFE7BB3CEE615F7A5100304FC25B51DB40F1895CAF48AC9E2F1D2F1960EA
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/F3R1_G2_MATE_STATUS_REGISTER.csv,2209,1786183905,.csv,False,4C3EAA17013E403977E7A1D2799D6A4810B2C34BF19F78314F82EB59F88E1A2E
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/F3R1_G2_RESOLVED_PATHS.json,3908,1786183905,.json,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/F3R1_G2_SCREENSHOT_INDEX.md,2323,1786183905,.md,False,5E8BA06056ED64BD20BC1791E9EF0CE466C6ED79417640CECDA0E22D353585EF
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/F3R1_G2_SOURCE_NON_MODIFICATION_REPORT.json,2267,1786183905,.json,False,451B5FE0EBB09C5C1AA3BF42C5203637505E2136815720C264E711FD9C2668C7
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/F3R1_G2_TRANSFORM_DRIFT_REPORT.json,1375,1786183905,.json,False,7B0A815A948D8CA04A2771A46AE44615F25C1BC153296A1772777D8D989A4065
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/F3R1_G2_WING_INSTANCE_AUDIT.csv,2145,1786183905,.csv,False,084458EB9225E3330055A0D4C5F7FF5D72B95677F17797A386339CCA696AC34E
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/F3R1_G3_INTERFACE_CLOSURE_RECOMMENDATION.md,6047,1786183905,.md,False,FF735BC257C0BFE3EBA971F77B94D67C43E69B995E440534C6DEB00A8F426913
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/step,-1,,(dir),False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/step/F3R1_V3_DEPLOYED_NOMINAL.step,125946155,1786183905,.step,False,A7549D0E913584FA4AF894A710F5CE9DF363722FD7F4F863B1C3B3FF2B4653C2
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/step/F3R1_V3_L_FAIL.step,125946912,1786183906,.step,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/step/F3R1_V3_R_FAIL.step,125946582,1786183906,.step,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/04_configurations/G2/step/F3R1_V3_STOWED_ENGINEERING_CANDIDATE.step,125947567,1786183907,.step,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/B601_ACCEPTED_CHAIN_BINDING.csv,1106,1786183903,.csv,False,B502659878ABDE05444D6C5C4BD2C461E94561B023406C6A06388A3C58440DF8
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/B601_ARM_B51_COPY,-1,,(dir),False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/B601_ZERO_POSE_COMPARISON.json,25238,1786183903,.json,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/F3R1_COMPONENT_OWNERSHIP.csv,35447,1786183903,.csv,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/F3R1_DATUM_PROBE.json,1955,1786183903,.json,False,AA96F45678170339CCBE37ABA7C238D8BC841F3F2CE5FE92B2C86DFDABE08B7E
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/F3R1_FACEMATCH_PROBE.json,3335,1786183903,.json,False,0550ED479135AB4FB36AF3D358F873311AD5DB8F4A4D3FD0B97D792880D6F542
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/F3R1_G1_VERIFY.json,2410,1786183903,.json,False,67C636199C88FD06DA0B4BFE1D0803A170AC29977318841947860D201FDE94A9
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/F3R1_MATE_ATTEMPT_LOG.json,5433,1786183903,.json,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/F3R1_MATE_DOF_AUDIT.json,3479,1786183903,.json,False,78A45353F17CFBDDBD083FB368C133D196812B6D7E03166A5A0014A9C7BC08C3
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/F3R1_MATE_ENTITY_PROBE.json,64534,1786183903,.json,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/F3R1_PRE_MATE_TOP_HASH.json,30016,1786183903,.json,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/F3R1_PRE_MATE_TRANSFORM_REGISTER.csv,40864,1786183903,.csv,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/F3R1_PRE_POST_MATE_TRANSFORM_COMPARISON.csv,254,1786183903,.csv,False,47E26F49C659D7C3BBEF9D7B5DD26E863347B5FE1D4BD0BC82D86F2F2309673F
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/F3R1_SPACE_EMBODIED_ROBOT_INTEGRATION.SLDASM,29035333,1786183903,.sldasm,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/F3R1_SPACE_EMBODIED_ROBOT_INTEGRATION_STOWED.step,125985516,1786183904,.step,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/F3R1_SPACE_EMBODIED_ROBOT_INTEGRATION_V2_MATED.SLDASM,28892374,1786183904,.sldasm,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/F3R1_SPACE_EMBODIED_ROBOT_INTEGRATION_V3_CONFIGURED.SLDASM,29594924,1786183904,.sldasm,False,19D85E9C703BEC107396AE84DAB7B12DE5722434FC7D5474B3A5A144A1B590D0
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/F3R1_TOP_INTEGRATION_REPORT.json,4277,1786183904,.json,False,132BC09F285ECE81E69A9AADB43EC078E73A18597DE3A6025A40E23E694A9D26
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/F3R1_V2_MATED_STOWED.step,126113421,1786183904,.step,False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY,-1,,(dir),False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/WING_PANEL_DONORS,-1,,(dir),False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/WING_PANEL_DONORS/WING_L_DEPLOYED.SLDPRT,59302,1786183905,.sldprt,False,E9C4C7E73C5B09CEFCCA2F69CDDAD94734E139D253F88331399530A8E344829E
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/WING_PANEL_DONORS/WING_L_STOWED.SLDPRT,64297,1786183905,.sldprt,False,128BBDA80A9EC947CB56F309DC947E8DDB83CABA2CA2C120530D8A9B4C83A76C
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/WING_PANEL_DONORS/WING_R_DEPLOYED.SLDPRT,59007,1786183905,.sldprt,False,2CFC2127657A719B9FEB9D4C305471D0C8621B49A961B97170A5B99EC1CFE41E
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/WING_PANEL_DONORS/WING_R_STOWED.SLDPRT,64945,1786183905,.sldprt,False,1AABFDE3CAC245C869C2630166006A5D2A47A00B5DBF009E5CD71052C7E2A357
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/00_Master_Skeleton,-1,,(dir),False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/01_Primary_Structure,-1,,(dir),False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/02_B601_Mount_and_Load_Path,-1,,(dir),False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/04_ARM_STOW_SUPPORT,-1,,(dir),False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/05_Solar_Array_Root_Left,-1,,(dir),False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/06_Solar_Array_Root_Right,-1,,(dir),False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/Assembly,-1,,(dir),False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/automation,-1,,(dir),False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/CODEX_CONTINUATION_RECONCILIATION.md,8509,1786183904,.md,False,B3A476D054A93EA91459C39B4CEE40A816B73E7006D5D85325EBCDD344A3850B
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/design,-1,,(dir),False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/drawings,-1,,(dir),False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/evidence,-1,,(dir),False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/O11_CLOCKING_ADJUDICATION_REPORT.md,5196,1786183904,.md,False,AF7D4125747AD719E3D8222C05ADC96B501CB5EEA9DC7E2332E8C5A04C8379BB
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/O13_STOW_VECTOR_V3_REPORT.md,4547,1786183904,.md,False,69FDA449F55C9063CE38D08C7DAFCD783A967A3FA1E7B0C3F20DD495343837AD
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/SOURCES_AND_LICENSES.md,1889,1786183904,.md,False,F4C88D95F875EB28C96364745A1EE707313A981E294F1E51EB37F54E9B24299E
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/V22_NATIVE01_PHASE1_REPORT.md,7341,1786183904,.md,False,993F2839A0FC029FC121A290A327519B42CF8DFA9DF9E4957CA30EA2686A5559
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/views,-1,,(dir),False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/views/v01_iso_stowed.png,223689,1786183905,.png,False,5EA7E250535C8C7340E58477A0A11D0B92C655D4F6E63C1DFBED234332FA875D
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/views/v02_front_plusX.png,106332,1786183905,.png,False,AD7B04A0A45B2BD17F1A988143A8B8D6410D5E5D7B5533E473173EBC4FFCB78D
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/views/v03_top.png,62135,1786183905,.png,False,26C30781A369944A7612E5E8BE0A1FA6FC823F3700F8FDA6DCD26A6D27E2D4E2
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/views/v04_right.png,80437,1786183905,.png,False,D69AEC05806AC472813C91150701CC37C45FF28BE2F743A92BEFFB7E444C39E2
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/views/v05_section_Y0.png,222369,1786183905,.png,False,22ACAFB00B39C556F5717B1F0ABC7B389E51C7EBC0F433689585A83AC098974D
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/views/v06_section_Z0.png,214694,1786183905,.png,False,1DFED008FC8CC79CEF05A666500B8AA285A6C7527EBB74B44BE04ED8225DCE37
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/views/v07_section_X61.png,111218,1786183905,.png,False,74E650328533EE439300F5ECE3C703BB0D98DFE3EA11B6312DBAE93535C67FAD
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/views/v08_maintenance_panels_off.png,272175,1786183905,.png,False,BCFB4D30BECC2B58D645946D76D250A5A764703F8C92E2D8D095DFD619FCAA84
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/views/v09_comparator_support_off.png,205104,1786183905,.png,False,95B733D0F8A264974D45C0B73E94C5B64D9431C3CA23D1BD92EB0D7E6B4834ED
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/views/v10_cutaway_quarter.png,248853,1786183905,.png,False,E419D9D6665C9BA963D5920EE0DE0CEBE1B24050299504692275274601170C47
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/evidence/config_steps,-1,,(dir),False,
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/evidence/config_step_export.json,637,1786183905,.json,False,BF44CEC1122FB3189095D4C383EB47C77CE463F7C71116BCF8A8E31024007062
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/evidence/drawing_MAINTENANCE.json,1376,1786183905,.json,False,6971E02BF68A54B1658CB07A7F6F14B8CD916F045FAE9C060F0E79A83F5E006F
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/evidence/drawing_STOWED.json,1361,1786183905,.json,False,3DB90075D593DD47A982188C8EADC8BD253EDC9644B691DE2E15F81B6F1AFF0A
A,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/SPACECRAFT_V2_2_NATIVE_COPY/evidence/exploded_view_attempt.json,815,1786183905,.json,False,BA3338F8410D0EF01DD1349BBE47F87157CA3E1A181019FE816C3D1C4F925129
