source,quarantine_dest,bytes,sha256,canonical_path
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S03_NO_CONTACT_JOINT_MOTION_CANDIDATE/S03_PD_6R_PLUS_2P/20260827T110637725896Z_213b0fc6_2083ff5c/CONTROLLER_SNAPSHOT.json,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S03_NO_CONTACT_JOINT_MOTION_CANDIDATE\S03_PD_6R_PLUS_2P\20260827T110637725896Z_213b0fc6_2083ff5c\CONTROLLER_SNAPSHOT.json,3084,2B8EAD754E3A086258AC0B98CEEA3E22CACD6322CBC90F8228D9504E7C81A297,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S03-D03/CONTROLLER_SNAPSHOT.json
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S03_NO_CONTACT_JOINT_MOTION_CANDIDATE/S03_PD_6R_PLUS_2P/20260827T110451067031Z_2faa395f_2083ff5c/CONTROLLER_SNAPSHOT.json,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S03_NO_CONTACT_JOINT_MOTION_CANDIDATE\S03_PD_6R_PLUS_2P\20260827T110451067031Z_2faa395f_2083ff5c\CONTROLLER_SNAPSHOT.json,3084,2B8EAD754E3A086258AC0B98CEEA3E22CACD6322CBC90F8228D9504E7C81A297,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S03-D03/CONTROLLER_SNAPSHOT.json
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S03_NO_CONTACT_JOINT_MOTION_CANDIDATE/S03_PD_6R_PLUS_2P/20260827T105840998631Z_4cf5e720_183a461e/CONTROLLER_SNAPSHOT.json,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S03_NO_CONTACT_JOINT_MOTION_CANDIDATE\S03_PD_6R_PLUS_2P\20260827T105840998631Z_4cf5e720_183a461e\CONTROLLER_SNAPSHOT.json,3084,2B8EAD754E3A086258AC0B98CEEA3E22CACD6322CBC90F8228D9504E7C81A297,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S03-D03/CONTROLLER_SNAPSHOT.json
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S03_NO_CONTACT_JOINT_MOTION_CANDIDATE/S03_PD_6R_PLUS_2P/20260827T105509182775Z_213b0fc6_183a461e/CONTROLLER_SNAPSHOT.json,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S03_NO_CONTACT_JOINT_MOTION_CANDIDATE\S03_PD_6R_PLUS_2P\20260827T105509182775Z_213b0fc6_183a461e\CONTROLLER_SNAPSHOT.json,3084,2B8EAD754E3A086258AC0B98CEEA3E22CACD6322CBC90F8228D9504E7C81A297,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S03-D03/CONTROLLER_SNAPSHOT.json
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S03_NO_CONTACT_JOINT_MOTION_CANDIDATE/S03_PD_6R_PLUS_2P/20260827T105324373772Z_2faa395f_183a461e/CONTROLLER_SNAPSHOT.json,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S03_NO_CONTACT_JOINT_MOTION_CANDIDATE\S03_PD_6R_PLUS_2P\20260827T105324373772Z_2faa395f_183a461e\CONTROLLER_SNAPSHOT.json,3084,2B8EAD754E3A086258AC0B98CEEA3E22CACD6322CBC90F8228D9504E7C81A297,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S03-D03/CONTROLLER_SNAPSHOT.json
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S03_NO_CONTACT_JOINT_MOTION_CANDIDATE/S03_PD_6R_PLUS_2P/20260827T101758151981Z_4cf5e720_17b3392c/CONTROLLER_SNAPSHOT.json,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S03_NO_CONTACT_JOINT_MOTION_CANDIDATE\S03_PD_6R_PLUS_2P\20260827T101758151981Z_4cf5e720_17b3392c\CONTROLLER_SNAPSHOT.json,3084,2B8EAD754E3A086258AC0B98CEEA3E22CACD6322CBC90F8228D9504E7C81A297,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S03-D03/CONTROLLER_SNAPSHOT.json
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S03_NO_CONTACT_JOINT_MOTION_CANDIDATE/S03_PD_6R_PLUS_2P/20260827T101312844087Z_213b0fc6_17b3392c/CONTROLLER_SNAPSHOT.json,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S03_NO_CONTACT_JOINT_MOTION_CANDIDATE\S03_PD_6R_PLUS_2P\20260827T101312844087Z_213b0fc6_17b3392c\CONTROLLER_SNAPSHOT.json,3084,2B8EAD754E3A086258AC0B98CEEA3E22CACD6322CBC90F8228D9504E7C81A297,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S03-D03/CONTROLLER_SNAPSHOT.json
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S03_NO_CONTACT_JOINT_MOTION_CANDIDATE/S03_PD_6R_PLUS_2P/20260827T101111688993Z_2faa395f_17b3392c/CONTROLLER_SNAPSHOT.json,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S03_NO_CONTACT_JOINT_MOTION_CANDIDATE\S03_PD_6R_PLUS_2P\20260827T101111688993Z_2faa395f_17b3392c\CONTROLLER_SNAPSHOT.json,3084,2B8EAD754E3A086258AC0B98CEEA3E22CACD6322CBC90F8228D9504E7C81A297,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S03-D03/CONTROLLER_SNAPSHOT.json
80_third_party/vendor/space_robotics_bench/.git/hooks/pre-commit.sample,F:\_SEI_RETIREMENT_QUARANTINE_20260828\80_third_party\vendor\space_robotics_bench\.git\hooks\pre-commit.sample,1649,57185B7B9F05239D7AB52DB045F5B89EB31348D7B2177EAB214F5EB872E1971B,80_third_party/vendor/SPART/.git/hooks/pre-commit.sample
80_third_party/vendor/SpaceDyn/.git/hooks/pre-commit.sample,F:\_SEI_RETIREMENT_QUARANTINE_20260828\80_third_party\vendor\SpaceDyn\.git\hooks\pre-commit.sample,1649,57185B7B9F05239D7AB52DB045F5B89EB31348D7B2177EAB214F5EB872E1971B,80_third_party/vendor/SPART/.git/hooks/pre-commit.sample
80_third_party/vendor/openvla/.git/hooks/pre-commit.sample,F:\_SEI_RETIREMENT_QUARANTINE_20260828\80_third_party\vendor\openvla\.git\hooks\pre-commit.sample,1649,57185B7B9F05239D7AB52DB045F5B89EB31348D7B2177EAB214F5EB872E1971B,80_third_party/vendor/SPART/.git/hooks/pre-commit.sample
80_third_party/vendor/openpi/.git/hooks/pre-commit.sample,F:\_SEI_RETIREMENT_QUARANTINE_20260828\80_third_party\vendor\openpi\.git\hooks\pre-commit.sample,1649,57185B7B9F05239D7AB52DB045F5B89EB31348D7B2177EAB214F5EB872E1971B,80_third_party/vendor/SPART/.git/hooks/pre-commit.sample
80_third_party/vendor/EXUDYN/.git/hooks/pre-commit.sample,F:\_SEI_RETIREMENT_QUARANTINE_20260828\80_third_party\vendor\EXUDYN\.git\hooks\pre-commit.sample,1649,57185B7B9F05239D7AB52DB045F5B89EB31348D7B2177EAB214F5EB872E1971B,80_third_party/vendor/SPART/.git/hooks/pre-commit.sample
80_third_party/vendor/chrono/.git/hooks/pre-commit.sample,F:\_SEI_RETIREMENT_QUARANTINE_20260828\80_third_party\vendor\chrono\.git\hooks\pre-commit.sample,1649,57185B7B9F05239D7AB52DB045F5B89EB31348D7B2177EAB214F5EB872E1971B,80_third_party/vendor/SPART/.git/hooks/pre-commit.sample
80_third_party/vendor/basilisk/.git/hooks/pre-commit.sample,F:\_SEI_RETIREMENT_QUARANTINE_20260828\80_third_party\vendor\basilisk\.git\hooks\pre-commit.sample,1649,57185B7B9F05239D7AB52DB045F5B89EB31348D7B2177EAB214F5EB872E1971B,80_third_party/vendor/SPART/.git/hooks/pre-commit.sample
80_third_party/vendor/astrobee/.git/hooks/pre-commit.sample,F:\_SEI_RETIREMENT_QUARANTINE_20260828\80_third_party\vendor\astrobee\.git\hooks\pre-commit.sample,1649,57185B7B9F05239D7AB52DB045F5B89EB31348D7B2177EAB214F5EB872E1971B,80_third_party/vendor/SPART/.git/hooks/pre-commit.sample
80_third_party/external/spacecraft_layout_refs/spot/SPOT/.git/hooks/pre-commit.sample,F:\_SEI_RETIREMENT_QUARANTINE_20260828\80_third_party\external\spacecraft_layout_refs\spot\SPOT\.git\hooks\pre-commit.sample,1649,57185B7B9F05239D7AB52DB045F5B89EB31348D7B2177EAB214F5EB872E1971B,80_third_party/vendor/SPART/.git/hooks/pre-commit.sample
80_third_party/external/spacecraft_layout_refs/spacerobotenv/SpaceRobotEnv/.git/hooks/pre-commit.sample,F:\_SEI_RETIREMENT_QUARANTINE_20260828\80_third_party\external\spacecraft_layout_refs\spacerobotenv\SpaceRobotEnv\.git\hooks\pre-commit.sample,1649,57185B7B9F05239D7AB52DB045F5B89EB31348D7B2177EAB214F5EB872E1971B,80_third_party/vendor/SPART/.git/hooks/pre-commit.sample
80_third_party/external/spacecraft_layout_refs/pycubed/software/.git/hooks/pre-commit.sample,F:\_SEI_RETIREMENT_QUARANTINE_20260828\80_third_party\external\spacecraft_layout_refs\pycubed\software\.git\hooks\pre-commit.sample,1649,57185B7B9F05239D7AB52DB045F5B89EB31348D7B2177EAB214F5EB872E1971B,80_third_party/vendor/SPART/.git/hooks/pre-commit.sample
80_third_party/external/spacecraft_layout_refs/pycubed/hardware/.git/hooks/pre-commit.sample,F:\_SEI_RETIREMENT_QUARANTINE_20260828\80_third_party\external\spacecraft_layout_refs\pycubed\hardware\.git\hooks\pre-commit.sample,1649,57185B7B9F05239D7AB52DB045F5B89EB31348D7B2177EAB214F5EB872E1971B,80_third_party/vendor/SPART/.git/hooks/pre-commit.sample
80_third_party/external/spacecraft_layout_refs/oresat/oresat-structure/.git/hooks/pre-commit.sample,F:\_SEI_RETIREMENT_QUARANTINE_20260828\80_third_party\external\spacecraft_layout_refs\oresat\oresat-structure\.git\hooks\pre-commit.sample,1649,57185B7B9F05239D7AB52DB045F5B89EB31348D7B2177EAB214F5EB872E1971B,80_third_party/vendor/SPART/.git/hooks/pre-commit.sample
80_third_party/external/spacecraft_layout_refs/oresat/oresat-solar-hardware/.git/hooks/pre-commit.sample,F:\_SEI_RETIREMENT_QUARANTINE_20260828\80_third_party\external\spacecraft_layout_refs\oresat\oresat-solar-hardware\.git\hooks\pre-commit.sample,1649,57185B7B9F05239D7AB52DB045F5B89EB31348D7B2177EAB214F5EB872E1971B,80_third_party/vendor/SPART/.git/hooks/pre-commit.sample
80_third_party/external/spacecraft_layout_refs/oresat/oresat-backplane/.git/hooks/pre-commit.sample,F:\_SEI_RETIREMENT_QUARANTINE_20260828\80_third_party\external\spacecraft_layout_refs\oresat\oresat-backplane\.git\hooks\pre-commit.sample,1649,57185B7B9F05239D7AB52DB045F5B89EB31348D7B2177EAB214F5EB872E1971B,80_third_party/vendor/SPART/.git/hooks/pre-commit.sample
80_third_party/external/spacecraft_layout_refs/librecube/LC2102/.git/hooks/pre-commit.sample,F:\_SEI_RETIREMENT_QUARANTINE_20260828\80_third_party\external\spacecraft_layout_refs\librecube\LC2102\.git\hooks\pre-commit.sample,1649,57185B7B9F05239D7AB52DB045F5B89EB31348D7B2177EAB214F5EB872E1971B,80_third_party/vendor/SPART/.git/hooks/pre-commit.sample
80_third_party/external/spacecraft_layout_refs/birdsx/BIRDSX-CAD/.git/hooks/pre-commit.sample,F:\_SEI_RETIREMENT_QUARANTINE_20260828\80_third_party\external\spacecraft_layout_refs\birdsx\BIRDSX-CAD\.git\hooks\pre-commit.sample,1649,57185B7B9F05239D7AB52DB045F5B89EB31348D7B2177EAB214F5EB872E1971B,80_third_party/vendor/SPART/.git/hooks/pre-commit.sample
80_third_party/external/spacecraft_layout_refs/birds/BIRDSX-CAD/.git/hooks/pre-commit.sample,F:\_SEI_RETIREMENT_QUARANTINE_20260828\80_third_party\external\spacecraft_layout_refs\birds\BIRDSX-CAD\.git\hooks\pre-commit.sample,1649,57185B7B9F05239D7AB52DB045F5B89EB31348D7B2177EAB214F5EB872E1971B,80_third_party/vendor/SPART/.git/hooks/pre-commit.sample
80_third_party/external/spacecraft_layout_refs/albertasat/ex2_hyperion_solar_panel_hardware/.git/hooks/pre-commit.sample,F:\_SEI_RETIREMENT_QUARANTINE_20260828\80_third_party\external\spacecraft_layout_refs\albertasat\ex2_hyperion_solar_panel_hardware\.git\hooks\pre-commit.sample,1649,57185B7B9F05239D7AB52DB045F5B89EB31348D7B2177EAB214F5EB872E1971B,80_third_party/vendor/SPART/.git/hooks/pre-commit.sample
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN6_LIFECYCLE_CLOSED_THRESHOLD_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN6_LIFECYCLE_CLOSED_THRESHOLD_AUTHORITY_HOLD_20260827\episodes\R5-S02-C03-D02\CONTROLLER_TIMESERIES.parquet,8228,1713B9863F7ACABAB9E564650091061144090AD4D51C492BE031E3D60AECEAA6,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN6_LIFECYCLE_CLOSED_THRESHOLD_AUTHORITY_HOLD_20260827/episodes/R5-S02-C02-D02/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN6_LIFECYCLE_CLOSED_THRESHOLD_AUTHORITY_HOLD_20260827\episodes\R5-S02-C02-D02\CONTROLLER_TIMESERIES.parquet,8228,1713B9863F7ACABAB9E564650091061144090AD4D51C492BE031E3D60AECEAA6,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN6_LIFECYCLE_CLOSED_THRESHOLD_AUTHORITY_HOLD_20260827/episodes/R5-S02-C01-D02/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN6_LIFECYCLE_CLOSED_THRESHOLD_AUTHORITY_HOLD_20260827\episodes\R5-S02-C01-D02\CONTROLLER_TIMESERIES.parquet,8228,1713B9863F7ACABAB9E564650091061144090AD4D51C492BE031E3D60AECEAA6,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN5_PREOPENED_LIFECYCLE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN5_PREOPENED_LIFECYCLE_AND_AUTHORITY_HOLD_20260827\episodes\R5-S02-C03-D02\CONTROLLER_TIMESERIES.parquet,8228,1713B9863F7ACABAB9E564650091061144090AD4D51C492BE031E3D60AECEAA6,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN5_PREOPENED_LIFECYCLE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C02-D02/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN5_PREOPENED_LIFECYCLE_AND_AUTHORITY_HOLD_20260827\episodes\R5-S02-C02-D02\CONTROLLER_TIMESERIES.parquet,8228,1713B9863F7ACABAB9E564650091061144090AD4D51C492BE031E3D60AECEAA6,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN5_PREOPENED_LIFECYCLE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C01-D02/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN5_PREOPENED_LIFECYCLE_AND_AUTHORITY_HOLD_20260827\episodes\R5-S02-C01-D02\CONTROLLER_TIMESERIES.parquet,8228,1713B9863F7ACABAB9E564650091061144090AD4D51C492BE031E3D60AECEAA6,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827\episodes\R5-S02-C03-D02\CONTROLLER_TIMESERIES.parquet,8228,1713B9863F7ACABAB9E564650091061144090AD4D51C492BE031E3D60AECEAA6,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C02-D02/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827\episodes\R5-S02-C02-D02\CONTROLLER_TIMESERIES.parquet,8228,1713B9863F7ACABAB9E564650091061144090AD4D51C492BE031E3D60AECEAA6,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C01-D02/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827\episodes\R5-S02-C01-D02\CONTROLLER_TIMESERIES.parquet,8228,1713B9863F7ACABAB9E564650091061144090AD4D51C492BE031E3D60AECEAA6,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C03_SERVICER_ARM_TSM_TUMBLING_BASE/20260827T110356887073Z_fc51ea6a_2083ff5c/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C03_SERVICER_ARM_TSM_TUMBLING_BASE\20260827T110356887073Z_fc51ea6a_2083ff5c\CONTROLLER_TIMESERIES.parquet,8228,1713B9863F7ACABAB9E564650091061144090AD4D51C492BE031E3D60AECEAA6,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C03_SERVICER_ARM_TSM_TUMBLING_BASE/20260827T105229549845Z_fc51ea6a_183a461e/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C03_SERVICER_ARM_TSM_TUMBLING_BASE\20260827T105229549845Z_fc51ea6a_183a461e\CONTROLLER_TIMESERIES.parquet,8228,1713B9863F7ACABAB9E564650091061144090AD4D51C492BE031E3D60AECEAA6,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C03_SERVICER_ARM_TSM_TUMBLING_BASE/20260827T101013579961Z_fc51ea6a_17b3392c/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C03_SERVICER_ARM_TSM_TUMBLING_BASE\20260827T101013579961Z_fc51ea6a_17b3392c\CONTROLLER_TIMESERIES.parquet,8228,1713B9863F7ACABAB9E564650091061144090AD4D51C492BE031E3D60AECEAA6,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C02_ARM_TUMBLING_BASE/20260827T110259545052Z_a1253057_2083ff5c/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C02_ARM_TUMBLING_BASE\20260827T110259545052Z_a1253057_2083ff5c\CONTROLLER_TIMESERIES.parquet,8228,1713B9863F7ACABAB9E564650091061144090AD4D51C492BE031E3D60AECEAA6,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C02_ARM_TUMBLING_BASE/20260827T105132160655Z_a1253057_183a461e/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C02_ARM_TUMBLING_BASE\20260827T105132160655Z_a1253057_183a461e\CONTROLLER_TIMESERIES.parquet,8228,1713B9863F7ACABAB9E564650091061144090AD4D51C492BE031E3D60AECEAA6,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C02_ARM_TUMBLING_BASE/20260827T100852726467Z_a1253057_17b3392c/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C02_ARM_TUMBLING_BASE\20260827T100852726467Z_a1253057_17b3392c\CONTROLLER_TIMESERIES.parquet,8228,1713B9863F7ACABAB9E564650091061144090AD4D51C492BE031E3D60AECEAA6,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C01_ARM_REST_BASE/20260827T110204105358Z_2f2aca06_2083ff5c/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C01_ARM_REST_BASE\20260827T110204105358Z_2f2aca06_2083ff5c\CONTROLLER_TIMESERIES.parquet,8228,1713B9863F7ACABAB9E564650091061144090AD4D51C492BE031E3D60AECEAA6,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C01_ARM_REST_BASE/20260827T105035001304Z_2f2aca06_183a461e/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C01_ARM_REST_BASE\20260827T105035001304Z_2f2aca06_183a461e\CONTROLLER_TIMESERIES.parquet,8228,1713B9863F7ACABAB9E564650091061144090AD4D51C492BE031E3D60AECEAA6,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/TORQUE_TIMESERIES.parquet
