sha256,size_bytes,root,path
3516D4A6317905528D6B49CB6620BFB8E030C7B5D2E1440A305466F09C4552EE,77757,DONOR_ROBOTIC_ARM,High_performance_robotics_arm/external/spacecraft_layout_refs/spot/SPOT/Pictures/propulsion_Table_A2.png
63074B5F7B355DC7E4221A9245C652E01CC8A46BC61793D1F846E80E2B302B9C,77744,A,80_third_party/vendor/basilisk/src/architecture/utilitiesSelfCheck/_Documentation/Figures/orbit313.pdf
63074B5F7B355DC7E4221A9245C652E01CC8A46BC61793D1F846E80E2B302B9C,77744,B,REFLIB2_03_space_dynamics/03_space_dynamics/repos/basilisk/src/architecture/utilitiesSelfCheck/_Documentation/Figures/orbit313.pdf
1B1133B6FF4B8EDB68E60B345E0A3B27C22D9888C75106F269959FCE520CB927,77599,A,20_engineering/cad/spacecraft_layout/servicer_6U_v0/servicer_6U_v0.step
1B1133B6FF4B8EDB68E60B345E0A3B27C22D9888C75106F269959FCE520CB927,77599,CODEX_WORKTREES,future-flight-wave1-20260719-integrator/cad/spacecraft_layout/servicer_6U_v0/servicer_6U_v0.step
F3C94D124F98346F98FCA238721103327A2756FEBD69830B541BD74C9808D200,77486,A,80_third_party/vendor/basilisk/docs/source/_images/static/vizard-ImgCAD-4.jpg
F3C94D124F98346F98FCA238721103327A2756FEBD69830B541BD74C9808D200,77486,B,REFLIB2_03_space_dynamics/03_space_dynamics/repos/basilisk/docs/source/_images/static/vizard-ImgCAD-4.jpg
F9ED81A65BC58AFA9E9E3E5CF58E967BF3678780C955B6EA7035AC932704683D,77472,A,80_third_party/vendor/basilisk/docs/source/_images/static/Filterpos3_1.svg
F9ED81A65BC58AFA9E9E3E5CF58E967BF3678780C955B6EA7035AC932704683D,77472,B,REFLIB2_03_space_dynamics/03_space_dynamics/repos/basilisk/docs/source/_images/static/Filterpos3_1.svg
748369E85A9B0CC89CE754BC216A016F776508A1C6E2A522C251A87F00A94F84,77452,A,80_third_party/external/spacecraft_layout_refs/spot/SPOT/Template_Files/Resources/zed_left.jpg
748369E85A9B0CC89CE754BC216A016F776508A1C6E2A522C251A87F00A94F84,77452,DONOR_ROBOTIC_ARM,High_performance_robotics_arm/external/spacecraft_layout_refs/spot/SPOT/Template_Files/Resources/zed_left.jpg
505815A8EE3175103E748566AD3257E77ABD9823055898147493D4D20946FAF8,77434,A,80_third_party/vendor/SPART/URDF_models/meshes_iiwa/link_4.stl
505815A8EE3175103E748566AD3257E77ABD9823055898147493D4D20946FAF8,77434,B,REFLIB1_SPART/SPART/URDF_models/meshes_iiwa/link_4.stl
A43AD2A1DFFF92CE97E15CE0F9DE7B2899B87D9BBEFAC7B31C2DF5445CFA6AA9,76884,A,80_third_party/vendor/SPART/URDF_models/meshes_kuka_lwr/arm_segment_a.stl
A43AD2A1DFFF92CE97E15CE0F9DE7B2899B87D9BBEFAC7B31C2DF5445CFA6AA9,76884,B,REFLIB1_SPART/SPART/URDF_models/meshes_kuka_lwr/arm_segment_a.stl
4ABE8590D07EC7BD9BBCDB79CD704AB50F3CFD0455403093DD852D405AC9F94C,76884,A,80_third_party/vendor/SPART/URDF_models/meshes_kuka_lwr/arm_segment_b.stl
4ABE8590D07EC7BD9BBCDB79CD704AB50F3CFD0455403093DD852D405AC9F94C,76884,B,REFLIB1_SPART/SPART/URDF_models/meshes_kuka_lwr/arm_segment_b.stl
D9EE0BBE054D3092C3F78EC9E3C65DFBD97C67846CD927CB3C51E0902DE0F8EA,76534,A,80_third_party/vendor/reBot-DevArm/hardware/reBot_B601_DM/Metal_Parts/02_Lower_Wrist_Link_L.step
D9EE0BBE054D3092C3F78EC9E3C65DFBD97C67846CD927CB3C51E0902DE0F8EA,76534,DONOR_ROBOTIC_ARM,High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/Metal_Parts/02_Lower_Wrist_Link_L.step
8AF4042E1AAB0B0BE028DD6235D0424DBE178B51B02B6E9BE195B75B8D156016,76497,A,80_third_party/vendor/astrobee/localization/interest_point/src/brisk.cc
8AF4042E1AAB0B0BE028DD6235D0424DBE178B51B02B6E9BE195B75B8D156016,76497,B,REFLIB2_04_robotics_software/04_robotics_software/repos/astrobee/localization/interest_point/src/brisk.cc
149468E1B5FDBB15F71A94117CF9C073758A6E2795BD0D16E4F9B7D97B89FF80,76484,A,80_third_party/vendor/SPART/docs/source/Figures/KinematicsDef.png
149468E1B5FDBB15F71A94117CF9C073758A6E2795BD0D16E4F9B7D97B89FF80,76484,B,REFLIB1_SPART/SPART/docs/source/Figures/KinematicsDef.png
F1797B1199ECB3A3DF6D983D76CA4242179197B6B7B266DFC3554F88892195C4,76436,A,80_third_party/external/spacecraft_layout_refs/spot/SPOT/Pictures/git_forked_pull_request.png
F1797B1199ECB3A3DF6D983D76CA4242179197B6B7B266DFC3554F88892195C4,76436,DONOR_ROBOTIC_ARM,High_performance_robotics_arm/external/spacecraft_layout_refs/spot/SPOT/Pictures/git_forked_pull_request.png
CAD5037617288DAABC95753DCAC05508622AF7FB764CAF57732C803A2C2E0190,76212,A,80_third_party/vendor/EXUDYN/docs/RST/pythonUtilities/rigidBodyUtilities.rst
CAD5037617288DAABC95753DCAC05508622AF7FB764CAF57732C803A2C2E0190,76212,B,REFLIB1_EXUDYN/EXUDYN/docs/RST/pythonUtilities/rigidBodyUtilities.rst
B677174FA9C3CACFAD0CE208097D0548A4751B8CE2749C26B6F549E5A23550DA,76065,A,80_third_party/vendor/astrobee/localization/sparse_mapping/images/Point1.jpg
B677174FA9C3CACFAD0CE208097D0548A4751B8CE2749C26B6F549E5A23550DA,76065,B,REFLIB2_04_robotics_software/04_robotics_software/repos/astrobee/localization/sparse_mapping/images/Point1.jpg
35E7296B134F11743240415022C942D463E08E7CB58C8F5C7A7839F355F614FD,75909,A,80_third_party/vendor/EXUDYN/main/pythonDev/exudyn/utilities.py
35E7296B134F11743240415022C942D463E08E7CB58C8F5C7A7839F355F614FD,75909,B,REFLIB1_EXUDYN/EXUDYN/main/pythonDev/exudyn/utilities.py
4B2E5870952399AE6A90E84650012EC7F178D8A8ABE184821635486106FF7661,75880,A,80_third_party/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/01_Lower_Arm_Filler_M.step
4B2E5870952399AE6A90E84650012EC7F178D8A8ABE184821635486106FF7661,75880,DONOR_ROBOTIC_ARM,High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/01_Lower_Arm_Filler_M.step
5A65430DD7C05956384313AEFA99E188837859300E252B6A7A2BCDA81FE5776D,75725,A,80_third_party/vendor/astrobee/localization/sparse_mapping/images/Point3.jpg
5A65430DD7C05956384313AEFA99E188837859300E252B6A7A2BCDA81FE5776D,75725,B,REFLIB2_04_robotics_software/04_robotics_software/repos/astrobee/localization/sparse_mapping/images/Point3.jpg
13A2C25BA8A1AE6B6D5D1C13B6F58BB8CE76CE5B61403698DDC9281EDC139645,75684,A,80_third_party/vendor/SPART/URDF_models/meshes_iiwa/link_7.stl
13A2C25BA8A1AE6B6D5D1C13B6F58BB8CE76CE5B61403698DDC9281EDC139645,75684,B,REFLIB1_SPART/SPART/URDF_models/meshes_iiwa/link_7.stl
154633F2FFF5C829CB5812CD0C7715E2B8742629CDB91B7B8358D94DA5D58453,75679,A,80_third_party/external/spacecraft_layout_refs/spot/SPOT/Pictures/git_forked_fetch.png
154633F2FFF5C829CB5812CD0C7715E2B8742629CDB91B7B8358D94DA5D58453,75679,DONOR_ROBOTIC_ARM,High_performance_robotics_arm/external/spacecraft_layout_refs/spot/SPOT/Pictures/git_forked_fetch.png
90EB67311C5C58752A181F26E68396C35930749BC4D59A6B56C92F38B79326AA,75654,A,80_third_party/external/spacecraft_layout_refs/spot/SPOT/Pictures/InitializeForPosition.png
90EB67311C5C58752A181F26E68396C35930749BC4D59A6B56C92F38B79326AA,75654,DONOR_ROBOTIC_ARM,High_performance_robotics_arm/external/spacecraft_layout_refs/spot/SPOT/Pictures/InitializeForPosition.png
501E2C587BCA7AD437182289D87AED52A06359D144A0DD01BB7A16B5EE40BE8D,75572,A,80_third_party/vendor/EXUDYN/main/pythonDev/exudyn/rigidBodyUtilities.py
501E2C587BCA7AD437182289D87AED52A06359D144A0DD01BB7A16B5EE40BE8D,75572,B,REFLIB1_EXUDYN/EXUDYN/main/pythonDev/exudyn/rigidBodyUtilities.py
F9B17ECF4C89FBA04F00EDBDF4D889DE181ECAEF37F05006B769C595BFF4482F,75529,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/B601_ROUTE_C_BUILD_V9.py
F9B17ECF4C89FBA04F00EDBDF4D889DE181ECAEF37F05006B769C595BFF4482F,75529,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/_work/v9_primary_topology_invalid/B601_ROUTE_C_BUILD_V9.py
46ED620E02DA4ACF819A34090B7E92489BB5E17C4BD0E64F493A210619D6B2CD,75280,A,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/03_CAD/native_runs/B50_BASE_REF_20260728T0029Z/30_exports/.B601_BASE_ADAPTER_REFERENCE.step.glb
46ED620E02DA4ACF819A34090B7E92489BB5E17C4BD0E64F493A210619D6B2CD,75280,A,20_engineering/cad/B5_0_B601_space_manipulator_candidate/03_CAD/native_runs/B50_BASE_REF_20260728T0029Z/30_exports/.B601_BASE_ADAPTER_REFERENCE.step.glb
170E7834A32AF647F8B299A3ECDDA102381049A043785C7CD5121BF126C2BDBD,75033,A,80_third_party/external/spacecraft_layout_refs/oresat/oresat-backplane/1U/KiCad/oresat-backplane-1u/Slot_2.kicad_sch
170E7834A32AF647F8B299A3ECDDA102381049A043785C7CD5121BF126C2BDBD,75033,DONOR_ROBOTIC_ARM,High_performance_robotics_arm/external/spacecraft_layout_refs/oresat/oresat-backplane/1U/KiCad/oresat-backplane-1u/Slot_2.kicad_sch
52C8CACF12177352C8F7BB1767BE4EA5119F642B31EDEB22AD2F83E09C8E428D,74712,A,80_third_party/external/spacecraft_layout_refs/spot/SPOT/Template_Files/Resources/zed_right.jpg
52C8CACF12177352C8F7BB1767BE4EA5119F642B31EDEB22AD2F83E09C8E428D,74712,DONOR_ROBOTIC_ARM,High_performance_robotics_arm/external/spacecraft_layout_refs/spot/SPOT/Template_Files/Resources/zed_right.jpg
39061692A30B8E54CCFA43C82DBFCB1B011212C7964B749904C4D09D3D5881A0,74379,A,80_third_party/vendor/EXUDYN/main/pythonDev/exudyn/robotics/roboticsCore.py
39061692A30B8E54CCFA43C82DBFCB1B011212C7964B749904C4D09D3D5881A0,74379,B,REFLIB1_EXUDYN/EXUDYN/main/pythonDev/exudyn/robotics/roboticsCore.py
2B2ADC35B044661672FE53CAC2D8E705319FBE4E03C941C85ABEC733EA354F07,74241,A,80_third_party/vendor/EXUDYN/docs/RST/structures/VisualizationSettings.rst
2B2ADC35B044661672FE53CAC2D8E705319FBE4E03C941C85ABEC733EA354F07,74241,B,REFLIB1_EXUDYN/EXUDYN/docs/RST/structures/VisualizationSettings.rst
7B1D38F1C8130CC8A516F445168002D9F1B2E03EE06DED1B76174409C90609D1,74215,A,80_third_party/vendor/EXUDYN/docs/theDoc/figures/elementaryRotationY.png
7B1D38F1C8130CC8A516F445168002D9F1B2E03EE06DED1B76174409C90609D1,74215,B,REFLIB1_EXUDYN/EXUDYN/docs/theDoc/figures/elementaryRotationY.png
FB00F949C6994AF146C003FCCC35413263020BB607F1009D630CA6FCE46A1D85,74067,A,80_third_party/vendor/basilisk/docs/source/_images/static/vizard-img1.jpg
FB00F949C6994AF146C003FCCC35413263020BB607F1009D630CA6FCE46A1D85,74067,B,REFLIB2_03_space_dynamics/03_space_dynamics/repos/basilisk/docs/source/_images/static/vizard-img1.jpg
70EAA051CC5486CE8D7FF5B18D3095853FC32859196296D0518E8EF8C53BC425,73939,A,20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/06_pack_and_go/V5R_NEUTRAL_OPERATIONAL_PACKAGE/addenda/v4_delta/adapter/V4_B601_TWO_STAGE_ADAPTER_REVB2.step
70EAA051CC5486CE8D7FF5B18D3095853FC32859196296D0518E8EF8C53BC425,73939,A,20_engineering/F3R2_V4_COMPETITION_MECHANICAL_CANDIDATE_20260809/02_neutral_cad/adapter/V4_B601_TWO_STAGE_ADAPTER_REVB2.step
6EC81530451302D0C3F231D2490893BD09A1486112CB60A5A2050A11955D2FFC,73913,A,80_third_party/vendor/SPART/docs/source/Figures/Tutorial_DH.png
6EC81530451302D0C3F231D2490893BD09A1486112CB60A5A2050A11955D2FFC,73913,B,REFLIB1_SPART/SPART/docs/source/Figures/Tutorial_DH.png
B1BD3882B1597DFB26323EC7745D0C2918301FBA2E98A0362F1FDF04580057E8,73815,A,80_third_party/vendor/chrono/data/robot/viper/obj/viper_L_steer.obj
B1BD3882B1597DFB26323EC7745D0C2918301FBA2E98A0362F1FDF04580057E8,73815,A,80_third_party/vendor/chrono/data/robot/viper/col/viper_L_steer.obj
7DCC0CDD14C4F19D0798F86EE27425FFD101FC3785599CACC9C0817A40B5B7B9,73465,A,80_third_party/vendor/chrono/data/robot/viper/obj/viper_R_steer.obj
7DCC0CDD14C4F19D0798F86EE27425FFD101FC3785599CACC9C0817A40B5B7B9,73465,A,80_third_party/vendor/chrono/data/robot/viper/col/viper_R_steer.obj
FA4A7EFD293FF3934E57C83DEF3104B799F0E553D40CAC8BCB406B316048D4E8,73289,A,80_third_party/external/spacecraft_layout_refs/spot/SPOT/Custom_Library/Dynamixel_Actuators/Dynamixel_Control_Validation_SpeedMode.slx
FA4A7EFD293FF3934E57C83DEF3104B799F0E553D40CAC8BCB406B316048D4E8,73289,DONOR_ROBOTIC_ARM,High_performance_robotics_arm/external/spacecraft_layout_refs/spot/SPOT/Custom_Library/Dynamixel_Actuators/Dynamixel_Control_Validation_SpeedMode.slx
237CF637AA5B88FAE625840AEEBFF1C149AD5973EE5BA5CD56A162E7E688F590,73031,A,80_third_party/external/spacecraft_layout_refs/oresat/oresat-backplane/1U/KiCad/oresat-backplane-1u/Slot_4.kicad_sch
237CF637AA5B88FAE625840AEEBFF1C149AD5973EE5BA5CD56A162E7E688F590,73031,DONOR_ROBOTIC_ARM,High_performance_robotics_arm/external/spacecraft_layout_refs/oresat/oresat-backplane/1U/KiCad/oresat-backplane-1u/Slot_4.kicad_sch
D6B6B8A6461445694E1AE8093EB22572AA19BD1268CD54F6A60F8C3A3B429036,72976,A,80_third_party/vendor/EXUDYN/main/include/pybind11local/pybind11/cast.h
D6B6B8A6461445694E1AE8093EB22572AA19BD1268CD54F6A60F8C3A3B429036,72976,B,REFLIB1_EXUDYN/EXUDYN/main/include/pybind11local/pybind11/cast.h
F6E87EB4FF094842281117B10EB13F7DCDD2B96455475228E06A569D7BE754A3,72966,A,80_third_party/vendor/EXUDYN/docs/theDoc/figures/ContactFrictionCircleCable2D.png
F6E87EB4FF094842281117B10EB13F7DCDD2B96455475228E06A569D7BE754A3,72966,B,REFLIB1_EXUDYN/EXUDYN/docs/theDoc/figures/ContactFrictionCircleCable2D.png
59020A33B5BDDC8CAF42F8169F79EDAC495768F34E736B21AF94BAA1E41075D5,72845,A,80_third_party/external/spacecraft_layout_refs/oresat/oresat-backplane/1U/KiCad/oresat-backplane-1u/Slot_3.kicad_sch
59020A33B5BDDC8CAF42F8169F79EDAC495768F34E736B21AF94BAA1E41075D5,72845,DONOR_ROBOTIC_ARM,High_performance_robotics_arm/external/spacecraft_layout_refs/oresat/oresat-backplane/1U/KiCad/oresat-backplane-1u/Slot_3.kicad_sch
932EF29093F5798A304D26359BA2DE84A7BB8F722C80D456C52BB50A1697BA11,72790,A,80_third_party/vendor/EXUDYN/main/pythonDev/exudyn/processing.py
932EF29093F5798A304D26359BA2DE84A7BB8F722C80D456C52BB50A1697BA11,72790,B,REFLIB1_EXUDYN/EXUDYN/main/pythonDev/exudyn/processing.py
398201E261231C8BA36FB534AF1CF555F1F5A4FC99AB84017323A0B88C3741DD,72704,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/_work/v9f_pre_continuous_load_path/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J4_B_TO_ANNULUS_LINER_tris.npy
398201E261231C8BA36FB534AF1CF555F1F5A4FC99AB84017323A0B88C3741DD,72704,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J4_B_TO_ANNULUS_LINER_tris.npy
EE808E0A5C72E65796858753B2234FC61821E96A5A1E67A5725AB82ABF033A4C,72704,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/_work/v9f_pre_continuous_load_path/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J4_B_TO_ANNULUS_tris.npy
EE808E0A5C72E65796858753B2234FC61821E96A5A1E67A5725AB82ABF033A4C,72704,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J4_B_TO_ANNULUS_tris.npy
3EB2B3E046C62F22F23C2CCD3E5F93D159E489C53C30DAE617EF71F33F26DD9B,72704,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/_work/v9f_pre_continuous_load_path/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_A_STAGE_1_tris.npy
3EB2B3E046C62F22F23C2CCD3E5F93D159E489C53C30DAE617EF71F33F26DD9B,72704,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_A_STAGE_1_tris.npy
661DBFD08F76A9F1471E92FBD72231EC007181B5D4B4CD3AA51734061E3541AE,72704,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/_work/v9f_pre_continuous_load_path/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_A_STAGE_2_tris.npy
661DBFD08F76A9F1471E92FBD72231EC007181B5D4B4CD3AA51734061E3541AE,72704,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_A_STAGE_2_tris.npy
4E0B3ECE0F601A4128562006239C7F1CB7B2A771EE90E36DFC7A954F188120C3,72704,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/_work/v9f_pre_continuous_load_path/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_A_STAGE_3_tris.npy
4E0B3ECE0F601A4128562006239C7F1CB7B2A771EE90E36DFC7A954F188120C3,72704,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_A_STAGE_3_tris.npy
1642AE7A94A9149FC689374449A85E838B61B96348F6E08D9E1BB6C5DCB5B643,72704,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/_work/v9f_pre_continuous_load_path/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_A_STAGE_4_tris.npy
1642AE7A94A9149FC689374449A85E838B61B96348F6E08D9E1BB6C5DCB5B643,72704,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_A_STAGE_4_tris.npy
915FAA2F1EAFEC80FADD6C0A9DA311BD7DC8BAE484836C0393C5F5124FFB509F,72704,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/_work/v9f_pre_continuous_load_path/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_B_STAGE_1_tris.npy
915FAA2F1EAFEC80FADD6C0A9DA311BD7DC8BAE484836C0393C5F5124FFB509F,72704,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_B_STAGE_1_tris.npy
19D4C493A28051918E6837C9B9789226967A7C7D230B203259C3972066590AB8,72704,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/_work/v9f_pre_continuous_load_path/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_B_STAGE_2_tris.npy
19D4C493A28051918E6837C9B9789226967A7C7D230B203259C3972066590AB8,72704,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_B_STAGE_2_tris.npy
54F7D66DF47583522DE7DB5632D363349A08F7FFC378A7E2305FCFAC852BA31C,72704,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/_work/v9f_pre_continuous_load_path/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_B_STAGE_3_tris.npy
54F7D66DF47583522DE7DB5632D363349A08F7FFC378A7E2305FCFAC852BA31C,72704,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_B_STAGE_3_tris.npy
C8A2B1C71A43A5919982EDD6CCE086E614296D58CADEF55E97CA0CB8D0E07950,72704,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/_work/v9f_pre_continuous_load_path/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_B_STAGE_4_tris.npy
C8A2B1C71A43A5919982EDD6CCE086E614296D58CADEF55E97CA0CB8D0E07950,72704,A,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_B_STAGE_4_tris.npy
EB21EFA6742556A53E5CA4DE84CA667206C148AE051240B37F8AC313FF5B50FE,72666,A,80_third_party/vendor/EXUDYN/main/pythonDev/TestSuiteLogs/testSuiteLog_V1.8.0_win32-x86-64bit-P3.12.1-F00.txt
EB21EFA6742556A53E5CA4DE84CA667206C148AE051240B37F8AC313FF5B50FE,72666,B,REFLIB1_EXUDYN/EXUDYN/main/pythonDev/TestSuiteLogs/testSuiteLog_V1.8.0_win32-x86-64bit-P3.12.1-F00.txt
AF8B65DEEC08A18B4DA99486C657CA9394F489230B13737B8814C262E38BFF56,72651,A,80_third_party/vendor/EXUDYN/main/pythonDev/TestSuiteLogs/testSuiteLog_V1.8.0_win32-x86-64bit-P3.9.13-F00.txt
AF8B65DEEC08A18B4DA99486C657CA9394F489230B13737B8814C262E38BFF56,72651,B,REFLIB1_EXUDYN/EXUDYN/main/pythonDev/TestSuiteLogs/testSuiteLog_V1.8.0_win32-x86-64bit-P3.9.13-F00.txt
EFE54F1BD667CFB02C013BA72C52E9697C06E4D2CFEEF6D1B8C10C5BCAC7DB2C,72649,A,80_third_party/vendor/EXUDYN/main/pythonDev/TestSuiteLogs/testSuiteLog_V1.8.0_win32-x86-64bit-P3.8.10-F00.txt
EFE54F1BD667CFB02C013BA72C52E9697C06E4D2CFEEF6D1B8C10C5BCAC7DB2C,72649,B,REFLIB1_EXUDYN/EXUDYN/main/pythonDev/TestSuiteLogs/testSuiteLog_V1.8.0_win32-x86-64bit-P3.8.10-F00.txt
9A3DD0DB565B1C1EEACC1DEFCB30A2BD4E6B2DBFC1FADB1D00980E888A62BA06,72645,A,80_third_party/vendor/EXUDYN/docs/theDoc/gettingStarted.tex
9A3DD0DB565B1C1EEACC1DEFCB30A2BD4E6B2DBFC1FADB1D00980E888A62BA06,72645,B,REFLIB1_EXUDYN/EXUDYN/docs/theDoc/gettingStarted.tex
856B6387834166B5B019A34A7B7FBE308876CA0EA89889FFCB9045D55F62D659,72632,A,80_third_party/vendor/EXUDYN/main/pythonDev/TestSuiteLogs/testSuiteLog_V1.8.0_win32-x86-64bit-P3.11.7-F00.txt
856B6387834166B5B019A34A7B7FBE308876CA0EA89889FFCB9045D55F62D659,72632,B,REFLIB1_EXUDYN/EXUDYN/main/pythonDev/TestSuiteLogs/testSuiteLog_V1.8.0_win32-x86-64bit-P3.11.7-F00.txt
105F390686AFBA6CEEA511DB15307FCD44C20E91B68E77E8DB966419AE674C09,72622,A,80_third_party/vendor/EXUDYN/main/pythonDev/TestSuiteLogs/testSuiteLog_V1.8.0_win32-x86-64bit-P3.10.11-F00.txt
105F390686AFBA6CEEA511DB15307FCD44C20E91B68E77E8DB966419AE674C09,72622,B,REFLIB1_EXUDYN/EXUDYN/main/pythonDev/TestSuiteLogs/testSuiteLog_V1.8.0_win32-x86-64bit-P3.10.11-F00.txt
75D61826AA89DE769935EAFCA2DA207D51F5B0E72DBD52758E46BA6835E9206E,72534,A,80_third_party/vendor/SPART/URDF_models/meshes_iiwa/link_2.stl
75D61826AA89DE769935EAFCA2DA207D51F5B0E72DBD52758E46BA6835E9206E,72534,B,REFLIB1_SPART/SPART/URDF_models/meshes_iiwa/link_2.stl
47F831C34B2C83370082546C0B42F769B486D81F3A26A14434342323CCCAC980,72128,A,80_third_party/external/spacecraft_layout_refs/spot/SPOT/Pictures/fold6-1.png
47F831C34B2C83370082546C0B42F769B486D81F3A26A14434342323CCCAC980,72128,DONOR_ROBOTIC_ARM,High_performance_robotics_arm/external/spacecraft_layout_refs/spot/SPOT/Pictures/fold6-1.png
2AEFDA9A50BF7D0D8C82C8C70D90CB7B2D9951574F9B570D7F94EE497A3D4572,72095,A,80_third_party/vendor/basilisk/docs/source/_images/static/vizard-Img2.jpg
2AEFDA9A50BF7D0D8C82C8C70D90CB7B2D9951574F9B570D7F94EE497A3D4572,72095,B,REFLIB2_03_space_dynamics/03_space_dynamics/repos/basilisk/docs/source/_images/static/vizard-Img2.jpg
73B45E93466CDE6BFDB88FE06F7010B801B7457F02D1E43A4DE3F8A7E66080A1,72047,A,80_third_party/external/spacecraft_layout_refs/oresat/oresat-backplane/2U/oresat1/oresat-backplane-2u-sch-rf.kicad_sch
73B45E93466CDE6BFDB88FE06F7010B801B7457F02D1E43A4DE3F8A7E66080A1,72047,DONOR_ROBOTIC_ARM,High_performance_robotics_arm/external/spacecraft_layout_refs/oresat/oresat-backplane/2U/oresat1/oresat-backplane-2u-sch-rf.kicad_sch
DC8A975C85F5F70C33903B1F0CC622005486678B3DF41051B96FBA24ACA675E9,71916,A,80_third_party/vendor/basilisk/src/simulation/dynamics/extForceTorque/_Documentation/Support/ForceTorqueDiagram.graffle/data.plist
DC8A975C85F5F70C33903B1F0CC622005486678B3DF41051B96FBA24ACA675E9,71916,B,REFLIB2_03_space_dynamics/03_space_dynamics/repos/basilisk/src/simulation/dynamics/extForceTorque/_Documentation/Support/ForceTorqueDiagram.graffle/data.plist
397CE20BB7D93E56BE329A09A739EB4925466290C20CC01F3A77F6E121287090,71682,A,80_third_party/vendor/basilisk/src/fswAlgorithms/effectorInterfaces/thrForceMapping/_Documentation/Figures/dvTorquePer.pdf
397CE20BB7D93E56BE329A09A739EB4925466290C20CC01F3A77F6E121287090,71682,B,REFLIB2_03_space_dynamics/03_space_dynamics/repos/basilisk/src/fswAlgorithms/effectorInterfaces/thrForceMapping/_Documentation/Figures/dvTorquePer.pdf
0717BE7C9850904F3DBA5E24734EF93942FE32091FB402ADD2E9B46783EB84BD,71677,A,20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/wp7_fea_operational/jobs/fea1_capture_150kg_qs_coarse.inp
