native_path,native_sha256,quantity,instance_ids,representation_role,purchasing_ready
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_-1_-130_screw_0f93db22_service_solid.SLDPRT,1eef17adee6b6cb8fba379f9f13e5ed4fcd5e836f31a0165eac03729012ecdc4,1,R01_W_upper_-1_-130_screw,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_-1_-130_washer_head_8582b4ff_service_solid.SLDPRT,1a0aee330013da96ccd0ea343e2232481d0ea5b0829ff5562d00b63da8ccac38,1,R01_W_upper_-1_-130_washer_head,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_-1_-130_washer_nut_b3ff83b3_service_solid.SLDPRT,7a84d83dc14e6d6eb40056e9b4a482a2afbca28b3c4f347e52564e411995e433,1,R01_W_upper_-1_-130_washer_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_-1_-130_nut_32d1e273_service_solid.SLDPRT,68b4c1ff0c650edc0455b26bca7df9e56a227324924693dc33bcec753ca81cb5,1,R01_W_upper_-1_-130_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_-1_-70_screw_6231f162_service_solid.SLDPRT,31043e056273d16aa3234a05edfea1fe559d06ab1605c0775db563840690670f,1,R01_W_upper_-1_-70_screw,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_-1_-70_washer_head_199e89d5_service_solid.SLDPRT,df3edd9c09229c630fc984cb631bb33be314f5f6d02702569f0216d715c05546,1,R01_W_upper_-1_-70_washer_head,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_-1_-70_washer_nut_8c9c2bae_service_solid.SLDPRT,3c9898b449c1194817ba68255d4f2dc1d30899feeb6f333f33e6f249f5bb0bd1,1,R01_W_upper_-1_-70_washer_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_-1_-70_nut_2f47f325_service_solid.SLDPRT,6b89bdde732311877e531b6f7589837945ba9047e685c919291c152cb15d198f,1,R01_W_upper_-1_-70_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_-1_50_screw_01eded6f_service_solid.SLDPRT,7ab28d95426593a188be9f1c85343204c2919a9cbdfb62e88e0a2a751faa7fc9,1,R01_D_upper_-1_50_screw,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_-1_50_washer_head_2176402d_service_solid.SLDPRT,59a39c6dc5db7fbf3fbde1848e1190265ed4de154a0ecd0fde64544212791021,1,R01_D_upper_-1_50_washer_head,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_-1_50_washer_nut_5bdf7701_service_solid.SLDPRT,e1d1daed5a95a3c632cd4b3e5e038762884a104cf5e7e1349caa748dca8f334c,1,R01_D_upper_-1_50_washer_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_-1_50_nut_2935bef5_service_solid.SLDPRT,2e6e2d09954f91eaa893b38a6cf273ac2356dc1fbfedcf2e96f4fb292a99bd9b,1,R01_D_upper_-1_50_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_-1_140_screw_6962ce14_service_solid.SLDPRT,885a21fcbf80e68a0b287005edb4a6ef6f717794fd889e68c4ae283ed4c68587,1,R01_D_upper_-1_140_screw,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_-1_140_washer_head_15b1fb83_service_solid.SLDPRT,bee54e74f48dd974f4676c57ba871329e958f56d1575a5231a7301f68880998d,1,R01_D_upper_-1_140_washer_head,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_-1_140_washer_nut_3611d2ed_service_solid.SLDPRT,62d6cd1068155854d62d0c4200ce9c169fa30c950a9d2d88581ebbecbde5e457,1,R01_D_upper_-1_140_washer_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_-1_140_nut_e7a94392_service_solid.SLDPRT,e9cf8ac700fe9f5660b3814c28ccad41a5d348a91314752dca476750ed87ac7b,1,R01_D_upper_-1_140_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_-1_60_screw_abbb842c_service_solid.SLDPRT,b95d9d9c6b42f0db92de4cf1b9359090e1507628d567f0f8796b4e14bc00b6a4,1,R01_W_upper_-1_60_screw,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_-1_60_washer_head_938352c1_service_solid.SLDPRT,efa71c2edcec520c6f4cf46c3e76cd0f7e51ff9622149f642edc6ba76d977f3a,1,R01_W_upper_-1_60_washer_head,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_-1_60_washer_nut_e58595e8_service_solid.SLDPRT,39997425230e21d18b7d481bc614a275fbe569e7470d015f2e9a3319b3734938,1,R01_W_upper_-1_60_washer_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_-1_60_nut_9f696380_service_solid.SLDPRT,29a21223910555f45ec4da726e4e65560ad868484b9bfd6ebbc7e9fade3f9bbf,1,R01_W_upper_-1_60_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_-1_130_screw_92c68637_service_solid.SLDPRT,c6a9dc44b3c7b7081ca63193f1e6db4ae2bc58ea8babb74d1501b05f4151e633,1,R01_W_upper_-1_130_screw,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_-1_130_washer_head_4f934811_service_solid.SLDPRT,cd725757ca42a626de504f2ec03eebf5ebc6734bfd009213d43ac61346d37258,1,R01_W_upper_-1_130_washer_head,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_-1_130_washer_nut_94e779bf_service_solid.SLDPRT,2331b98eb80742031924b005c0902add554588a95bebbc36c7c89e81df20b035,1,R01_W_upper_-1_130_washer_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_-1_130_nut_0b2e1592_service_solid.SLDPRT,2436724af6efcbceba5397d62b0cb28e4b1d08a364fea79eca0dbda149243696,1,R01_W_upper_-1_130_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_1_-150_screw_c2c463ec_service_solid.SLDPRT,20f9496a987c9b6c919f200270e604fcd5268725c147c8f2bcbedc80354643bf,1,R01_D_upper_1_-150_screw,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_1_-150_washer_head_2aa1f5d9_service_solid.SLDPRT,72e18beff8ceac75b3bbf275ae4a14123b52b696bf80d5e9961aae87a7c2dd6d,1,R01_D_upper_1_-150_washer_head,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_1_-150_washer_nut_2dfa3181_service_solid.SLDPRT,95566723ce62f6a57f362537cdb0f330e0083c88eff7225d767a34ca3a35cbe2,1,R01_D_upper_1_-150_washer_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_1_-150_nut_0a6c766e_service_solid.SLDPRT,1b732b94c9b01414a44cf399553bfea6803baae8abef941a99185b0ddef83fcd,1,R01_D_upper_1_-150_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_1_-50_screw_019799e8_service_solid.SLDPRT,957bbb78d489dda3ca369bbf3dfa5dae4ec6843ae263aea1403c020afcd899c7,1,R01_D_upper_1_-50_screw,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_1_-50_washer_head_e021f381_service_solid.SLDPRT,966d8bec060c61669bcdcaf649e5041188a5119ccb90045a70df6a7cb69101fe,1,R01_D_upper_1_-50_washer_head,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_1_-50_washer_nut_63ad129c_service_solid.SLDPRT,db17317683d62ed95d65b7647a4c9ca3fdd5101a84829d5811bd423dbc72eaf1,1,R01_D_upper_1_-50_washer_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_1_-50_nut_ce2b4734_service_solid.SLDPRT,21eb615d02181ed9b7a0ce1294eaebdc2908627b942acd6c4a14517ebca96848,1,R01_D_upper_1_-50_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_1_-130_screw_1c8ebe31_service_solid.SLDPRT,c67c5b78f8f8cc3e523ac95a354eb92a10a7a8f10d3a04ac194ff96c55b46d21,1,R01_W_upper_1_-130_screw,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_1_-130_washer_head_9c8a5150_service_solid.SLDPRT,51a2247578b525ccfc9d3f98c63084d7024459fb15cd7eeff626e28859922518,1,R01_W_upper_1_-130_washer_head,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_1_-130_washer_nut_d6491c67_service_solid.SLDPRT,3e73c8e9109e768a8511c1cfa4a9519d38ac08526f239e5494cf5cc53b5b7ced,1,R01_W_upper_1_-130_washer_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_1_-130_nut_ca239488_service_solid.SLDPRT,6813347162fcd59bd4d2631e6468c108fbc0f28b9fe4845b87af38eaf09f5bca,1,R01_W_upper_1_-130_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_1_-70_screw_fc5ef4d4_service_solid.SLDPRT,87441943a5507651450c7527699b8e69109eaf5296958a4884d6d7b2f973c9cd,1,R01_W_upper_1_-70_screw,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_1_-70_washer_head_0bbb18b3_service_solid.SLDPRT,b96aa0ea2cd2b63bbc510fccf397306b45bc255e434ea912528b1a95ca86de7b,1,R01_W_upper_1_-70_washer_head,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_1_-70_washer_nut_19504c18_service_solid.SLDPRT,50032526f724397f24f88f5e57081abdddd85008be7694e38d7a5a233b43acc5,1,R01_W_upper_1_-70_washer_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_1_-70_nut_97a9da67_service_solid.SLDPRT,7dd1c117db159868037caf4a107972995abede900ee8eb46e733f64062ab4730,1,R01_W_upper_1_-70_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_1_50_screw_c92fb3e1_service_solid.SLDPRT,123afba1a7019ba08a1b6c6bd923dcca620f0aaafb1c39a593dbd3a554d4fa27,1,R01_D_upper_1_50_screw,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_1_50_washer_head_99888ad1_service_solid.SLDPRT,14d548b5b4b771973a5879e081abd8b17259a3995ca66356586b11b82a8ef411,1,R01_D_upper_1_50_washer_head,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_1_50_washer_nut_6cfc2ea9_service_solid.SLDPRT,7e007c668b85328650879ad62e298cb9d2d9a0c3822071ef330a43a274c53beb,1,R01_D_upper_1_50_washer_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_1_50_nut_cddf8a16_service_solid.SLDPRT,2937c41933fbc590b9b1606866528002b27389efd380c059d5e87de5592c43cd,1,R01_D_upper_1_50_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_1_140_screw_37019ca3_service_solid.SLDPRT,1abdeacc09bcd59700399472d658546d0ca674ad7087df58ca3bf34335f540ae,1,R01_D_upper_1_140_screw,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_1_140_washer_head_6e58d7ff_service_solid.SLDPRT,1c4a206467eab73755707ecbe3f95fdf82697cd8d1ec2fbc87a138d0b05ecd12,1,R01_D_upper_1_140_washer_head,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_1_140_washer_nut_71a32433_service_solid.SLDPRT,c75411e7d73b3770cbbcc65ae97f99aaad3fb8cc1cd55cbf45b2537c2625324e,1,R01_D_upper_1_140_washer_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_D_upper_1_140_nut_767a7801_service_solid.SLDPRT,0cd20b91bdfeff26353d3dbf338e1bc1a1b6da929afd2d1556f5b4788a88ac7d,1,R01_D_upper_1_140_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_1_60_screw_17ab2b3c_service_solid.SLDPRT,37c86120e1c482003eb76b0898330b957db6c65f2c5f7a343fc0c5fc58b4279f,1,R01_W_upper_1_60_screw,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_1_60_washer_head_8d293a78_service_solid.SLDPRT,0b4c64a69d0dc726055a8fdbb230e27066ee8d9293ccdd6b2a0c94af981fe197,1,R01_W_upper_1_60_washer_head,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_1_60_washer_nut_31431872_service_solid.SLDPRT,d6a4c743ec443e4b1edec19cf5688d08e3535b2d1a5c4650919d7ba9cbcac988,1,R01_W_upper_1_60_washer_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_1_60_nut_780ad70c_service_solid.SLDPRT,b73cda5a706fc2ae8a158f6fd4869c65960883ad07235e1716584e3d4c39820e,1,R01_W_upper_1_60_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_1_130_screw_da3d5883_service_solid.SLDPRT,0d4ade56823bef8cc1f93947c86bdac48da8c8e7dc1b82d39d7247d0377e8da8,1,R01_W_upper_1_130_screw,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_1_130_washer_head_db641dae_service_solid.SLDPRT,a67b5d86c5bdd0ab61f75fe0439883355a97315bbeba1b33085d327f6970baea,1,R01_W_upper_1_130_washer_head,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_1_130_washer_nut_f3621591_service_solid.SLDPRT,7830ca13a0fe062a0039241dd7884a80d4f41240bac719fce4f2b2f0127a3fb4,1,R01_W_upper_1_130_washer_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R01_W_upper_1_130_nut_0915558e_service_solid.SLDPRT,548669b0a81eaf4710e6e0b02b21f74c1d3ab68e826d0edc3a1dbfc57d4c4b0f,1,R01_W_upper_1_130_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\rear_launch_bulkhead_19db65ae_service_solid.SLDPRT,1c57359df79fce9930ca4dc32df9000d6d1b968f6a71e01bd2ed71772a633374,1,rear_launch_bulkhead,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\rear_vertical_rib_-86_9bb5abee_service_solid.SLDPRT,50b59b9c86cb2bb33e9135a40e1a40e8cf11e6a7a91d1232869bed911cec2a29,2,rear_vertical_rib_-86;rear_vertical_rib_86,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\rear_horizontal_rib_-86_73704410_service_solid.SLDPRT,09e20f2381895fcb80f07cfe935f014deed83f98b60b91a3613508439e4f857e,2,rear_horizontal_rib_-86;rear_horizontal_rib_86,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\launch_interface_reserved_volume_0cf4e960_service_solid.SLDPRT,3d3337b197840073aff2ac8abc399fff3d58ce08cec406f7e88e0ba33459d43e,1,launch_interface_reserved_volume,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\front_service_cover_5e7bac42_service_solid.SLDPRT,e52c70b537fe7568595a233e893d6cd381805e57a1e192a42757e6042334d8e6,1,front_service_cover,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\forward_roof_access_5ae8298f_service_solid.SLDPRT,7f39a1bc0dc468d99c9d9b261ef11c3813f04145841407641c8e63c88ec95952,1,forward_roof_access,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\adapter_battery_8782d691_service_solid.SLDPRT,3d7574f67ddecf68d5a1a29e8a9c1ce0044e7042ca2f06c13c79f876f0c2d12a,1,adapter_battery,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\thermal_interface_battery_d18b65fc_service_solid.SLDPRT,770626d366f3cb462b72e0db92fd45cdfa2d6770e011a6ea23fa9d1e695b1bf3,1,thermal_interface_battery,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\equipment_battery_960e69d0_service_solid.SLDPRT,25470e3e3dcbf79026e0d2cc5ded69f56c76881cacf8de1a08e416b6f0a45b6d,1,equipment_battery,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\connector_battery_7ab90c7f_service_solid.SLDPRT,c3e369a0286b9e7c6642f0be24a6656edf1902e10f1de7dd9fcb1867bbacf4d8,6,connector_battery;connector_adcs_propulsion_allocation;connector_arm_drive;connector_compute_communications;connector_power_distribution;connector_navigation_electronics,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\adapter_adcs_propulsion_allocation_065661ed_service_solid.SLDPRT,366fe5770d8e83f2cd7f270b12bf5d3384871c2414eb553783a58e0f43bb4d62,1,adapter_adcs_propulsion_allocation,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\thermal_interface_adcs_propulsion_allocation_e332ae17_service_solid.SLDPRT,62683b4f9da0fc1b42d62e017b217997344837a8016b9ca99b56d228ec90562c,1,thermal_interface_adcs_propulsion_allocation,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\equipment_adcs_propulsion_allocation_559090b6_service_solid.SLDPRT,26884fd08afadd4c2b34f78093e8970f2b2dc4ac901ee771a91dad65033a2123,1,equipment_adcs_propulsion_allocation,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\adapter_arm_drive_6fd2ea7d_service_solid.SLDPRT,6003cf2303c99346c81b911e6904fd9a767af7f118529d7e109a6b7c9336c560,1,adapter_arm_drive,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\thermal_interface_arm_drive_b9e1ce25_service_solid.SLDPRT,6c195aae3c59ee871cb576fa2449afaacd4afaff6697e76de0fbd56b5c4e85c9,1,thermal_interface_arm_drive,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\equipment_arm_drive_98ab1b08_service_solid.SLDPRT,bfd172545b24700b5fd83ff75c3bcb0868d7f229bd5fea3faa7198494ed70235,1,equipment_arm_drive,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\adapter_compute_communications_4447ea76_service_solid.SLDPRT,64c3f2559f114b638a1a180564ffaefe19457ad8467262894503bf30fa05ea92,1,adapter_compute_communications,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\thermal_interface_compute_communications_bc841a6a_service_solid.SLDPRT,1d814bad00cfe4c20ef5f8a1699400a0ac226bd765f21f4b631aa9a01197a491,1,thermal_interface_compute_communications,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\equipment_compute_communications_689ae9cd_service_solid.SLDPRT,242aa56ec9cc4507ecd2056b7c637de210b04ddc09f19a35068fec017a059a7c,1,equipment_compute_communications,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\adapter_power_distribution_9d6d7994_service_solid.SLDPRT,8b4827e129de4b3be835bdd81d1ce4edbf2a7b1ebfb4467e0433387440db0eba,1,adapter_power_distribution,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\thermal_interface_power_distribution_dfd72ed9_service_solid.SLDPRT,b4ad93a202caab7e54a92000fdb2e2669d1b8cccc7e01780551a5febc0104f59,1,thermal_interface_power_distribution,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\equipment_power_distribution_38c6bbd2_service_solid.SLDPRT,58b02a9cdcc51fd2363d23e8a58749adc65d4dd0b35d536e58a424b31135665f,1,equipment_power_distribution,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\adapter_navigation_electronics_7afe91b2_service_solid.SLDPRT,9dbc6142cb93376753a346e9070ab843bc587545b3613efde400c4c2c3f88a4a,1,adapter_navigation_electronics,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\thermal_interface_navigation_electronics_8c46d9a3_service_solid.SLDPRT,8758b3ed9edf5b9d2cf69a94c30c05a7b0378dd05274849add73a4a6d434d811,1,thermal_interface_navigation_electronics,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\equipment_navigation_electronics_d3e28f49_service_solid.SLDPRT,10918662240fce26142985cf0a98cf763fd1a7342717d93a9176bb3b79aa5290,1,equipment_navigation_electronics,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\internal_harness_proxy_0_ce6acba7_service_solid.SLDPRT,2cd62564a0e97a820556001ca8d5c45898a80b835259ce240817ef8a45f0cf33,1,internal_harness_proxy_0,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\internal_harness_proxy_1_09b6b8f6_service_solid.SLDPRT,b41063ec09af023a4605a527261b1278d06ed9d4365db2006a2133b3b6b80202,1,internal_harness_proxy_1,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\internal_harness_proxy_2_44a71fbe_service_solid.SLDPRT,fef67700e1ac9e6fd56f7f1e1e55b0ebf32bfaeb983cef690ce3909dda8b19b4,1,internal_harness_proxy_2,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\trunk_clip_-140_edce6e2b_service_solid.SLDPRT,bba55b4fd5c628e7020e462578eef228336601f52dd8fce0b8dbe01a783dd022,4,trunk_clip_-140;trunk_clip_-70;trunk_clip_0;trunk_clip_65,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\trunk_clip_standoff_-140_ce15b32c_service_solid.SLDPRT,7c251af0be31620fd9363a58853fa15abe27cac2e06eba4bfbc894a4ac4aa51d,4,trunk_clip_standoff_-140;trunk_clip_standoff_-70;trunk_clip_standoff_0;trunk_clip_standoff_65,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\release_power_data_route_0_0_7da824b3_service_solid.SLDPRT,d0be14eb2b1f005db19fbe6711b402b991e77fc1453babaf2e0859cfcabeb35f,1,release_power_data_route_0_0,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\release_power_data_route_0_1_8f33a874_service_solid.SLDPRT,19dfa05e97a8e2f8c4fff5f3e42f162b8ae25528a7861d5a9278c15697bd61ac,1,release_power_data_route_0_1,FUNCTIONAL_ENVELOPE,False
