sample_index,t_s,base_x_m,base_y_m,base_z_m,base_q_w,base_q_x,base_q_y,base_q_z,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,base_attitude_deviation_deg,base_vx_m_s,base_vy_m_s,base_vz_m_s,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,momentum_residual_norm_S,authority_class,attached_target_propagated,released_for_mission_gate
220,2.2,0.006468351177107445,0.00026203196173812417,-0.0006484663332543237,0.9888243547145206,0.07008836907941442,-0.10150210142547798,0.0837337414034011,7.149198757994134,-12.267317184389695,8.911265739907297,17.14783206523085,0.00947836263301676,-0.0010471230193021166,-0.003497877809183149,0.21047446806641634,-0.08404316050617523,0.21982325870834926,9.027231622811333e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
221,2.21,0.006568691905006483,0.0002716417318497302,-0.0006636374728557421,0.9886147986170124,0.07105538379149878,-0.1019015753104457,0.08489983120676182,7.244210340891441,-12.330355057103857,9.033208044728399,17.30815960297472,0.009535615914715103,-0.0010829738182959452,-0.0035415683895903627,0.2118448742161953,-0.08216470763752952,0.22034921065691188,8.589947089146474e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
222,2.22,0.006669716126938005,0.0002813317753897405,-0.000679053649147782,0.9884030284606125,0.07202787621769169,-0.10229109120790567,0.086069570911876,7.339793537997003,-12.39255785557687,9.15550660541612,17.468697533457387,0.00959165313058579,-0.001119450649293705,-0.0035848746160738886,0.21319038698672027,-0.0802779850361884,0.22083547087362215,1.143339385201453e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
223,2.23,0.006771412782440266,0.0002910991126836537,-0.0006947154231292411,0.9881890572078725,0.07300572216054459,-0.10267060108651904,0.08724276141300324,7.435939260471656,-12.453920609898413,9.278141377835006,17.629430770100083,0.009646453331569651,-0.0011565419919569993,-0.0036277717858946568,0.214510450663641,-0.07838380417158385,0.22128195922602034,1.3096875034602268e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
224,2.24,0.006873770572814297,0.00030094070696009916,-0.0007106232584774884,0.9879728987058523,0.07398879518216853,-0.10304006113559591,0.08841920273006182,7.532638203568777,-12.51443869319603,9.401092261309062,17.790344110262843,0.00969999607831218,-0.0011942356017109962,-0.003670235322158836,0.21580452120456103,-0.07648297595400255,0.22168861710974014,2.550692473306637e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
225,2.25,0.006976777964851674,0.00031085346651143445,-0.0007267775200193689,0.987754567689831,0.07497696666647558,-0.10339943177092023,0.08959869411336326,7.629880849074572,-12.574107820467896,9.524339108706748,17.951422238997345,0.009752261453093903,-0.001232518515103657,-0.003712240799486183,0.21707206657563868,-0.07457631018273589,0.22205540731953916,1.7032122529894136e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
226,2.2600000000000002,0.007080423194683488,0.00032083424691611157,-0.0007431784722700869,0.987534079786401,0.07597010588277413,-0.10374867763774602,0.09078103414813894,7.727657467875239,-12.63292404721321,9.647861736453194,18.112649732930915,0.009803230071341158,-0.0012713770561757292,-0.003753763969577267,0.21831256707414928,-0.07266461500052672,0.22238231390284097,1.1897724610717036e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
227,2.27,0.00718469427174793,0.00033087985332073733,-0.0007598262780421249,0.9873114515159261,0.07696808005064558,-0.1040877676109782,0.09196602085876762,7.825958122649715,-12.690883767864223,9.771639934461417,18.27401106427992,0.009852883092706639,-0.0013107968438362692,-0.003794780786637586,0.21952551563683562,-0.07074869635478584,0.2226693419962001,1.1370050462376727e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
228,2.2800000000000002,0.007289578982874249,0.0003409870427797827,-0.0007767209971263022,0.9870867002943635,0.07797075440603353,-0.104416674792553,0.0931534518126176,7.92477267068695,-12.74798371402413,9.895653475974855,18.435490604985397,0.009901202231709419,-0.001350762800236494,-0.003835267432616861,0.22071041813390108,-0.06882935746603176,0.2229165176451144,7.29615702744112e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
229,2.29,0.007395064896480471,0.0003511525266508658,-0.0007938625850470343,0.9868598444344295,0.07897799226847263,-0.10473537650603167,0.09434312422341298,8.024090766826387,-12.804220952514806,10.019882127313231,18.597072630970448,0.009948169767924874,-0.0013912591601329993,-0.0038752003422224887,0.22186679364852416,-0.06690739830399213,0.22312388760761995,1.9299139764540356e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
230,2.3000000000000003,0.007501139366882636,0.00036137297304356434,-0.0008112508918938954,0.9866309031461115,0.07998965510938869,-0.10504385428842265,0.09553483505403775,8.123901866520587,-12.85959288323799,10.144305657514163,18.758741326510414,0.009993768555715316,-0.001432269481229169,-0.003914556227665842,0.2229941747417936,-0.06498361507178635,0.22329151914211284,1.7336823294535046e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
231,2.31,0.007607789538712983,0.00037164500931912033,-0.0008288856612313523,0.9863998965365102,0.08100560262139499,-0.10534209387924885,0.09672838111868816,8.22419522901845,-12.914097236853937,10.268903847862846,18.92048078871508,0.010037982033492841,-0.0014737766554819148,-0.003953312103101444,0.22409210770299248,-0.06305879969858968,0.2234194997798507,1.8310168584704083e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
232,2.32,0.007715002351442801,0.00038196522459162194,-0.000846766529069651,0.9861668456089824,0.08202569278831746,-0.10563008520719613,0.09792355918442991,8.324959920639955,-12.967732072316574,10.393656501319715,19.08227503213578,0.010080794232506502,-0.001515762921358796,-0.003991445308719063,0.2251601527851813,-0.06113373934116454,0.22350793708259542,1.2851011350520453e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
233,2.33,0.007822764543999201,0.00039233017231889925,-0.0008648930229284337,0.9859317722615863,0.08304978195626543,-0.10590782237401872,0.09912016607198436,8.426184818190377,-13.020495774232861,10.518543451825375,19.244107993484953,0.010122189785146226,-0.0015582098770290968,-0.004028933534449667,0.22619788442604377,-0.05920921589462388,0.2235569583858662,1.9807017650387353e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
234,2.34,0.007931062659491946,0.0004027363729405428,-0.000883264560992791,0.9856946992849034,0.08407772490539951,-0.1061753036354957,0.10031799875538899,8.527858612485751,-13.072387050019133,10.643544573449056,19.405963536410002,0.01016215393275696,-0.0016010984944698982,-0.00406575484324703,0.22720489145399642,-0.05728600551277782,0.22356671052827426,2.290426294945669e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
235,2.35,0.008039883050030503,0.00041318031652151947,-0.0009018804513331928,0.9854556503591131,0.0851093749223218,-0.10643253138013974,0.10151685446094459,8.629969811975098,-13.123404926939404,10.768639789427805,19.567825456398833,0.010200672532956704,-0.0016444091344675917,-0.00410188769390765,0.22818077727957065,-0.05536487813839205,0.2235373595674235,1.4719616800160392e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
236,2.36,0.00814921188163175,0.00042365846544429946,-0.0009207398912130036,0.9852146500503671,0.08614458387314215,-0.10667951210531924,0.10271653076514446,8.732506746478157,-13.173548748987592,10.89380908106406,19.729677485777657,0.01023773206645289,-0.0016881215624923367,-0.004137310963392404,0.22912516007209785,-0.0534465970436721,0.2234690904828574,1.076087997824911e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
237,2.37,0.00825903513921751,0.00043416725713066686,-0.0009398419664805039,0.9849717238064662,0.08718320227706039,-0.10691625639086647,0.1039168256915023,8.83545757102619,-13.222818173621343,11.019032496475901,19.89150329879128,0.01027331964335248,-0.0017322149654221233,-0.004172003968614774,0.23003767292176241,-0.05153191838127433,0.2233621068665462,1.6740755644943985e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
238,2.38,0.00836933863169805,0.0004447031067902348,-0.0009591856510458032,0.9847268979518372,0.08822507938039396,-0.10714277887022242,0.10511753780621891,8.938810269803318,-13.271213168354063,11.144290159195696,20.053286516762114,0.010307423008960957,-0.0017766679690913003,-0.004205946487661013,0.2309179639870767,-0.04962159074611478,0.2232166306013964,1.2188824373837152e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
239,2.39,0.00848010799713798,0.0004552624101927129,-0.000978769806443088,0.9844801996818051,0.08927006323098416,-0.10735909819917006,0.10631846631263143,9.042552660186354,-13.318734007211226,11.269562276613451,20.215010713325423,0.010340030549067132,-0.001821458656636824,-0.0042391187804096545,0.23176569662788565,-0.04771635474824535,0.22303290152828853,1.5091097240551817e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
240,2.4,0.008591328708000737,0.000465841546460949,-0.0009985931814785894,0.9842316570561621,0.09031800075290991,-0.1075652370222059,0.10751941114438532,9.146672396880437,-13.365381267057094,11.394829148260854,20.376659419735258,0.010371131294710309,-0.001866564587614063,-0.00427150160851799,0.23258054952399498,-0.04581694259703833,0.22281117710212778,1.0067376188629204e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
241,2.41,0.008702986076468067,0.0004764368808817933,-0.00101865441196471,0.9839812989920302,0.09136873782144285,-0.10776122193660242,0.10872017305727326,9.251156976148138,-13.41115582379751,11.520071173932326,20.538216130238055,0.010400714926427872,-0.0019119628178526568,-0.0043030762547454976,0.23336221677955815,-0.04392407769691044,0.222551732037417,1.296292357640769e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
242,2.42,0.00881506525983069,0.0004870447677318055,-0.001038952020540702,0.9837291552560231,0.09242211933817299,-0.10794708345421172,0.10992055371968117,9.35599374012912,-13.456058848464474,11.645268861639142,20.699664307506964,0.010428771777981113,-0.0019576299200215882,-0.004333824541584743,0.23411040801335015,-0.04203847425479605,0.22225485794383576,8.217537263382348e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
243,2.43,0.008927551265946576,0.0004976615531148544,-0.00105948441658033,0.9834752564557051,0.09347798930623875,-0.10812285596106273,0.11112035580158605,9.461169881247775,-13.500091803188022,11.770402835393092,20.860987388134514,0.010455292839558686,-0.0020035420048713087,-0.004363728849172276,0.2348248484350939,-0.040160836899566926,0.22192086295233746,1.3444106938820255e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
244,2.44,0.009040428958762985,0.0005082835778086302,-0.0010802498961869102,0.9832196340303581,0.09453619090559108,-0.1082885776748032,0.11231938306204618,9.566672446705645,-13.54325643706009,11.89545384281572,21.022168788174426,0.010480269760456858,-0.002049674743119746,-0.004392772132453205,0.2355052789080002,-0.038291860313577473,0.22155007133225157,8.297710257163942e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
245,2.45,0.009153683063898736,0.0005189071801171186,-0.0011012466422761675,0.982962320241055,0.0955965665682253,-0.10844429060003863,0.11351744043512828,9.672488343055797,-13.58555478189611,12.020402762569812,21.18319190873073,0.01050369485123713,-0.002096003387947848,-0.004420937937574957,0.236151455997709,-0.036432228876499134,0.22114282309989527,1.5474083458060427e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
246,2.46,0.009267298174282844,0.0005295286987260573,-0.0011224727247472915,0.9827033481600543,0.0966589580533115,-0.10859004048162023,0.11471433411421321,9.778604340855656,-13.626989147898446,12.145230611609163,21.344040141584276,0.01052556108536188,-0.0021425027980692076,-0.004448210417487034,0.23676315200782522,-0.03458261632159411,0.220699473619186,1.1140450347957113e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
247,2.47,0.009381258755845974,0.0005401444755584236,-0.0011439261007426386,0.9824427516595184,0.09772320652215691,-0.10872587675593393,0.11590987163462498,9.885007079395248,-13.667562119226496,12.269918552243363,21.50469687485304,0.010545862100309564,-0.002189147461337745,-0.004474574346725406,0.23734015500225603,-0.0327436854045563,0.22022039319474873,1.4752545776224622e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
248,2.48,0.009495549153260873,0.0005507508586269739,-0.001165604614996462,0.9821805653995705,0.09878915261293154,-0.10885185250024304,0.1171038619545249,9.991683071497027,-13.707276549477923,12.394447899013784,21.66514549867752,0.010564592198171649,-0.0022359115188561383,-0.00450001513536181,0.2378822688145736,-0.030916087585044803,0.2197059666580112,1.5605763678809255e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
249,2.49,0.009610153595728227,0.0005613442048808849,-0.0011875060002731156,0.9819168248156996,0.0998566365150913,-0.10896802438013713,0.11829611553401649,10.098618708383981,-13.746135557084859,12.51880012537749,21.82536941092536,0.010581746345734033,-0.0022827687895474783,-0.0045245188420998525,0.2383893130446236,-0.02910046272100365,0.21915659294677678,6.575952081833448e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
250,2.5,0.009725056202804264,0.0005719208830421832,-0.0012096278778939771,0.9816515661055281,0.10092549804342504,-0.10907445259514496,0.11948644441241149,10.205800264611142,-13.784142520630084,12.64295687019629,21.985352022907147,0.010597320174046429,-0.0023296927951513276,-0.004548072186501664,0.23886112304263085,-0.027297438775863117,0.21857268467875685,1.0414482855963203e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
251,2.5100000000000002,0.009840240990272892,0.000582477276384158,-0.0012319677583088441,0.9813848262148822,0.10199557671159992,-0.10917120082278398,0.12067466228403088,10.313213903041447,-13.821301074115114,12.76689994407725,22.14507676514043,0.010611309977483392,-0.0023766567856055966,-0.004570662560330369,0.23929754988103957,-0.025507631538692857,0.21795466771955008,1.9144984286547668e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
252,2.52,0.009955691876040484,0.0005930097855584319,-0.0012545230418034884,0.9811166428232605,0.10306671180554533,-0.10925833616073329,0.12186058457186079,10.420845679921824,-13.857615102141326,12.8906113354847,22.304527093105904,0.01062371271230201,-0.0024236337647743477,-0.004592278037995709,0.2396984603143542,-0.02373164435736685,0.21730298074554374,1.9154560229084187e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
253,2.5300000000000002,0.010071392686061907,0.0006035148313823674,-0.0012772910192922024,0.9808470543287704,0.10413874245593074,-0.10933592906732054,0.123044028498978,10.528681549975168,-13.893088735013984,13.014073216625295,22.463686492956306,0.01063452599470124,-0.0024705965164820414,-0.004612907386091697,0.24006373672724443,-0.021970067884785338,0.216618074802216,1.782043187569332e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
254,2.54,0.010187327160297608,0.0006139888575885264,-0.001300268873169541,0.980576099832392,0.10521150771021909,-0.1094040533005609,0.12422481315842476,10.636707371555334,-13.927726343807734,13.137267949179932,22.622538487266258,0.010643748098388611,-0.002517517630813711,-0.004632540072016976,0.24039327707118274,-0.020223479838187768,0.2159004128583069,2.0078674879854389e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
255,2.5500000000000003,0.010303478958691081,0.0006244283335608524,-0.0013234536782561464,0.9803038191216615,0.10628484660413651,-0.10946278585564807,0.1254027595810412,10.744908911857493,-13.961532535373976,13.260178089830204,22.781066640769854,0.010651377951660804,-0.0025643695306410696,-0.00465116627167054,0.24068699478990052,-0.01849244477157038,0.21515046935632223,1.136417666875783e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
256,2.56,0.010419831667164403,0.0006348297570405233,-0.0013468424028276593,0.9800302526537967,0.10735859823241704,-0.10951220690099968,0.1265776908012572,10.853271852168884,-13.994512147297783,13.382786395583189,22.939254566076603,0.010657415134004885,-0.002611124498333846,-0.0046687768762169405,0.24094481873394435,-0.016777513861221078,0.21436872975984017,1.533593912747315e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
257,2.57,0.010536368803628298,0.0006451896567990766,-0.0013704319097254832,0.9797554415382722,0.10843260181878392,-0.10955239971292113,0.12774943192082958,10.961781793157538,-14.026670242809148,13.505075828895457,23.097085929365946,0.010661859872227829,-0.002657754702616068,-0.004685363497917269,0.24116669306462823,-0.01507922470435538,0.21355569009806627,1.1295118117086034e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
258,2.58,0.010653073824002907,0.0006555045952763834,-0.001394218957548103,0.9794794275188663,0.10950669678512785,-0.10958345060895297,0.12891781017050802,11.070424260196223,-14.058012105652981,13.62702956259669,23.254544456052088,0.010664713036122028,-0.0027042322255266325,-0.00470091847502347,0.24135257714766828,-0.013398101130839718,0.21271185650809332,1.2463195180646015e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
259,2.59,0.010769930128245559,0.0006657711711810628,-0.0014182002019217015,0.9792022529551894,0.1105807228198427,-0.10960544887996608,0.13008265496961402,11.179184708718658,-14.088543234922273,13.748630984613515,23.411613936418746,0.01066597613367572,-0.0027505290894442756,-0.004715434875735935,0.24150244543681806,-0.011734653027968231,0.2118377447753144,9.782449549636876e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
260,2.6,0.01088692106638194,0.000675986022050928,-0.0014423721968488167,0.9789239608037148,0.11165451994528128,-0.10961848672106989,0.13124379798351873,11.288048529605158,-14.118269339858527,13.869863702494202,23.56827823121709,0.010665651305836833,-0.002796617284136627,-0.004728906501225371,0.2416162873477894,-0.010089376178242754,0.21093387987241916,1.5286882498683958e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
261,2.61,0.011004029944536784,0.0006861458267710406,-0.0014667313961337408,0.9786445945983289,0.11272792858429,-0.10962265916139825,0.13240107317900268,11.397001054594169,-14.147196334623478,13.99071154773451,23.72452127722344,0.010663741320840317,-0.0028424687937937372,-0.004741327887722222,0.24169410712278624,-0.008462752110108497,0.21000079549741907,1.4843366250603396e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
262,2.62,0.011121240030960525,0.0006962473080469749,-0.00149127415488343,0.97836419843042,0.11380078962578603,-0.10961806399283848,0.1335543168774838,11.50602756171654,-14.175330333046277,14.111158579905315,23.880327092751383,0.010660249568108284,-0.002888055624007009,-0.004752694307678204,0.24173592368594501,-0.006855247961566945,0.20903903361111595,1.2111702975747492e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
263,2.63,0.011238534562048092,0.0007062872348308636,-0.001515996731082618,0.9780828169285247,0.11487294448933616,-0.10960480169776807,0.13470336780609754,11.615113280748758,-14.202677643349606,14.23118909058233,24.035679783115054,0.010655180051734093,-0.002933349828654334,-0.004763001770006517,0.24174177049001416,-0.005267316356594569,0.2080491439744474,1.1232334506949826e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
264,2.64,0.011355896748346224,0.0007162624246978283,-0.0015408952872419002,0.9778004952375553,0.11594423518870067,-0.10958297537586513,0.1358480671466151,11.724243398681548,-14.229244762858501,14.350787607078285,24.190563546036607,0.010648537383560489,-0.0029783235366535833,-0.0047722470194084595,0.24171169535457224,-0.0036993952942694216,0.2070316836861118,1.201609093296326e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
265,2.65,0.011473309780545496,0.000726169746170366,-0.0015659658921174874,0.9775172789976283,0.1170145043943024,-0.10955269067005738,0.13698825858218416,11.833403065199786,-14.255038372695516,14.469938895977934,24.344962676994264,0.010640326775863662,-0.003022948978546621,-0.004780427534796329,0.24164576029611665,-0.0021519080505089353,0.20598721672089002,1.5362100333679758e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
266,2.66,0.011590756835453467,0.0007360061209882951,-0.0015912045225013895,0.9772332143225178,0.11808359549458393,-0.10951405569167555,0.13812378834187872,11.942577398169762,-14.28006533246546,14.588627966476126,24.498861574505646,0.010630554033654538,-0.003067198512877001,-0.004787541526823485,0.24154404135033108,-0.0006252630923019863,0.20491631346905845,1.1714522256645203e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
267,2.67,0.0117082210819451,0.0007457685263218325,-0.0016166070650807326,0.9769483477777583,0.1191513526562137,-0.10946718094487665,0.1392545052430423,12.051751489129424,-14.30433267493301,14.706840073519132,24.652244745340134,0.010619225546609486,-0.0031110446523252198,-0.004793587934534361,0.24140662838686433,0.0008801459956848857,0.20381955027728882,1.6134385521758775e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
268,2.68,0.011825685686886878,0.0007554539969254037,-0.0016421693183649691,0.9766627263584214,0.12021762088310435,-0.10941217925040286,0.14038026073141202,12.160910408777365,-14.327847600696565,14.824560720749478,24.805096809656003,0.01060634828064255,-0.003154460089566155,-0.004798566421148249,0.2412336249169263,0.0023639405722631806,0.20269750899141653,1.0709371261704814e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
269,2.69,0.011943133821030794,0.000765059627229759,-0.0016678869946796814,0.9763763974665922,0.12128224607420436,-0.10934916566874205,0.14150090891900752,12.270039212455877,-14.35061747286096,14.941775663254294,24.95740250605599,0.010591929769132537,-0.003197417722814508,-0.004802477368992738,0.24102514789404367,0.003825756988778823,0.201550776501469,6.181131578292628e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
270,2.7,0.012060548664877576,0.0007745825733663275,-0.0016937557222165636,0.9760894088885615,0.12234507508002092,-0.10927825742275515,0.14261630661985553,12.379122945621592,-14.37264981171356,15.058470910127104,25.109146696561613,0.010575978103817132,-0.003239890681024506,-0.004805321873603072,0.24078132750827255,0.00526524662622824,0.20037994428930517,1.5989184925463724e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
271,2.71,0.012177913414526807,0.0007840200551128288,-0.0017197710470923183,0.9758018087716567,0.1234059557580267,-0.10919957381976496,0.14372631338412917,12.48814664931339,-14.393952289408109,15.174632726910987,25.260314371555634,0.010558501925368249,-0.0032818523487117895,-0.004807101737006118,0.24050230697421537,0.006682075920590536,0.19918560797924897,1.7864207418159764e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
272,2.72,0.012295211287450442,0.0007933693578134065,-0.001745928435569343,0.9755136456009624,0.12446473702682524,-0.10911323617328009,0.14483079152913972,12.597095365623597,-14.414532724651549,15.290247637740672,25.410890654567318,0.010539510413661359,-0.0033232763903657406,-0.004807819460207676,0.24018824231313884,0.00807592637655043,0.19796836689205438,1.2832841806114836e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
273,2.73,0.012412425528237422,0.0008026278341934889,-0.0017722232762691658,0.9752249681758066,0.12552126891871745,-0.10901936772444552,0.14592960616850223,12.705954143110006,-14.43439907741051,15.405302427345186,25.560860806977903,0.010519013277753347,-0.0033641367744225476,-0.004807478234904265,0.2398393021295312,0.009446494569791547,0.19672882360256497,1.9587509835616345e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
274,2.74,0.012529539414301667,0.0008117929061171889,-0.0017986508824471073,0.97493582558601,0.12657540263120862,-0.10891809356309602,0.14702262523929124,12.814708042215743,-14.453559443625592,15.51978414288406,25.71021023265448,0.010497020745582559,-0.0034044077967692616,-0.004806081934440464,0.23945566738241017,0.010793492138046323,0.19546758350139382,1.428522663781399e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
275,2.75,0.012646536261539392,0.0008208620662736308,-0.0018252064943242356,0.9746462671879791,0.12762699057716456,-0.10880954054859372,0.14810971952697316,12.923342140663427,-14.472022049942655,15.633680095595926,25.85892448248047,0.010473543553405393,-0.0034440641037516715,-0.004803635104034946,0.23903753115169887,0.012116645761102569,0.1941852543609628,1.4704084008871968e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
276,2.7600000000000002,0.012763399429934633,0.0008298328797882531,-0.0018518852814688102,0.9743563425806587,0.12867588643358943,-0.10869383723051203,0.14919076268817286,13.031841538818117,-14.48979524846453,15.746977862267292,26.006989258783488,0.010448592934983836,-0.0034830807146588854,-0.004800142950298578,0.23858509839998882,0.013415697129970228,0.19288244590621667,1.3653992941606988e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
277,2.77,0.012880112329110406,0.0008387029857582584,-0.0018786823452249667,0.9740661015813695,0.12972194518902047,-0.10857111376922005,0.150265631271296,13.14019136501681,-14.506887511524837,15.859665286524733,26.154390419657254,0.010422180610538815,-0.0035214330436593925,-0.004795611330069379,0.23809858573000536,0.014690402905419283,0.19155976939033106,1.2442938235622048e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
278,2.7800000000000002,0.012996658423823373,0.0008474700987114053,-0.001905592721186478,0.9737755942015489,0.130765023189537,-0.10844150185642089,0.15133420473503076,13.248376780862355,-14.523307426486223,15.97173047995394,26.301113983177643,0.01039431877548362,-0.0035590969211648,-0.004790046738589723,0.23757822113808225,0.01594053466611137,0.19021783717571245,1.6181353295399026e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
279,2.79,0.013113021239399432,0.0008561320099873145,-0.0019326113817133433,0.9734848706224232,0.13180497818337863,-0.1083051346356987,0.1523963654647518,13.35638298647913,-14.539063690564955,16.08316182304879,26.447146131508553,0.010365020088952822,-0.0035960486145981655,-0.004783456297052132,0.23702424376396472,0.01716587884654968,0.1888572623205922,5.0433933973895976e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
280,2.8000000000000003,0.013229184367108075,0.0008646865890404847,-0.0019597332384890414,0.9731939811706288,0.1328416693641702,-0.10816214662312762,0.1534519987868496,13.464195225728234,-14.554165105683794,16.193947965993633,26.592473214898025,0.010334297662141091,-0.003632264848545764,-0.004775847739540522,0.23643690363724149,0.01836623666508129,0.18747865817149204,1.0353262213780838e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
281,2.81,0.013345131469472988,0.0008731317846641885,-0.001986953145116196,0.9729029762938077,0.13387495741274816,-0.10801267362799728,0.15450099298100728,13.571798791379301,-14.568620573355322,16.30407782928178,26.737081755561974,0.010302165046467525,-0.0036677228242724715,-0.004767229399394812,0.23581646142071755,0.01954142404219353,0.18608263796185032,7.249089560707574e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
282,2.82,0.01346084628551669,0.0008814656261344445,-0.0020142658997484917,0.9726119065362003,0.1349047045375863,-0.10785685267370858,0.15554323929044991,13.67917903023627,-14.582439089597596,16.413540604173235,26.88095845145296,0.010268636221579955,-0.0037024002385818914,-0.004757610195026872,0.23516318815102547,0.020691271509348474,0.18466981441706415,1.1335923501900107e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
283,2.83,0.013576312635936717,0.0008896862242732393,-0.002041666247756598,0.9723208225142579,0.13593077451381594,-0.10769482191889394,0.1565786319301871,13.786321348214376,-14.59562973988404,16.522325752994455,27.024090179913344,0.0102337255832148,-0.0037362753020041837,-0.004746999615216821,0.23447736497677865,0.02181562410860669,0.18324079936621476,1.8006270914303273e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
284,2.84,0.013691514428211055,0.000897791772430186,-0.0020691488844259095,0.9720297748922987,0.13695303272083698,-0.10752672057881611,0.1576070680932734,13.893211215365138,-14.608201694129844,16.630423009282968,27.166464001210002,0.010197447930927394,-0.0037693267562959355,-0.004735407703918845,0.23375928289456463,0.0229143412833032,0.1817962033607203,2.0845754168804143e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
