case_id,sample_index,t_s,solver_stimulus_amplitude_N,analytic_cumulative_impulse_N_s,source_impulse_N_s,solver_contact_window_s,stimulus_role,released_for_mission_gate
M06_22_V0P02_TC5MS,138,0.0034500000000000004,62.468757351304994,0.18777569972653788,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,139,0.0034750000000000002,61.79421662718946,0.18932901884024447,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,140,0.0035,61.10442910476789,0.19086528350019974,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,141,0.0035250000000000004,60.39956497878989,0.1923841146560866,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,142,0.00355,59.679798163931494,0.19388513755904385,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,143,0.003575,58.94530625188414,0.1953679818541306,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,144,0.0036000000000000003,58.19627046753666,0.19683228167170538,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,145,0.003625,57.4328756242608,0.19827767571769886,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,146,0.00365,56.65531007831124,0.19970380736275822,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,147,0.0036750000000000003,55.863765682351435,0.2011103247302396,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,148,0.0037,55.058437738117,0.2024968807830288,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,149,0.003725,54.239524948227796,0.2038631334091672,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,150,0.0037500000000000003,53.407229367161,0.2052087455062631,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,151,0.003775,52.56175635139738,0.2065333850646663,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,152,0.0038,51.70331450875255,0.20783672524938673,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,153,0.0038250000000000003,50.83211564690595,0.20911844448073622,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,154,0.00385,49.94837472114075,0.2103782265136731,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,155,0.003875,49.052309781306704,0.21161576051583134,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,156,0.0039000000000000003,48.14414191801957,0.21283074114421346,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,157,0.0039250000000000005,47.22409520811041,0.21402286862052963,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,158,0.00395,46.292396659337975,0.2151918488051632,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,159,0.003975,45.34927615437785,0.21633739326974544,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,160,0.004,44.39496639410242,0.21745921936832088,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,161,0.004025,43.429702840165376,0.21855705030708594,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,162,0.00405,42.453723656905126,0.21963061521268368,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,163,0.0040750000000000005,41.46726965258119,0.22067964919903774,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,164,0.0041,40.47058421995862,0.221703893432709,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,165,0.004125,39.4639132762541,0.2227030951967589,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,166,0.00415,38.44750520245988,0.22367700795310358,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,167,0.004175,37.421610782059325,0.2246253914033433,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,168,0.004200000000000001,36.38648313914982,0.22554801154805285,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,169,0.0042250000000000005,35.342377675988416,0.22644464074451673,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,170,0.00425,34.28955200997484,0.22731505776289743,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,171,0.004275,33.22826591008836,0.22815904784081997,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,172,0.0043,32.158781232793785,0.2289764027363615,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,173,0.004325,31.081361857432185,0.22976692077943192,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,174,0.004350000000000001,29.996273621112604,0.2305304069215329,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,175,0.004375,28.90378425312095,0.23126667278388305,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,176,0.0044,27.80416330886148,0.2319755367038979,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,177,0.004425,26.697682103348143,0.23265682378001212,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,178,0.00445,25.584613644261765,0.23331036591483403,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,179,0.004475,24.46523256458949,0.233936001856621,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,180,0.0045000000000000005,23.339815054863,0.23453357723906598,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,181,0.004525,22.208638795012906,0.2351029446193851,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,182,0.00455,21.07198288585517,0.2356439635146968,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,183,0.004575,19.93012778022713,0.23615650043668424,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,184,0.0046,18.783355213790262,0.23664042892453108,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,185,0.004625000000000001,17.63194813551573,0.23709562957612415,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,186,0.0046500000000000005,16.4761906378713,0.23752199007751393,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,187,0.004675,15.316367886725505,0.23791940523062655,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,188,0.0047,14.15276605098743,0.23828777697921957,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,189,0.004725,12.985672231998587,0.23862701443307616,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,190,0.00475,11.815374392695317,0.23893703389043064,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,191,0.004775000000000001,10.642161286557858,0.23921775885862082,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,192,0.0048000000000000004,9.466322386365052,0.23946912007296145,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,193,0.004825,8.288147812771035,0.239691055513834,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,194,0.00485,7.1079282627224325,0.23988351042198935,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,195,0.004875,5.925954937733217,0.24004643731205874,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,196,0.0049,4.742519472035083,0.2401797959842699,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,197,0.0049250000000000006,3.557913860621033,0.240283553534366,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,198,0.00495,2.372430387200117,0.24035768436172406,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,199,0.004975,1.1863615520805966,0.24040217017567173,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC5MS,200,0.005,9.24966274345023e-15,0.24041700000000002,0.240417,0.005,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,0,0.0,0.0,0.0,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,1,5e-05,0.5931807760402967,1.4829824328303239e-05,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,2,0.0001,1.18621519360006,5.931563827595295e-05,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,3,0.00015000000000000001,1.778956930310522,0.0001334464656340275,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,4,0.0002,2.3712597360175325,0.00023720401573011827,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,5,0.00025,2.9629774688666033,0.0003705626879412871,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,6,0.00030000000000000003,3.5539641313612145,0.0005334895780106582,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,7,0.00035,4.144073906385518,0.0007259444861660301,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,8,0.0004,4.73316119318253,0.0009478799270385861,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,9,0.00045000000000000004,5.321080643278937,0.001199241141379193,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,10,0.0005,5.907687196347653,0.001479966109569381,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,11,0.00055,6.49283611599929,0.0017899855669238653,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,12,0.0006000000000000001,7.076383025493699,0.0021292230207804216,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,13,0.0006500000000000001,7.658183943362758,0.0024975947693734717,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,14,0.0007,8.238095318935658,0.0028950099224860784,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,15,0.00075,8.815974067757876,0.003321370423875897,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,16,0.0008,9.391677606895128,0.0037765710754689374,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,17,0.0008500000000000001,9.96506389011357,0.0042604995633157795,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,18,0.0009000000000000001,10.535991442927573,0.004773036485303189,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,19,0.00095,11.10431939750646,0.005314055380614933,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,20,0.001,11.669907527431508,0.0058834227609340355,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,21,0.0010500000000000002,12.232616282294742,0.00648099814337902,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,22,0.0011,12.79230682213088,0.0071066340851659885,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,23,0.00115,13.348841051674059,0.007760176219987899,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,24,0.0012000000000000001,13.90208165443073,0.008441463296102137,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,25,0.00125,14.451892126560484,0.009150327216116987,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,26,0.0013000000000000002,14.998136810556314,0.009886593078467152,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,27,0.00135,15.540680928716077,0.010650079220568072,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,28,0.0014,16.07939061639688,0.011440597263638485,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,29,0.0014500000000000001,16.61413295504417,0.012257952159180033,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,30,0.0015,17.144776004987413,0.013101942237102576,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,31,0.0015500000000000002,17.671188837994222,0.013972359255483303,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,32,0.0016,18.19324156957492,0.014868988451947222,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,33,0.00165,18.71080539102965,0.015791608596656678,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,34,0.0017000000000000001,19.223752601229933,0.016739992046896437,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,35,0.00175,19.73195663812704,0.017713904803241094,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,36,0.0018000000000000002,20.235292109979305,0.018713106567291016,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,37,0.00185,20.733634826290604,0.01973735080096228,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,38,0.0019,21.226861828452552,0.02078638478731633,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,39,0.0019500000000000001,21.71485142008268,0.021859949692914056,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,40,0.002,22.197483197051202,0.022957780631679126,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,41,0.00205,22.67463807718892,0.02407960673025457,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,42,0.0021000000000000003,23.14619832966899,0.02522515119483683,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,43,0.00215,23.612047604055203,0.026394131379470376,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,44,0.0022,24.072070959009775,0.027586258855786534,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,45,0.0022500000000000003,24.526154890653345,0.028801239484168677,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,46,0.0023,24.97418736057037,0.030038773486326893,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,47,0.00235,25.416057823452963,0.03129855551926378,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,48,0.0024000000000000002,25.851657254376267,0.032580274750613245,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,49,0.00245,26.280878175698692,0.0338836149353337,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,50,0.0025,26.703614683580494,0.03520825449373689,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,51,0.00255,27.11976247411388,0.03655386659083278,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,52,0.0026000000000000003,27.529218869058496,0.03792011921697123,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,53,0.00265,27.931882841175717,0.03930667526976041,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,54,0.0027,28.327655039155612,0.04071319263724178,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,55,0.0027500000000000003,28.716437812130398,0.04213932428230111,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,56,0.0028,29.09813523376832,0.04358471832829462,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,57,0.00285,29.472653125942056,0.045049018145869375,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,58,0.0029000000000000002,29.83989908196574,0.046531862440956154,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,59,0.00295,30.199782489394945,0.04803288534391345,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,60,0.003,30.55221455238394,0.04955171649980024,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,61,0.00305,30.897108313594728,0.05108798115975554,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,62,0.0031000000000000003,31.234378675652497,0.052641300273462165,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,63,0.00315,31.56394242214208,0.054211290582671566,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,64,0.0032,31.885718238140417,0.05579756471576726,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,65,0.0032500000000000003,32.19962673027974,0.05739973128334287,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,66,0.0033,32.50559044633671,0.059017394974771466,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,67,0.00335,32.80353389434266,0.06065015665574292,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,68,0.0034000000000000002,33.093383561209976,0.06229761346674396,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,69,0.0034500000000000004,33.37506793087049,0.06395935892245785,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,70,0.0035,33.64851750192093,0.06563498301205868,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,71,0.00355,33.913664804771344,0.06732407230037522,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,72,0.0036000000000000003,34.17044441829224,0.06902621002989995,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,73,0.00365,34.41879298595626,0.07074097622361776,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,74,0.0037,34.65864923147045,0.07246794778862897,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,75,0.0037500000000000003,34.88995397389527,0.07420669862054109,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,76,0.0038,35.11265014224662,0.07595679970860386,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,77,0.00385,35.32668278957724,0.07771781924156115,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,78,0.0039000000000000003,35.53199910653403,0.07948932271419387,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,79,0.00395,35.728548434387996,0.08127087303452774,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,80,0.004,35.916282277533526,0.08306203063167912,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,81,0.00405,36.09515431545394,0.08486235356431257,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,82,0.0041,36.2651204141504,0.08667139762968329,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,83,0.00415,36.42613863703132,0.08848871647323744,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,84,0.004200000000000001,36.57816925525957,0.09031386169874357,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,85,0.00425,36.72117475755496,0.09214638297892737,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,86,0.0043,36.85511985944967,0.09398582816658368,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,87,0.004350000000000001,36.97997151199406,0.09583174340613668,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,88,0.0044,37.09569890991105,0.0976836732456219,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,89,0.00445,37.202273499196885,0.09954116074906258,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,90,0.0045000000000000005,37.29966898416635,0.1014037476092114,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,91,0.00455,37.387861333940904,0.10327097426063106,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,92,0.0046,37.46682878837789,0.10514237999308532,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,93,0.0046500000000000005,37.536551863439534,0.10701750306521209,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P02_TC10MS,94,0.0047,37.59701335600036,0.10889588081845132,0.240417,0.01,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
