id,responsibility_owner,representation_role,physical_mass_applicable,mass_kg,mass_identity,COM_local_m,inertia_COM_local_kg_m2,source_step_service,source_step_sha256_service,native_service,native_sha256_service
R07_HOLD_0_1_OUTER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_0_1_OUTER_screw_cd729d66_service_solid.step,5d8c5ae5f2cab47f8c60305f1ab86d2648105e7eb327acfa966bd4f00fa1bc78,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_065666598a581d07a3c8.SLDPRT,065666598a581d07a3c8dbd26648409bd12d730d9bc67764cc52c84afc67bc07
R07_HOLD_0_1_OUTER_sleeve,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_0_1_OUTER_sleeve_b7e52561_service_solid.step,c2772a44a5e2ed04e496bc52ba9eeb7e8ee34607382f14ed9c5b9b7135a3eee4,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_4c2b741e5c0d074c36b3.SLDPRT,4c2b741e5c0d074c36b3507d5eeb226495a4a20c14b3704f2821cbce34a6058c
R07_HOLD_0_1_OUTER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_0_1_OUTER_washer_head_0fae5568_service_solid.step,9183dfa93fbf6070c9b83c1984aabf7af9a3100d941d713b0c17b18e07cc93b9,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_4ace0a328c8526d502b7.SLDPRT,4ace0a328c8526d502b7e6a2d846c3354f0ac135fc89a8d241513cb939a7fa2a
R07_HOLD_0_1_OUTER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_0_1_OUTER_washer_nut_258a5870_service_solid.step,30555ef548a6642572b588eaec1a28a5bc36f5e85d9f126c890a9a81ba5a0992,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_3134d2f11a3da45832f5.SLDPRT,3134d2f11a3da45832f560e64503ea66e1128bb5d9af68dae28fa68aafc5f34c
R07_HOLD_1_-1_INNER_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_-1_INNER_nut_55d0229c_service_solid.step,b9a78dea55d734190a9c229132705b7a778e9e239995db21811142b568d2ddbf,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_75ab1c9cebdb6a36b383.SLDPRT,75ab1c9cebdb6a36b383ccb043c4bda057a7bbeb6137ccf37ac483e309e2a932
R07_HOLD_1_-1_INNER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_-1_INNER_screw_eab3820e_service_solid.step,22e713587c9c7ed18fb39d93939a72998a59f3cfbabb7b6a63988a47e2b4460c,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_2b13454221bb4d5d755d.SLDPRT,2b13454221bb4d5d755de32b1cfd75b0e796e3466f0d73c85e9e3d2889b07c8d
R07_HOLD_1_-1_INNER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_-1_INNER_washer_head_b265055d_service_solid.step,5498b87c5d1b268b6ddeefca3a19d6bd43705f7d775d0199b2dd81e9adce9d2f,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_a621422ed1190681c6ab.SLDPRT,a621422ed1190681c6ab6e8780a5a1f12ce96e172a5840a935408ad53302c247
R07_HOLD_1_-1_INNER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_-1_INNER_washer_nut_1091aa6d_service_solid.step,677e3659bd84e8c5b6d8ac51c7c3514baef265bb70670fd6dd7c6885bdee3341,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_526b8bc0721527b425d6.SLDPRT,526b8bc0721527b425d6ff18963633c64c66e27daddcb64e454b2145bbcad341
R07_HOLD_1_-1_OUTER_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_-1_OUTER_nut_279b581b_service_solid.step,481451015d6a7da01212bfe33ac5ef6ec7de0c6bdf2d50e83ad19148ff146d48,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_356807f385848005ef27.SLDPRT,356807f385848005ef27d05bb6ca82a7959093fb69e303789e269e3999ae314a
R07_HOLD_1_-1_OUTER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_-1_OUTER_screw_ad13d33b_service_solid.step,5d5331ce7922d413a881cd1716a39e10c5537fcb689f20268e6bdbaf140e379f,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_c248f23172d283d88ae8.SLDPRT,c248f23172d283d88ae8568cf53273f139d9415dae2a6bc7d8fe138199bcc9ed
R07_HOLD_1_-1_OUTER_sleeve,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_-1_OUTER_sleeve_74c6b17c_service_solid.step,9488bee6df92eca4b79e60db1de52387f79b0ee322ee257513e1ed14554666db,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_640ae85e2e65f43be82f.SLDPRT,640ae85e2e65f43be82f722f1e7631b0fd7ec29fb55751558c9ddfd1beaddc3f
R07_HOLD_1_-1_OUTER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_-1_OUTER_washer_head_7dce22f0_service_solid.step,af8b2c069184cf5b32ed9f04ddffcbecc96f4f3876269e6b7ad5c78732c8c8c5,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_e88b49bbc0c32a5e51a9.SLDPRT,e88b49bbc0c32a5e51a94a6b222de42860f981b89ea8bfcec29709ced2c55fb8
R07_HOLD_1_-1_OUTER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_-1_OUTER_washer_nut_dbc00bb0_service_solid.step,85a07d87695c7d0ab3d551ca3f58c5bfca5ea8b8d3571e6bd6371865e1a14be6,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_00692dacda33d3a1f285.SLDPRT,00692dacda33d3a1f2855ab791e7f2cc6bb15a6a159f85d61a89097af989fe81
R07_HOLD_1_1_INNER_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_1_INNER_nut_9f8dfc87_service_solid.step,8a154c20daf34a713483755ff3152b6f1b9044d169d1ce6415dc11cdd086d23b,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_aa44513a99d45b850cf6.SLDPRT,aa44513a99d45b850cf63d39d9e4df2138aff8cc5818f03bd8112e243118ab2a
R07_HOLD_1_1_INNER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_1_INNER_screw_a71b34d0_service_solid.step,2e64cb249cb218a218c8fb1a637e7a28d22b5ccbabe773c08047f314e9ca2bdb,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_520de9084c09b3163e04.SLDPRT,520de9084c09b3163e0453771a8f2c73e7beb103ee3976eee7d9bc9e58b28587
R07_HOLD_1_1_INNER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_1_INNER_washer_head_f524fe05_service_solid.step,27415498f2a3e919e9c2f4f706a2fd2bc276c564fa53d68bab027e19c9660aed,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_16b9c701058ee60d169c.SLDPRT,16b9c701058ee60d169cd228a454f93e8d27a6ce7bc54b232244e8017ffd645c
R07_HOLD_1_1_INNER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_1_INNER_washer_nut_6c12faf6_service_solid.step,4e3c87cdba728bc0862a5a8c8613d10dab1b2dc569c65eed20c3cf5177ef2c7b,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_2e369754df4357567659.SLDPRT,2e369754df43575676594ad966bb787aeec41350934e64ec1868d3cc8da5aacf
R07_HOLD_1_1_OUTER_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_1_OUTER_nut_22dd0589_service_solid.step,7e3028b376e2dd6354a2b26202b3f33a87dae8e8ce20ad76f72c44884446b0b8,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_4b6601e1c4980c5481fa.SLDPRT,4b6601e1c4980c5481fafe99529d9ff7ea9573eee49053de92455896ddb20a0b
R07_HOLD_1_1_OUTER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_1_OUTER_screw_686c4221_service_solid.step,1ffcf758f34f523f9156cccf508555172582d13471e41e87bca73341e3c8dc56,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_c7736a8938a4f5e6bc1f.SLDPRT,c7736a8938a4f5e6bc1f71eabd5dae9922aa96c3aa092b0cfa1d5e0bcb96295c
R07_HOLD_1_1_OUTER_sleeve,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_1_OUTER_sleeve_8297969d_service_solid.step,38d476325f732de45bbf5be54cb253c9ada24ea3a5bf887bf79cda1fd57bc410,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_7797320aa8a0c831e796.SLDPRT,7797320aa8a0c831e7960b6370ef81208d705e31519b5cd72564d2110e8a8722
R07_HOLD_1_1_OUTER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_1_OUTER_washer_head_71458f35_service_solid.step,57c1e20cb2ea5d9a7df29e967ba005261dc0a771585eba3435439766d9ebc989,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_ae560ceadead56ddc5b6.SLDPRT,ae560ceadead56ddc5b6e62934268c36b36c7d29a69191d03acb34f6c8f49ecc
R07_HOLD_1_1_OUTER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_1_OUTER_washer_nut_5e1e10c1_service_solid.step,2c1e3b2bee9d938b0665e79b7d8e7081ac2d31632a105247be63b8c93cebee10,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_07fe4699caa1f53fed94.SLDPRT,07fe4699caa1f53fed949e6819b6ad2d33b5c89cc0880d61807cd35bc8861355
R07_RAIL_-1_-1_-164_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_-1_-164_nut_a43f1473_service_solid.step,21b4dafdfd956ab6c209d12c2dbe85eff745184b5f6483a80bfbdb787081f308,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_111aa04092e881e56030.SLDPRT,111aa04092e881e56030adccea2deee9f0158723a90b3e47dd6a9df69e14b01c
R07_RAIL_-1_-1_-164_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_-1_-164_screw_5feeaaea_service_solid.step,5ffbdbc6ea3b41062a9d61f5668869ed5900cf078088a67f17c00b5667c7cf0a,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_de968218f8a3771da225.SLDPRT,de968218f8a3771da225d8f7b1c972fd096d1f2d627020674302a23f87133aec
R07_RAIL_-1_-1_-164_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_-1_-164_washer_head_a5d47355_service_solid.step,251541997936b6fb37e508a29dff8b75dec8d7f3dbfde87eb54a6a02b96900c8,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_c86333b289d2b0b08d08.SLDPRT,c86333b289d2b0b08d0863c2886832c70dc78e1ecb7605c3d1b82128ee6dfc9f
R07_RAIL_-1_-1_-164_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_-1_-164_washer_nut_ae51ddde_service_solid.step,b25075f5e46a9c288cf46ccff89e270835ecc0ca633e6806ae4aa448cb185296,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_d9f3db0dcad293949ed0.SLDPRT,d9f3db0dcad293949ed04f8e883552053a09ef95098c705cf40edfc6b67fa50c
R07_RAIL_-1_-1_15_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_-1_15_nut_d184c13e_service_solid.step,eb491bba7bf0024dc5106940a646ba20c342fe50b16f253ebee4a0253261ab6e,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_cadb9b0f831933ddf795.SLDPRT,cadb9b0f831933ddf7952504d1171cdfaa0290c9bc630e56acb184fde932cefe
R07_RAIL_-1_-1_15_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_-1_15_screw_55e3b78a_service_solid.step,a488fc53ba6c886dd6daf173b3ce46978e8cff4d08332ca8bfa402e7a06a85a6,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_273fdde3af03906c5e4c.SLDPRT,273fdde3af03906c5e4ce64612d2b3a978d686d9860004ec479e51d61666c1c8
R07_RAIL_-1_-1_15_sleeve,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_-1_15_sleeve_8a31dfbe_service_solid.step,a2041642d90dc504fa754259fb15904e4b84f68d9b41de6b20c3521a57393b73,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_a0051fadf332d46b2e79.SLDPRT,a0051fadf332d46b2e7990fece73e988770ff758c8456c4e4eb360200f8bde56
R07_RAIL_-1_-1_15_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_-1_15_washer_head_63c2b559_service_solid.step,3cd77eb199c4b1d65248006e2dea8262a02f70ab17de28f0ee4ff117d0d8c513,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_ab7025d67b4df24c5d05.SLDPRT,ab7025d67b4df24c5d05d4b5d3ce9d65bf8b8f41f51d99f69b1d386cb701b1ba
R07_RAIL_-1_-1_15_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_-1_15_washer_nut_2b44994b_service_solid.step,28e13df88b80b734157142c3c9ca8a5fb53509cc13a3af2bcfc11b551bb4da39,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_0b30067c320bd4a1f953.SLDPRT,0b30067c320bd4a1f9530dc4d531c380a999dd849e581b3fc3c35fe0164db261
R07_RAIL_-1_-1_164_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_-1_164_nut_c7aa9c16_service_solid.step,b24791a70a9208cf1b77b8f95ee4ce801820427208416263956c8ab430a7dd4b,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_3070ef93a4b9e65d6379.SLDPRT,3070ef93a4b9e65d6379a4c3c4dd0fe7593cb65b9e95569b7992fcace760d928
R07_RAIL_-1_-1_164_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_-1_164_screw_bd03edec_service_solid.step,b75e82504b9351cf72ddde0f3425712ab42009b7c5dc254b4046b74941f9828e,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_d0b2b06296ce2eac666d.SLDPRT,d0b2b06296ce2eac666d123d84fd3b9a825b97b2069b59919a8ac8b366014e09
R07_RAIL_-1_-1_164_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_-1_164_washer_head_e585c49d_service_solid.step,ee19a59e96a560386c300e2913e160b9d9a07df1a9d9fb26d5a569fc53aa9bb0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_b9e0885dc44e39a2a848.SLDPRT,b9e0885dc44e39a2a848d019c5acfcf9379cc49686e7d0c33dba68b332268ab2
R07_RAIL_-1_-1_164_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_-1_164_washer_nut_5384309c_service_solid.step,366ae03d58decf0464f8cb663aa59443047105444340320c0742c8ffbf422fef,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_221b4f36c6dd05745639.SLDPRT,221b4f36c6dd05745639cc30b0b409089a69734f89b264bd6af32632feca4865
R07_RAIL_-1_1_-164_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_1_-164_nut_5f4db6ad_service_solid.step,b2108f72da01e74c67983fbdc9045bb5a4a242816196ca10359a68903b50a605,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_27bc921909822355ad46.SLDPRT,27bc921909822355ad4607154d348b7e0c932bf62b5f8ad2fe7dc21a4332ba4c
R07_RAIL_-1_1_-164_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_1_-164_screw_2b776fe2_service_solid.step,d46429cfee3c236c3e7f3a622fa2c0602b1144580b61b7dd04da4e73aeedfa31,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_f553ec898ecc13a640ff.SLDPRT,f553ec898ecc13a640ff91fb1f2fc48cd0c5218a1cfbffdbac2def76dad32978
R07_RAIL_-1_1_-164_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_1_-164_washer_head_ecafb4e2_service_solid.step,e92e703d23ac201192e8337858793e225f87f59ce4c9ce73be5fc6db331910f9,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_7a6358fe096d75fcd370.SLDPRT,7a6358fe096d75fcd370731a47749678c4c4a469e88fff99916450d1c8441305
