t_s,base_dev_angle_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,wb_x_dps,wb_y_dps,wb_z_dps,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,L_base_Nms,L_arm_Nms,L_panels_Nms,L_target_Nms,E_damp_J,abs_dP,abs_dL
3.2600,21.977145,7.429034,20.105715,6.433041,1.613165,0.343903,1.840033,-1.793404,1.403782,-5.35097175e-04,-6.88707603e-06,-1.06687795e-06,4.18614074e-04,4.95875300e-06,6.34685080e-07,6.33043309e-01,9.28836328e-02,2.03101940e-02,2.99859794e+00,3.36609229e-06,2.845e-16,2.220e-15
3.2800,22.001176,7.474983,20.107756,6.472849,1.613205,0.343230,1.840102,-1.798544,1.412016,-5.24153880e-04,7.11217504e-06,4.72002618e-07,4.13309660e-04,-3.64134236e-06,-2.30906435e-07,6.33033666e-01,9.28772438e-02,2.03979202e-02,2.99852940e+00,3.37213729e-06,1.167e-15,4.441e-16
3.3000,22.025278,7.520934,20.109753,6.512659,1.613272,0.342569,1.840153,-1.765926,1.393761,-5.04766701e-04,1.69328088e-05,5.31928944e-07,4.01711656e-04,-9.92639212e-06,-3.05503759e-07,6.33031324e-01,9.28726339e-02,2.04473110e-02,2.99848846e+00,3.37672039e-06,3.036e-16,1.332e-15
3.3200,22.049453,7.566888,20.111706,6.552470,1.613341,0.341906,1.840203,-1.677744,1.337965,-4.77254301e-04,1.68446787e-05,-1.04410221e-06,3.84009712e-04,-1.02278071e-05,6.28406307e-07,6.33029371e-01,9.28681427e-02,2.04942431e-02,2.99844944e+00,3.38062207e-06,1.549e-15,1.332e-15
3.3400,22.073698,7.612846,20.113617,6.592282,1.613408,0.341241,1.840255,-1.518992,1.235116,-4.42059621e-04,6.97774427e-06,7.45942772e-07,3.60491357e-04,-4.41527009e-06,-3.93836570e-07,6.33026627e-01,9.28634727e-02,2.05451412e-02,2.99840765e+00,3.38925353e-06,1.665e-16,1.332e-15
3.3600,22.098015,7.658807,20.115484,6.632095,1.613467,0.340573,1.840311,-1.330817,1.109274,-3.99746598e-04,-6.80198365e-06,1.88242280e-07,3.31535061e-04,4.05322552e-06,-1.08295944e-07,6.33021978e-01,9.28583507e-02,2.06059181e-02,2.99835883e+00,3.40282440e-06,7.026e-16,1.332e-15
3.3800,22.122402,7.704770,20.117308,6.671911,1.613505,0.339895,1.840380,-1.136872,0.975771,-3.50988105e-04,-1.63776344e-05,-9.08054030e-07,2.97606039e-04,1.01894358e-05,5.57180789e-07,6.33011675e-01,9.28518755e-02,2.06960861e-02,2.99828905e+00,3.41678631e-06,4.406e-16,2.665e-15
3.4000,22.146860,7.750736,20.119088,6.711727,1.613546,0.339218,1.840446,-0.946964,0.841449,-2.96558660e-04,-1.61629945e-05,9.23716174e-07,2.59246812e-04,1.04123099e-05,-5.02346237e-07,6.33002033e-01,9.28455684e-02,2.07827370e-02,2.99822186e+00,3.43125761e-06,1.509e-16,1.110e-16
3.4200,22.171389,7.796704,20.120824,6.751545,1.613604,0.338547,1.840502,-0.783116,0.720100,-2.37325797e-04,-6.36185980e-06,-1.52723277e-07,2.17066568e-04,4.63675971e-06,8.91189474e-08,6.32996973e-01,9.28403907e-02,2.08450257e-02,2.99817224e+00,3.45072363e-06,1.117e-15,8.882e-16
3.4400,22.195987,7.842675,20.122517,6.791364,1.613678,0.337880,1.840548,-0.617073,0.595912,-1.74231633e-04,7.19916891e-06,-6.82417326e-07,1.71734264e-04,-3.70221234e-06,4.31553289e-07,6.32995971e-01,9.28362287e-02,2.08853862e-02,2.99813850e+00,3.47481560e-06,1.509e-16,3.553e-15
3.4600,22.220655,7.888649,20.124167,6.831184,1.613783,0.337223,1.840576,-0.419555,0.451034,-1.08279284e-04,1.65326432e-05,9.91166678e-07,1.23967046e-04,-9.69299585e-06,-5.49066080e-07,6.33002871e-01,9.28340094e-02,2.08837187e-02,2.99813496e+00,3.49844215e-06,7.720e-16,4.441e-16
3.4800,22.245394,7.934627,20.125774,6.871004,1.613904,0.336571,1.840593,-0.193696,0.286745,-4.05161961e-05,1.61938749e-05,-4.54296748e-07,7.45192827e-05,-9.84036967e-06,2.65656065e-07,6.33013656e-01,9.28327672e-02,2.08609776e-02,2.99814670e+00,3.52101041e-06,1.110e-16,4.441e-16
3.5000,22.270202,7.980608,20.127338,6.910824,1.614018,0.335912,1.840615,0.071610,0.096726,2.79876444e-05,6.45787842e-06,-3.95901561e-07,2.41735427e-05,-4.10330137e-06,2.69458393e-07,6.33022415e-01,9.28310665e-02,2.08482808e-02,2.99815144e+00,3.54646773e-06,9.714e-17,4.441e-16
3.5200,22.295080,8.026593,20.128858,6.950644,1.614129,0.335252,1.840638,0.352365,-0.104744,9.61527987e-05,-6.88867963e-06,9.49846119e-07,-2.62741384e-05,4.10670740e-06,-5.31695545e-07,6.33030501e-01,9.28292209e-02,2.08388280e-02,2.99815393e+00,3.57408395e-06,8.535e-16,4.441e-16
3.5400,22.320027,8.072580,20.130336,6.990465,1.614230,0.334585,1.840667,0.603838,-0.289969,1.62906352e-04,-1.59862832e-05,-6.85379031e-07,-7.60272972e-05,9.95394566e-06,4.04475809e-07,6.33035625e-01,9.28266798e-02,2.08445334e-02,2.99814569e+00,3.59851432e-06,9.142e-16,4.441e-16
3.5600,22.345043,8.118571,20.131770,7.030286,1.614327,0.333915,1.840699,0.822183,-0.454851,2.27200169e-04,-1.55294146e-05,-8.33970416e-08,-1.24300723e-04,1.00272971e-05,9.04989001e-08,6.33039479e-01,9.28238523e-02,2.08565336e-02,2.99813304e+00,3.61919861e-06,4.198e-16,8.882e-16
3.5800,22.370128,8.164565,20.133161,7.070107,1.614445,0.333254,1.840717,0.998541,-0.593382,2.88022193e-04,-5.86175303e-06,8.09856201e-07,-1.70335795e-04,4.32861024e-06,-4.57156987e-07,6.33049174e-01,9.28224602e-02,2.08375363e-02,2.99814266e+00,3.64021874e-06,5.863e-16,2.220e-16
3.6000,22.395281,8.210562,20.134508,7.109928,1.614584,0.332597,1.840722,1.139575,-0.708735,3.44414219e-04,7.27068585e-06,-8.27311082e-07,-2.13411190e-04,-3.75446211e-06,4.91872875e-07,6.33063927e-01,9.28223288e-02,2.07913531e-02,2.99817191e+00,3.66094252e-06,3.782e-16,3.553e-15
3.6200,22.420503,8.256563,20.135813,7.149748,1.614743,0.331947,1.840715,1.286151,-0.824997,3.95490360e-04,1.61347725e-05,2.18671123e-07,-2.52852323e-04,-9.46144267e-06,-8.57865225e-08,6.33083699e-01,9.28234472e-02,2.07182652e-02,2.99822061e+00,3.67649908e-06,6.523e-16,8.882e-16
3.6400,22.445794,8.302568,20.137075,7.189568,1.614921,0.331303,1.840697,1.441697,-0.945082,4.40448741e-04,1.55618820e-05,5.92749536e-07,-2.88043359e-04,-9.46360770e-06,-3.36963380e-07,6.33108398e-01,9.28257869e-02,2.06189669e-02,2.99828826e+00,3.68710617e-06,1.023e-16,3.553e-15
3.6600,22.471153,8.348576,20.138294,7.229386,1.615091,0.330652,1.840683,1.598502,-1.064323,4.78587877e-04,5.96205630e-06,-8.69201654e-07,-3.18434643e-04,-3.80441777e-06,5.22706989e-07,6.33130713e-01,9.28275764e-02,2.05317741e-02,2.99834742e+00,3.69733592e-06,3.973e-16,1.332e-15
3.6800,22.496580,8.394589,20.139471,7.269204,1.615247,0.329996,1.840678,1.750986,-1.178972,5.09318130e-04,-6.96010739e-06,4.80132208e-07,-3.43551107e-04,4.15256355e-06,-2.39446471e-07,6.33149444e-01,9.28285092e-02,2.04632646e-02,2.99839326e+00,3.70700814e-06,2.030e-16,4.441e-16
3.7000,22.522074,8.440605,20.140604,7.309020,1.615396,0.329336,1.840677,1.857150,-1.263570,5.32165980e-04,-1.55962313e-05,3.27929234e-07,-3.63002458e-04,9.72147114e-06,-1.86204718e-07,6.33166361e-01,9.28290078e-02,2.04042935e-02,2.99843227e+00,3.71215997e-06,1.058e-16,2.220e-15
3.7200,22.547636,8.486624,20.141694,7.348836,1.615534,0.328672,1.840681,1.900495,-1.306722,5.46782985e-04,-1.49121829e-05,-8.13107767e-07,-3.76488079e-04,9.65437174e-06,4.97131404e-07,6.33180459e-01,9.28288340e-02,2.03599745e-02,2.99846080e+00,3.71381454e-06,1.145e-16,1.332e-15
3.7400,22.573264,8.532647,20.142741,7.388652,1.615683,0.328012,1.840680,1.894137,-1.315358,5.52949457e-04,-5.38221917e-06,6.74130206e-07,-3.83802597e-04,4.03499596e-06,-3.56375011e-07,6.33197391e-01,9.28293544e-02,2.03008427e-02,2.99850000e+00,3.71682126e-06,4.666e-16,1.110e-15
3.7600,22.598960,8.578673,20.143745,7.428466,1.615853,0.327361,1.840665,1.840883,-1.291209,5.50575331e-04,7.33133569e-06,4.53152699e-08,-3.84840342e-04,-3.79733403e-06,-2.41951377e-08,6.33219930e-01,9.28312483e-02,2.02123035e-02,2.99856040e+00,3.72136163e-06,5.343e-16,8.882e-16
3.7800,22.624723,8.624702,20.144706,7.468278,1.616031,0.326712,1.840645,1.773120,-1.253514,5.39706474e-04,1.57433151e-05,-6.72389045e-07,-3.79593951e-04,-9.23069750e-06,4.20788985e-07,6.33244560e-01,9.28336685e-02,2.01126632e-02,2.99862893e+00,3.72405249e-06,7.702e-16,4.885e-15
3.8000,22.650552,8.670736,20.145625,7.508089,1.616217,0.326066,1.840620,1.715740,-1.218078,5.20523820e-04,1.49515958e-05,7.84274703e-07,-3.68154560e-04,-9.09647145e-06,-4.26201770e-07,6.33271314e-01,9.28366113e-02,2.00020455e-02,2.99870543e+00,3.72605235e-06,1.665e-16,8.882e-16
3.8200,22.676448,8.716773,20.146501,7.547899,1.616396,0.325416,1.840600,1.652270,-1.175984,4.93339810e-04,5.49268379e-06,-2.22220353e-07,-3.50710606e-04,-3.51725523e-06,1.31890535e-07,6.33296009e-01,9.28390578e-02,1.99023505e-02,2.99877412e+00,3.73194780e-06,5.204e-16,4.441e-16
3.8400,22.702410,8.762813,20.147333,7.587707,1.616547,0.324757,1.840596,1.576098,-1.123014,4.58596607e-04,-7.01416894e-06,-4.65984878e-07,-3.27542836e-04,4.19200802e-06,3.06277369e-07,6.33313813e-01,9.28398277e-02,1.98388377e-02,2.99881668e+00,3.74177980e-06,1.799e-15,8.882e-16
3.8600,22.728438,8.808857,20.148123,7.627514,1.616683,0.324094,1.840600,1.466723,-1.046876,4.16854982e-04,-1.52055831e-05,8.05091451e-07,-2.99022105e-04,9.49258441e-06,-4.43751898e-07,6.33327957e-01,9.28396924e-02,1.97949005e-02,2.99884498e+00,3.75196984e-06,4.597e-16,1.332e-15
3.8800,22.754531,8.854903,20.148869,7.667320,1.616809,0.323428,1.840611,1.296556,-0.930567,3.68783202e-04,-1.43088639e-05,-4.47020883e-07,-2.65604456e-04,9.29379375e-06,2.65498119e-07,6.33339447e-01,9.28389007e-02,1.97651743e-02,2.99886291e+00,3.76312640e-06,3.487e-16,4.441e-16
3.9000,22.780690,8.900952,20.149573,7.707125,1.616931,0.322761,1.840624,1.083773,-0.784113,3.15148342e-04,-4.92089501e-06,-2.21612979e-07,-2.27822557e-04,3.75569034e-06,1.67400661e-07,6.33350149e-01,9.28379089e-02,1.97398639e-02,2.99887755e+00,3.77916927e-06,2.220e-16,6.661e-16
3.9200,22.806913,8.947003,20.150233,7.746928,1.617068,0.322104,1.840628,0.847632,-0.619601,2.56801162e-04,7.38280713e-06,7.38453124e-07,-1.86278920e-04,-3.83135491e-06,-4.11619562e-07,6.33365207e-01,9.28379657e-02,1.96922235e-02,2.99890822e+00,3.79952201e-06,1.301e-16,1.332e-15
3.9400,22.833201,8.993057,20.150850,7.786730,1.617212,0.321450,1.840628,0.605497,-0.448188,1.94664670e-04,1.53593410e-05,-6.08598849e-07,-1.41635064e-04,-9.00095200e-06,3.63049938e-07,6.33381995e-01,9.28384421e-02,1.96357521e-02,2.99894525e+00,3.81996548e-06,6.661e-16,5.551e-16
3.9600,22.859554,9.039114,20.151424,7.826531,1.617349,0.320794,1.840631,0.390997,-0.290857,1.29723359e-04,1.43627819e-05,3.21811332e-08,-9.45988955e-05,-8.73909133e-06,2.08106222e-08,6.33397409e-01,9.28385787e-02,1.95867106e-02,2.99897684e+00,3.84048677e-06,1.110e-16,1.776e-15
3.9800,22.885971,9.085174,20.151955,7.866330,1.617478,0.320137,1.840639,0.198409,-0.145730,6.30052814e-05,5.04848324e-06,5.98407865e-07,-4.59150001e-05,-3.24194266e-06,-3.35509774e-07,6.33410632e-01,9.28381667e-02,1.95495444e-02,2.99899969e+00,3.86439445e-06,1.110e-16,1.776e-15
4.0000,22.912452,9.131235,20.152443,7.906127,1.617578,0.319470,1.840664,0.006531,-0.000540,-4.43276039e-06,-7.05232368e-06,-6.92022777e-07,3.64804337e-06,4.22494523e-06,4.17491621e-07,6.33416763e-01,9.28360150e-02,1.95496880e-02,2.99899540e+00,3.89051942e-06,7.164e-16,1.776e-15
