t_s,q2_deg,q3_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,base_dev_angle_deg,base_pos_x_m,base_pos_y_m,base_pos_z_m,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,W_joint_J,E_damp_J,abs_dP,abs_dL
3.4200,21.95735,-14.63823,0.007129,5.697075,-0.001889,5.697080,-0.0020221,0.0000031,0.0006737,-0.047524,-0.046664,-1.42148482e-05,-2.04732566e-07,-1.52630525e-08,-1.39591688e-05,-2.02752070e-07,-1.51312741e-08,5.29234664e-03,1.21948286e-10,6.356e-18,5.407e-18
3.4400,22.22729,-14.81820,0.007244,5.779964,-0.001901,5.779969,-0.0020251,0.0000032,0.0006764,-0.048358,-0.047500,-1.44619982e-05,-2.05396278e-07,-1.51202534e-08,-1.42067930e-05,-2.03428588e-07,-1.49899145e-08,5.32750533e-03,1.22332924e-10,6.722e-18,1.819e-17
3.4600,22.49801,-14.99867,0.007359,5.863360,-0.001912,5.863365,-0.0020275,0.0000032,0.0006791,-0.049194,-0.048338,-1.47076303e-05,-2.04248320e-07,-1.49862095e-08,-1.44532921e-05,-2.02304835e-07,-1.48573659e-08,5.36196891e-03,1.22713521e-10,1.167e-17,4.028e-17
3.4800,22.76947,-15.17965,0.007475,5.947253,-0.001922,5.947258,-0.0020292,0.0000032,0.0006817,-0.050011,-0.049160,-1.49454525e-05,-2.00709467e-07,-1.47745713e-08,-1.46924042e-05,-1.98801125e-07,-1.46475330e-08,5.39572798e-03,1.23071469e-10,1.496e-17,1.832e-17
3.5000,23.04165,-15.36110,0.007592,6.031636,-0.001932,6.031642,-0.0020303,0.0000033,0.0006843,-0.050786,-0.049941,-1.51692788e-05,-1.95594363e-07,-1.46401697e-08,-1.49179666e-05,-1.93725420e-07,-1.45145899e-08,5.42877330e-03,1.23389937e-10,2.824e-17,3.177e-17
3.5200,23.31452,-15.54301,0.007710,6.116502,-0.001942,6.116507,-0.0020308,0.0000033,0.0006867,-0.051494,-0.050655,-1.53731182e-05,-1.90619003e-07,-1.44837455e-08,-1.51240059e-05,-1.88784837e-07,-1.43598168e-08,5.46109586e-03,1.23655137e-10,1.084e-17,5.529e-18
3.5400,23.58806,-15.72537,0.007828,6.201841,-0.001952,6.201847,-0.0020305,0.0000034,0.0006891,-0.052107,-0.051278,-1.55512615e-05,-1.87382266e-07,-1.42691764e-08,-1.53048237e-05,-1.85572438e-07,-1.41471124e-08,5.49268687e-03,1.23858439e-10,2.147e-17,3.067e-17
3.5600,23.86223,-15.90815,0.007948,6.287646,-0.001961,6.287652,-0.0020296,0.0000034,0.0006914,-0.052609,-0.051790,-1.56983617e-05,-1.86424279e-07,-1.41339651e-08,-1.54550774e-05,-1.84629018e-07,-1.40134396e-08,5.52353776e-03,1.23998006e-10,9.948e-18,4.594e-18
3.5800,24.13702,-16.09134,0.008068,6.373909,-0.001969,6.373914,-0.0020281,0.0000034,0.0006937,-0.052983,-0.052177,-1.58095125e-05,-1.86915133e-07,-1.39505936e-08,-1.55698589e-05,-1.85131379e-07,-1.38318941e-08,5.55364005e-03,1.24078997e-10,2.342e-17,2.378e-17
3.6000,24.41239,-16.27493,0.008190,6.460619,-0.001978,6.460625,-0.0020258,0.0000035,0.0006958,-0.053221,-0.052429,-1.58803353e-05,-1.87157538e-07,-1.37370506e-08,-1.56447805e-05,-1.85390934e-07,-1.36202477e-08,5.58298526e-03,1.24113337e-10,5.502e-18,5.462e-18
3.6200,24.68831,-16.45888,0.008312,6.547769,-0.001986,6.547775,-0.0020228,0.0000035,0.0006979,-0.053317,-0.052540,-1.59070589e-05,-1.85595766e-07,-1.35987377e-08,-1.56760555e-05,-1.83857484e-07,-1.34835406e-08,5.61156489e-03,1.24119855e-10,1.887e-17,1.817e-17
3.6400,24.96477,-16.64318,0.008435,6.635350,-0.001993,6.635355,-0.0020192,0.0000036,0.0006999,-0.053260,-0.052499,-1.58865874e-05,-1.81731893e-07,-1.33962551e-08,-1.56605659e-05,-1.80032206e-07,-1.32829996e-08,5.63937049e-03,1.24123749e-10,1.063e-17,8.985e-18
3.6600,25.24173,-16.82782,0.008559,6.723352,-0.002000,6.723358,-0.0020148,0.0000036,0.0007019,-0.053040,-0.052297,-1.58165551e-05,-1.76413140e-07,-1.31919522e-08,-1.55959176e-05,-1.74755583e-07,-1.30805919e-08,5.66639366e-03,1.24154730e-10,1.941e-17,1.441e-17
3.6800,25.51916,-17.01278,0.008683,6.811766,-0.002007,6.811772,-0.0020097,0.0000037,0.0007038,-0.052646,-0.051923,-1.56953555e-05,-1.71320864e-07,-1.30473914e-08,-1.54804703e-05,-1.69700456e-07,-1.29377402e-08,5.69262621e-03,1.24245180e-10,2.992e-17,2.712e-17
3.7000,25.79704,-17.19803,0.008809,6.900583,-0.002013,6.900589,-0.0020039,0.0000037,0.0007056,-0.052070,-0.051367,-1.55221526e-05,-1.67970370e-07,-1.28261970e-08,-1.53133495e-05,-1.66376924e-07,-1.27186352e-08,5.71806018e-03,1.24429082e-10,2.320e-17,1.880e-17
3.7200,26.07534,-17.38356,0.008935,6.989794,-0.002019,6.989800,-0.0019973,0.0000037,0.0007074,-0.051310,-0.050629,-1.52968860e-05,-1.66819307e-07,-1.26273934e-08,-1.50944520e-05,-1.65243812e-07,-1.25217851e-08,5.74268773e-03,1.24740568e-10,4.792e-17,2.415e-17
3.7400,26.35404,-17.56936,0.009062,7.079388,-0.002025,7.079394,-0.0019900,0.0000038,0.0007091,-0.050371,-0.049712,-1.50202647e-05,-1.67004602e-07,-1.24662363e-08,-1.48244412e-05,-1.65444883e-07,-1.23625078e-08,5.76650110e-03,1.25211445e-10,4.391e-18,4.242e-18
3.7600,26.63309,-17.75539,0.009190,7.169356,-0.002030,7.169362,-0.0019820,0.0000038,0.0007107,-0.049264,-0.048629,-1.46937601e-05,-1.66861690e-07,-1.22292724e-08,-1.45047400e-05,-1.65323983e-07,-1.21277700e-08,5.78949253e-03,1.25868848e-10,4.884e-17,3.022e-18
3.7800,26.91248,-17.94166,0.009319,7.259688,-0.002034,7.259694,-0.0019733,0.0000039,0.0007123,-0.048003,-0.047390,-1.43195945e-05,-1.64913952e-07,-1.20377201e-08,-1.41375200e-05,-1.63409490e-07,-1.19382196e-08,5.81165417e-03,1.26733780e-10,6.722e-17,4.757e-18
3.8000,27.19218,-18.12812,0.009448,7.350374,-0.002038,7.350380,-0.0019637,0.0000039,0.0007138,-0.046597,-0.046008,-1.39007112e-05,-1.60741094e-07,-1.18608651e-08,-1.37256730e-05,-1.59279785e-07,-1.17634039e-08,5.83297821e-03,1.27819769e-10,9.975e-18,3.637e-17
3.8200,27.47217,-18.31478,0.009578,7.441403,-0.002042,7.441410,-0.0019535,0.0000040,0.0007153,-0.045056,-0.044491,-1.34407288e-05,-1.55218161e-07,-1.16171233e-08,-1.32727658e-05,-1.53803121e-07,-1.15219966e-08,5.85345690e-03,1.29131164e-10,2.624e-17,1.023e-17
3.8400,27.75240,-18.50160,0.009709,7.532766,-0.002045,7.532773,-0.0019425,0.0000040,0.0007167,-0.043390,-0.042849,-1.29438778e-05,-1.49988811e-07,-1.14309846e-08,-1.27829774e-05,-1.48614994e-07,-1.13379538e-08,5.87308269e-03,1.30662361e-10,4.716e-18,2.856e-17
3.8600,28.03286,-18.68857,0.009840,7.624451,-0.002048,7.624458,-0.0019307,0.0000040,0.0007181,-0.041608,-0.041091,-1.24149167e-05,-1.46486682e-07,-1.12322986e-08,-1.22610170e-05,-1.45144392e-07,-1.11415326e-08,5.89184823e-03,1.32398593e-10,6.722e-18,1.542e-17
3.8800,28.31351,-18.87567,0.009972,7.716449,-0.002050,7.716456,-0.0019181,0.0000041,0.0007194,-0.039729,-0.039235,-1.18590465e-05,-1.45090590e-07,-1.09802194e-08,-1.17120389e-05,-1.43771742e-07,-1.08919435e-08,5.90974626e-03,1.34316916e-10,1.475e-17,2.654e-17
3.9000,28.59434,-19.06289,0.010105,7.808749,-0.002052,7.808756,-0.0019048,0.0000041,0.0007207,-0.037773,-0.037302,-1.12818240e-05,-1.44908561e-07,-1.07901833e-08,-1.11415568e-05,-1.43611952e-07,-1.07041619e-08,5.92676965e-03,1.36386689e-10,2.645e-17,2.448e-17
3.9200,28.87530,-19.25020,0.010239,7.901339,-0.002053,7.901346,-0.0018907,0.0000042,0.0007219,-0.035766,-0.035317,-1.06890755e-05,-1.44311868e-07,-1.05666707e-08,-1.05553578e-05,-1.43044345e-07,-1.04831462e-08,5.94291120e-03,1.38570587e-10,2.949e-17,8.931e-18
3.9400,29.15638,-19.43758,0.010373,7.994210,-0.002054,7.994217,-0.0018759,0.0000042,0.0007231,-0.033732,-0.033305,-1.00868151e-05,-1.41902072e-07,-1.03117565e-08,-9.95942149e-06,-1.40674914e-07,-1.02308405e-08,5.95816366e-03,1.40826534e-10,2.971e-17,1.193e-18
3.9600,29.43754,-19.62502,0.010508,8.087349,-0.002054,8.087356,-0.0018603,0.0000043,0.0007242,-0.031695,-0.031288,-9.48115686e-06,-1.37333292e-07,-1.01173525e-08,-9.35983242e-06,-1.36156008e-07,-1.00388391e-08,5.97251979e-03,1.43109658e-10,1.583e-17,4.855e-17
3.9800,29.71875,-19.81250,0.010643,8.180746,-0.002054,8.180753,-0.0018438,0.0000043,0.0007253,-0.029671,-0.029283,-8.87821614e-06,-1.31505784e-07,-9.87303189e-09,-8.76268186e-06,-1.30381019e-07,-9.79722448e-09,5.98597248e-03,1.45373812e-10,2.797e-17,3.009e-18
4.0000,30.00000,-20.00000,0.010779,8.274390,-0.002054,8.274397,-0.0018267,0.0000043,0.0007264,-0.027675,-0.027306,-8.28400668e-06,-1.26024590e-07,-9.61782559e-09,-8.17396567e-06,-1.24947144e-07,-9.54475315e-09,5.99851474e-03,1.47573597e-10,2.017e-17,1.420e-17
4.0200,30.28125,-20.18750,0.010916,8.368269,-0.002053,8.368276,-0.0018087,0.0000044,0.0007274,-0.025723,-0.025371,-7.70433201e-06,-1.22245019e-07,-9.41031544e-09,-7.59947597e-06,-1.21205537e-07,-9.33985519e-09,6.01013985e-03,1.49667247e-10,6.115e-17,2.400e-17
4.0400,30.56246,-20.37498,0.011053,8.462372,-0.002051,8.462379,-0.0017900,0.0000044,0.0007284,-0.023832,-0.023496,-7.14468152e-06,-1.20472751e-07,-9.14114894e-09,-7.04469757e-06,-1.19463840e-07,-9.07363232e-09,6.02084118e-03,1.51618940e-10,3.665e-17,6.099e-18
4.0600,30.84362,-20.56242,0.011191,8.556687,-0.002049,8.556695,-0.0017704,0.0000045,0.0007294,-0.022022,-0.021702,-6.61014267e-06,-1.19791961e-07,-8.88142297e-09,-6.51472004e-06,-1.18813088e-07,-8.81678416e-09,6.03061221e-03,1.53399771e-10,3.686e-17,1.979e-18
4.0800,31.12470,-20.74980,0.011329,8.651203,-0.002046,8.651211,-0.0017501,0.0000045,0.0007303,-0.020315,-0.020009,-6.10532412e-06,-1.18613628e-07,-8.65458229e-09,-6.01416074e-06,-1.17671891e-07,-8.59276113e-09,6.03944637e-03,1.54988451e-10,2.819e-17,1.491e-19
4.1000,31.40566,-20.93711,0.011468,8.745908,-0.002043,8.745916,-0.0017291,0.0000046,0.0007312,-0.018728,-0.018435,-5.63429233e-06,-1.15617625e-07,-8.36567764e-09,-5.54710096e-06,-1.14723976e-07,-8.30696891e-09,6.04733708e-03,1.56372115e-10,8.782e-18,2.335e-17
4.1200,31.68649,-21.12433,0.011607,8.840790,-0.002040,8.840798,-0.0017072,0.0000046,0.0007321,-0.017274,-0.016994,-5.20051750e-06,-1.10530105e-07,-8.10544756e-09,-5.11703150e-06,-1.09693283e-07,-8.04970438e-09,6.05427776e-03,1.57546356e-10,3.253e-17,1.431e-17
4.1400,31.96714,-21.31143,0.011747,8.935838,-0.002036,8.935846,-0.0016846,0.0000047,0.0007330,-0.015961,-0.015692,-4.80681808e-06,-1.04274984e-07,-7.85919103e-09,-4.72679682e-06,-1.03496804e-07,-7.80644066e-09,6.06026199e-03,1.58514329e-10,8.565e-17,4.430e-17
4.1600,32.24760,-21.49840,0.011887,9.031039,-0.002031,9.031048,-0.0016612,0.0000047,0.0007338,-0.014789,-0.014531,-4.45531005e-06,-9.84188790e-08,-7.55456674e-09,-4.37854399e-06,-9.76936245e-08,-7.50506686e-09,6.06528353e-03,1.59285985e-10,3.209e-17,1.541e-17
4.1800,32.52783,-21.68522,0.012028,9.126382,-0.002026,9.126390,-0.0016370,0.0000047,0.0007346,-0.013758,-0.013511,-4.14736455e-06,-9.42415940e-08,-7.28878364e-09,-4.07367984e-06,-9.35598620e-08,-7.24235791e-09,6.06933637e-03,1.59877722e-10,5.009e-17,4.257e-17
4.2000,32.80782,-21.87188,0.012169,9.221854,-0.002020,9.221863,-0.0016120,0.0000048,0.0007355,-0.012871,-0.012634,-3.88357594e-06,-9.19817379e-08,-7.01558724e-09,-3.81283850e-06,-9.13364080e-08,-6.97234480e-09,6.07241469e-03,1.60311400e-10,6.505e-17,1.553e-17
4.2200,33.08752,-22.05834,0.012310,9.317443,-0.002014,9.317452,-0.0015863,0.0000048,0.0007363,-0.012130,-0.011902,-3.66375275e-06,-9.07044761e-08,-6.69473099e-09,-3.59587147e-06,-9.00952377e-08,-6.65484616e-09,6.07451273e-03,1.60612228e-10,2.027e-17,2.021e-17
4.2400,33.36691,-22.24461,0.012452,9.413138,-0.002008,9.413146,-0.0015598,0.0000049,0.0007370,-0.011536,-0.011317,-3.48692907e-06,-8.88630771e-08,-6.41996780e-09,-3.42185809e-06,-8.82968369e-08,-6.38322970e-09,6.07562478e-03,1.60806704e-10,3.144e-17,2.708e-17
4.2600,33.64596,-22.43064,0.012594,9.508925,-0.002000,9.508934,-0.0015325,0.0000049,0.0007378,-0.011088,-0.010879,-3.35138960e-06,-8.52158743e-08,-6.12204549e-09,-3.28912960e-06,-8.47028438e-08,-6.08860312e-09,6.07574511e-03,1.60921174e-10,6.223e-17,5.299e-17
4.2800,33.92466,-22.61644,0.012737,9.604792,-0.001993,9.604801,-0.0015045,0.0000050,0.0007386,-0.010778,-0.010578,-3.25470812e-06,-7.95577542e-08,-5.79343330e-09,-3.19530665e-06,-7.91055589e-08,-5.76336212e-09,6.07486808e-03,1.60980210e-10,4.792e-17,3.843e-17
4.3000,34.20296,-22.80197,0.012880,9.700728,-0.001985,9.700737,-0.0014757,0.0000050,0.0007394,-0.010594,-0.010404,-3.19378900e-06,-7.28335977e-08,-5.51072721e-09,-3.13734000e-06,-7.24429296e-08,-5.48383206e-09,6.07298822e-03,1.61004811e-10,1.659e-17,9.582e-18
4.3200,34.48084,-22.98722,0.013023,9.796719,-0.001976,9.796728,-0.0014462,0.0000051,0.0007401,-0.010516,-0.010336,-3.16490974e-06,-6.65711922e-08,-5.18980064e-09,-3.11155240e-06,-6.62355770e-08,-5.16628010e-09,6.07010032e-03,1.61011542e-10,3.903e-17,5.909e-18
4.3400,34.75827,-23.17218,0.013167,9.892753,-0.001967,9.892763,-0.0014159,0.0000051,0.0007409,-0.010527,-0.010358,-3.16377340e-06,-6.19765316e-08,-4.85362050e-09,-3.11369027e-06,-6.16863039e-08,-4.83347377e-09,6.06619946e-03,1.61012751e-10,2.407e-17,1.220e-18
4.3600,35.03523,-23.35682,0.013310,9.988818,-0.001957,9.988828,-0.0013849,0.0000051,0.0007416,-0.010609,-0.010452,-3.18556998e-06,-5.92251094e-08,-4.55546289e-09,-3.13898438e-06,-5.89732149e-08,-4.53853576e-09,6.06128094e-03,1.61016786e-10,2.114e-17,2.968e-18
4.3800,35.31169,-23.54112,0.013454,10.084901,-0.001947,10.084911,-0.0013532,0.0000052,0.0007424,-0.010748,-0.010603,-3.22505259e-06,-5.73669087e-08,-4.21034442e-09,-3.18222521e-06,-5.71530740e-08,-4.19683716e-09,6.05534022e-03,1.61027825e-10,1.540e-17,2.603e-17
4.4000,35.58761,-23.72508,0.013599,10.180990,-0.001937,10.180999,-0.0013207,0.0000052,0.0007431,-0.010930,-0.010799,-3.27663106e-06,-5.48980166e-08,-3.86853103e-09,-3.23785568e-06,-5.47288181e-08,-3.85834426e-09,6.04837284e-03,1.61046210e-10,2.125e-17,1.992e-18
4.4200,35.86298,-23.90866,0.013743,10.277071,-0.001926,10.277081,-0.0012875,0.0000053,0.0007439,-0.011139,-0.011023,-3.33447183e-06,-5.06532247e-08,-3.55586662e-09,-3.30007028e-06,-5.05380624e-08,-3.54888197e-09,6.04037444e-03,1.61069617e-10,6.050e-17,3.105e-17
4.4400,36.13777,-24.09185,0.013888,10.373133,-0.001914,10.373143,-0.0012536,0.0000053,0.0007447,-0.011356,-0.011255,-3.39259969e-06,-4.44920106e-08,-3.19511624e-09,-3.36291625e-06,-4.44374094e-08,-3.19151149e-09,6.03134082e-03,1.61094151e-10,2.559e-17,2.227e-17
4.4600,36.41194,-24.27463,0.014032,10.469162,-0.001902,10.469172,-0.0012189,0.0000054,0.0007455,-0.011556,-0.011473,-3.44499708e-06,-3.73753804e-08,-2.85291069e-09,-3.42039243e-06,-3.73810104e-08,-2.85252995e-09,6.02126803e-03,1.61115188e-10,3.057e-17,8.958e-18
4.4800,36.68548,-24.45699,0.014177,10.565147,-0.001889,10.565157,-0.0011836,0.0000054,0.0007462,-0.011715,-0.011650,-3.48569327e-06,-3.07905331e-08,-2.52482740e-09,-3.46653835e-06,-3.08493146e-08,-2.52763000e-09,6.01015253e-03,1.61128904e-10,1.865e-17,2.658e-17
4.5000,36.95835,-24.63890,0.014322,10.661073,-0.001876,10.661083,-0.0011475,0.0000054,0.0007470,-0.011809,-0.011764,-3.50885091e-06,-2.58701510e-08,-2.14977592e-09,-3.49552072e-06,-2.59723425e-08,-2.15591837e-09,5.99799112e-03,1.61134416e-10,5.009e-17,5.277e-17
4.5200,37.23053,-24.82035,0.014467,10.756930,-0.001863,10.756940,-0.0011108,0.0000055,0.0007479,-0.011819,-0.011794,-3.50885407e-06,-2.27286239e-08,-1.80312694e-09,-3.50172131e-06,-2.28674376e-08,-1.81242092e-09,5.98478093e-03,1.61135287e-10,7.091e-17,4.116e-17
4.5400,37.50199,-25.00133,0.014612,10.852703,-0.001849,10.852713,-0.0010734,0.0000055,0.0007487,-0.011729,-0.011726,-3.48039655e-06,-2.04030481e-08,-1.45554650e-09,-3.47982530e-06,-2.05784602e-08,-1.46800798e-09,5.97051938e-03,1.61140059e-10,2.331e-17,8.741e-18
4.5600,37.77271,-25.18180,0.014757,10.948381,-0.001834,10.948391,-0.0010353,0.0000056,0.0007495,-0.011528,-0.011549,-3.41857476e-06,-1.74316327e-08,-1.07041083e-09,-3.42491410e-06,-1.76501351e-08,-1.08612867e-09,5.95520408e-03,1.61162568e-10,3.513e-17,4.508e-17
4.5800,38.04265,-25.36177,0.014903,11.043951,-0.001819,11.043961,-0.0009966,0.0000056,0.0007504,-0.011205,-0.011251,-3.31897750e-06,-1.27220688e-08,-7.21921451e-10,-3.33255518e-06,-1.29925489e-08,-7.40682636e-10,5.93883286e-03,1.61222255e-10,1.670e-17,2.548e-18
4.6000,38.31179,-25.54119,0.015048,11.139399,-0.001804,11.139410,-0.0009572,0.0000057,0.0007512,-0.010748,-0.010818,-3.17776263e-06,-6.19348905e-09,-3.59967740e-10,-3.19887910e-06,-6.52172569e-09,-3.81839702e-10,5.92140386e-03,1.61343729e-10,4.836e-17,2.866e-17
4.6200,38.58011,-25.72007,0.015193,11.234715,-0.001788,11.234725,-0.0009171,0.0000057,0.0007521,-0.010141,-0.010238,-2.99172052e-06,1.18206104e-09,2.77451568e-11,-3.02064338e-06,7.97015412e-10,2.72516584e-12,5.90291563e-03,1.61555564e-10,1.518e-17,2.240e-17
4.6400,38.84758,-25.89839,0.015338,11.329884,-0.001772,11.329895,-0.0008764,0.0000057,0.0007531,-0.009372,-0.009496,-2.75831917e-06,7.96074604e-09,3.79084789e-10,-2.79527839e-06,7.52615479e-09,3.51097167e-10,5.88336721e-03,1.61889370e-10,3.057e-17,3.815e-17
4.6600,39.11417,-26.07611,0.015483,11.424894,-0.001755,11.424905,-0.0008351,0.0000058,0.0007540,-0.008431,-0.008582,-2.47573385e-06,1.30826560e-08,7.57223057e-10,-2.52091776e-06,1.26079300e-08,7.26143086e-10,5.86275817e-03,1.62379170e-10,2.407e-17,1.797e-17
4.6800,39.37986,-26.25324,0.015628,11.519734,-0.001738,11.519745,-0.0007932,0.0000058,0.0007549,-0.007313,-0.007493,-2.14287076e-06,1.64927780e-08,1.14897690e-09,-2.19642268e-06,1.59840619e-08,1.11482111e-09,5.84108853e-03,1.63060004e-10,4.402e-17,3.690e-17
4.7000,39.64462,-26.42975,0.015773,11.614390,-0.001721,11.614401,-0.0007507,0.0000059,0.0007559,-0.006021,-0.006230,-1.75938403e-06,1.91650949e-08,1.50837297e-09,-1.82139970e-06,1.86218207e-08,1.47129080e-09,5.81835874e-03,1.63965666e-10,1.279e-17,2.990e-17
4.7200,39.90843,-26.60562,0.015918,11.708850,-0.001703,11.708861,-0.0007075,0.0000059,0.0007569,-0.004562,-0.004799,-1.32568709e-06,2.25193934e-08,1.90089767e-09,-1.39621269e-06,2.19348293e-08,1.86075575e-09,5.79456962e-03,1.65126520e-10,9.324e-18,6.830e-18
4.7400,40.17125,-26.78083,0.016062,11.803101,-0.001684,11.803113,-0.0006638,0.0000060,0.0007580,-0.002942,-0.003208,-8.42957096e-07,2.75785702e-08,2.29159797e-09,-9.21987934e-07,2.69440139e-08,2.24847805e-09,5.76972234e-03,1.66567648e-10,1.431e-17,1.850e-17
4.7600,40.43307,-26.95538,0.016207,11.897132,-0.001665,11.897144,-0.0006195,0.0000060,0.0007591,-0.001168,-0.001463,-3.13122153e-07,3.43680702e-08,2.65669988e-09,-4.00602238e-07,3.36781570e-08,2.61070194e-09,5.74381855e-03,1.68306873e-10,2.711e-17,4.873e-17
4.7800,40.69386,-27.12924,0.016351,11.990930,-0.001646,11.990941,-0.0005747,0.0000060,0.0007602,0.000753,0.000431,2.61169931e-07,4.19087731e-08,3.05808757e-09,1.65347419e-07,4.11647433e-08,3.00906676e-09,5.71686044e-03,1.70352880e-10,1.735e-17,6.776e-18
4.8000,40.95360,-27.30240,0.016495,12.084482,-0.001626,12.084494,-0.0005293,0.0000061,0.0007613,0.002817,0.002467,8.76599351e-07,4.88019649e-08,3.44700969e-09,7.72590593e-07,4.80109728e-08,3.39507124e-09,5.68885087e-03,1.72704384e-10,1.453e-17,2.988e-17
4.8200,41.21226,-27.47484,0.016639,12.177777,-0.001606,12.177789,-0.0004834,0.0000061,0.0007625,0.005011,0.004635,1.52923781e-06,5.40587026e-08,3.82294998e-09,1.41724591e-06,5.32296005e-08,3.76812093e-09,5.65979337e-03,1.75350383e-10,1.149e-17,2.650e-17
4.8400,41.46981,-27.64654,0.016783,12.270803,-0.001586,12.270814,-0.0004370,0.0000062,0.0007637,0.007323,0.006920,2.21461777e-06,5.76801745e-08,4.23516105e-09,2.09488953e-06,5.68183113e-08,4.17730973e-09,5.62969207e-03,1.78270372e-10,2.992e-17,1.912e-17
4.8600,41.72623,-27.81749,0.016926,12.363546,-0.001565,12.363558,-0.0003900,0.0000062,0.0007649,0.009731,0.009303,2.92780244e-06,6.06487139e-08,4.62597304e-09,2.80062445e-06,5.97528455e-08,4.56523584e-09,5.59855164e-03,1.81434336e-10,2.819e-17,1.938e-18
4.8800,41.98150,-27.98767,0.017069,12.455996,-0.001544,12.456008,-0.0003426,0.0000062,0.0007662,0.012212,0.011760,3.66345889e-06,6.43408808e-08,5.01436362e-09,3.52915316e-06,6.34040030e-08,4.95072617e-09,5.56637727e-03,1.84803395e-10,1.626e-17,4.879e-17
4.9000,42.23559,-28.15706,0.017212,12.548141,-0.001523,12.548153,-0.0002946,0.0000063,0.0007675,0.014745,0.014270,4.41593316e-06,6.97118263e-08,5.43193749e-09,4.27485222e-06,6.87254154e-08,5.36531507e-09,5.53317467e-03,1.88331135e-10,7.589e-18,8.213e-18
4.9200,42.48848,-28.32565,0.017354,12.639967,-0.001501,12.639980,-0.0002462,0.0000063,0.0007688,0.017309,0.016813,5.17933300e-06,7.67345960e-08,5.82166255e-09,5.03185465e-06,7.56937119e-08,5.75220110e-09,5.49895012e-03,1.91965012e-10,1.865e-17,7.725e-19
4.9400,42.74014,-28.49343,0.017497,12.731465,-0.001478,12.731477,-0.0001974,0.0000064,0.0007702,0.019888,0.019371,5.94762291e-06,8.44247751e-08,6.22055645e-09,5.79414439e-06,8.33309891e-08,6.14818659e-09,5.46371063e-03,1.95648016e-10,2.515e-17,2.109e-17
4.9600,42.99056,-28.66037,0.017638,12.822622,-0.001456,12.822634,-0.0001481,0.0000064,0.0007716,0.022465,0.021930,6.71472569e-06,9.14287151e-08,6.64151996e-09,6.55565743e-06,9.02891550e-08,6.56618841e-09,5.42746394e-03,1.99321192e-10,1.778e-17,2.597e-17
4.9800,43.23970,-28.82647,0.017780,12.913426,-0.001433,12.913439,-0.0000984,0.0000064,0.0007731,0.025023,0.024470,7.47462734e-06,9.68253889e-08,7.03533796e-09,7.31038646e-06,9.56484975e-08,6.95716941e-09,5.39021856e-03,2.02926760e-10,9.324e-18,2.685e-17
5.0000,43.48755,-28.99170,0.017921,13.003866,-0.001410,13.003879,-0.0000482,0.0000065,0.0007746,0.027542,0.026973,8.22147918e-06,1.00667351e-07,7.44909742e-09,8.05248281e-06,9.94579025e-08,7.36798988e-09,5.35198374e-03,2.06410637e-10,1.800e-17,2.771e-17
5.0200,43.73408,-29.15605,0.018061,13.093931,-0.001386,13.093944,0.0000023,0.0000065,0.0007762,0.030000,0.029416,8.94968832e-06,1.03941228e-07,7.87457431e-09,8.77634714e-06,1.02697580e-07,7.79053574e-09,5.31276935e-03,2.09724065e-10,5.638e-18,7.508e-18
5.0400,43.97927,-29.31951,0.018201,13.183609,-0.001362,13.183622,0.0000533,0.0000065,0.0007778,0.032374,0.031777,9.65399889e-06,1.07978255e-07,8.27454586e-09,9.47671088e-06,1.06693439e-07,8.18769366e-09,5.27258584e-03,2.12825093e-10,2.494e-17,4.608e-19
5.0600,44.22309,-29.48206,0.018341,13.272889,-0.001338,13.272902,0.0001045,0.0000066,0.0007794,0.034645,0.034036,1.03295660e-05,1.13665899e-07,8.69911535e-09,1.01487106e-05,1.12331882e-07,8.60934973e-09,5.23144431e-03,2.15679952e-10,1.865e-17,3.846e-17
5.0800,44.46553,-29.64369,0.018480,13.361759,-0.001314,13.361772,0.0001562,0.0000066,0.0007811,0.036799,0.036180,1.09720242e-05,1.20926985e-07,9.12369382e-09,1.07879569e-05,1.19539550e-07,9.03107592e-09,5.18935646e-03,2.18263671e-10,8.890e-18,3.492e-17
5.1000,44.70656,-29.80437,0.018618,13.450209,-0.001289,13.450223,0.0002082,0.0000067,0.0007828,0.038825,0.038196,1.15775562e-05,1.28772717e-07,9.52885803e-09,1.13906032e-05,1.27334060e-07,9.43346727e-09,5.14633479e-03,2.20560237e-10,5.204e-17,7.359e-18
5.1200,44.94616,-29.96411,0.018757,13.538228,-0.001264,13.538241,0.0002605,0.0000067,0.0007846,0.040719,0.040081,1.21429583e-05,1.35893256e-07,9.96259289e-09,1.19534124e-05,1.34410783e-07,9.86432478e-09,5.10239262e-03,2.22562967e-10,1.366e-17,3.005e-17
5.1400,45.18431,-30.12287,0.018894,13.625805,-0.001239,13.625818,0.0003131,0.0000067,0.0007864,0.042472,0.041827,1.26656974e-05,1.41432262e-07,1.03885485e-08,1.24738132e-05,1.39914331e-07,1.02874966e-08,5.05754402e-03,2.24274797e-10,1.821e-17,1.423e-17
