id,owner,legacy_mass_kg,readback_default_mass_kg,readback_default_minus_legacy_kg,primary_mass_kg,primary_minus_legacy_kg,primary_method,comparison_integral_mass_kg,comparison_integral_minus_default_kg,default_vs_comparison_volume_relative_difference,source_index
adapter_compute_communications,EQUIPMENT_DECKS_AND_ADAPTERS,0.04337405922019232,0.04337405922019232,0.0,0.04337405922019232,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.04337405922019231,-1.4733814168721438e-17,3.3969184424090693e-16,169
adapter_navigation_electronics,EQUIPMENT_DECKS_AND_ADAPTERS,0.03253355922019232,0.032533559220192326,6.938893903907228e-18,0.032533559220192326,6.938893903907228e-18,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.032533559220192305,-1.4733814168721438e-17,4.528804877757345e-16,170
antenna_mount,EXTERNAL_EQUIPMENT_BRACKETS,0.018368233830288457,0.018368233830288457,0.0,0.018368233830288457,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.018368233830288468,7.366907084360719e-18,4.010677973955771e-16,171
cover_mount_-1_-150_-75,COVERS_AND_GSE_FRONT_PANEL,0.0031921444509376744,0.0031921444509376744,0.0,0.0031921444509376744,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0031921444509376783,3.6834535421803595e-18,1.1539119230955733e-15,172
cover_mount_-1_-150_75,COVERS_AND_GSE_FRONT_PANEL,0.0031921444509376744,0.0031921444509376744,0.0,0.0031921444509376744,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0031921444509376783,3.6834535421803595e-18,1.1539119230955733e-15,172
cover_mount_-1_0_-75,COVERS_AND_GSE_FRONT_PANEL,0.0031921444509376744,0.0031921444509376744,0.0,0.0031921444509376744,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0031921444509376783,3.6834535421803595e-18,1.1539119230955733e-15,172
cover_mount_-1_0_75,COVERS_AND_GSE_FRONT_PANEL,0.0031921444509376744,0.0031921444509376744,0.0,0.0031921444509376744,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0031921444509376783,3.6834535421803595e-18,1.1539119230955733e-15,172
cover_mount_-1_150_-75,COVERS_AND_GSE_FRONT_PANEL,0.0031921444509376744,0.0031921444509376744,0.0,0.0031921444509376744,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0031921444509376783,3.6834535421803595e-18,1.1539119230955733e-15,172
cover_mount_-1_150_75,COVERS_AND_GSE_FRONT_PANEL,0.0031921444509376744,0.0031921444509376744,0.0,0.0031921444509376744,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0031921444509376783,3.6834535421803595e-18,1.1539119230955733e-15,172
cover_mount_1_-150_-75,COVERS_AND_GSE_FRONT_PANEL,0.0031921444509376744,0.0031921444509376744,0.0,0.0031921444509376744,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0031921444509376783,3.6834535421803595e-18,1.1539119230955733e-15,172
cover_mount_1_-150_75,COVERS_AND_GSE_FRONT_PANEL,0.0031921444509376744,0.0031921444509376744,0.0,0.0031921444509376744,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0031921444509376783,3.6834535421803595e-18,1.1539119230955733e-15,172
cover_mount_1_0_-75,COVERS_AND_GSE_FRONT_PANEL,0.0031921444509376744,0.0031921444509376744,0.0,0.0031921444509376744,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0031921444509376783,3.6834535421803595e-18,1.1539119230955733e-15,172
cover_mount_1_0_75,COVERS_AND_GSE_FRONT_PANEL,0.0031921444509376744,0.0031921444509376744,0.0,0.0031921444509376744,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0031921444509376783,3.6834535421803595e-18,1.1539119230955733e-15,172
cover_mount_1_150_-75,COVERS_AND_GSE_FRONT_PANEL,0.0031921444509376744,0.0031921444509376744,0.0,0.0031921444509376744,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0031921444509376783,3.6834535421803595e-18,1.1539119230955733e-15,172
cover_mount_1_150_75,COVERS_AND_GSE_FRONT_PANEL,0.0031921444509376744,0.0031921444509376744,0.0,0.0031921444509376744,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0031921444509376783,3.6834535421803595e-18,1.1539119230955733e-15,172
forward_roof_access,COVERS_AND_GSE_FRONT_PANEL,0.16589556,0.16589556,0.0,0.16589556,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.16589556000000008,3.92901711165905e-17,2.368367852436225e-16,173
hold_cap_pin_0,RETENTION_ORIGINAL_METAL,0.00799032675514028,0.00799032675514028,0.0,0.00799032675514028,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.007990326755140277,-1.7848833522293715e-18,2.233805208380413e-16,174
hold_cap_pin_1,RETENTION_ORIGINAL_METAL,0.00799032675514028,0.00799032675514028,0.0,0.00799032675514028,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.007990326755140277,-1.7848833522293715e-18,2.233805208380413e-16,174
hold_cap_tie_0,RETENTION_ORIGINAL_METAL,0.017856624619732614,0.017856624619732617,3.469446951953614e-18,0.017856624619732617,3.469446951953614e-18,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.017856624619732375,-2.431079337839037e-16,1.3614439400560537e-14,175
hold_cap_tie_1,RETENTION_ORIGINAL_METAL,0.027900503015987968,0.027900503015987975,6.938893903907228e-18,0.027900503015987975,6.938893903907228e-18,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.027900503015987566,-4.0272425394505265e-16,1.4434300833726306e-14,176
hold_crossbeam_0,RETENTION_ORIGINAL_METAL,0.11930736710832487,0.11930736710832487,0.0,0.11930736710832487,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.1193073671083249,1.964508555829525e-17,1.6465945091604052e-16,177
hold_crossbeam_1,RETENTION_ORIGINAL_METAL,0.11930736710832487,0.11930736710832487,0.0,0.11930736710832487,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.1193073671083249,1.964508555829525e-17,1.6465945091604052e-16,177
hold_latch_clevis_0,RETENTION_ORIGINAL_METAL,0.011652985008043315,0.011652985008043315,0.0,0.011652985008043315,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.011652985008043333,1.7189449863508346e-17,1.4751112999496294e-15,178
hold_latch_clevis_1,RETENTION_ORIGINAL_METAL,0.011652985008043312,0.011652985008043314,1.734723475976807e-18,0.011652985008043314,1.734723475976807e-18,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.01165298500804333,1.7189449863508346e-17,1.4751112999496298e-15,180
hold_latch_pin_0,RETENTION_ORIGINAL_METAL,0.002367504223745269,0.002367504223745269,0.0,0.002367504223745269,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.00236750422374527,8.924416761146858e-19,3.7695462891419424e-16,182
hold_latch_pin_1,RETENTION_ORIGINAL_METAL,0.00236750422374527,0.00236750422374527,0.0,0.00236750422374527,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.002367504223745269,-8.924416761146858e-19,3.769546289141944e-16,184
hold_open_cap_0,RETENTION_ORIGINAL_METAL,0.07666211987087009,0.07666211987087009,0.0,0.07666211987087009,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.07666211987084656,-2.353481249883771e-14,3.0699402179964557e-13,186
hold_open_cap_1,RETENTION_ORIGINAL_METAL,0.07666211987087009,0.07666211987087009,0.0,0.07666211987087009,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.07666211987084656,-2.353481249883771e-14,3.0699402179964557e-13,186
hold_pivot_clevis_0,RETENTION_ORIGINAL_METAL,0.03674539615488248,0.03674539615488248,0.0,0.03674539615488248,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.03674539615488272,2.35741026699543e-16,6.4155255179693525e-15,187
hold_pivot_clevis_1,RETENTION_ORIGINAL_METAL,0.03674539615488248,0.03674539615488248,0.0,0.03674539615488248,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.03674539615488272,2.35741026699543e-16,6.4155255179693525e-15,187
hold_pivot_pin_0,RETENTION_ORIGINAL_METAL,0.013415857267889849,0.013415857267889849,0.0,0.013415857267889849,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.013415857267889846,-3.569766704458743e-18,2.660856204100198e-16,188
hold_pivot_pin_1,RETENTION_ORIGINAL_METAL,0.013415857267889849,0.013415857267889849,0.0,0.013415857267889849,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.013415857267889846,-3.569766704458743e-18,2.660856204100198e-16,188
hold_roof_lug_0_-94.15,RETENTION_ORIGINAL_METAL,0.012813192042076137,0.012813192042076139,1.734723475976807e-18,0.012813192042076139,1.734723475976807e-18,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.012813192042076158,1.964508555829525e-17,1.5331921580340338e-15,189
hold_roof_lug_0_94.15,RETENTION_ORIGINAL_METAL,0.012813192042076137,0.012813192042076139,1.734723475976807e-18,0.012813192042076139,1.734723475976807e-18,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.012813192042076158,1.964508555829525e-17,1.5331921580340338e-15,190
hold_roof_lug_1_-94.15,RETENTION_ORIGINAL_METAL,0.012502861279136506,0.012502861279136506,0.0,0.012502861279136506,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.012502861279136187,-3.1923264032229783e-16,2.5532766715968343e-14,191
hold_roof_lug_1_94.15,RETENTION_ORIGINAL_METAL,0.012502861279136046,0.012502861279136048,1.734723475976807e-18,0.012502861279136048,1.734723475976807e-18,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.01250286127913573,-3.167770046275109e-16,2.533636081815413e-14,192
hold_saddle_0,RETENTION_ORIGINAL_METAL,0.08959401311563062,0.08959401311563062,0.0,0.08959401311563062,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.08959401311563066,3.92901711165905e-17,4.385356761046336e-16,193
hold_saddle_1,RETENTION_ORIGINAL_METAL,0.08959401311554123,0.08959401311554123,0.0,0.08959401311554123,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.08959401311554123,0.0,0.0,195
lower_deck_angle_-1_0,EQUIPMENT_DECKS_AND_ADAPTERS,0.035631459203004825,0.035631459203004825,0.0,0.035631459203004825,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0356314592030048,-2.455635694786906e-17,6.891762924432303e-16,197
lower_deck_angle_-1_1,EQUIPMENT_DECKS_AND_ADAPTERS,0.02401387508307499,0.024013875083075124,1.3530843112619095e-16,0.024013875083075124,1.3530843112619095e-16,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.024013875083074992,-1.3260432751849293e-16,5.5219878949046685e-15,198
lower_deck_angle_1_0,EQUIPMENT_DECKS_AND_ADAPTERS,0.035631459203004825,0.035631459203004825,0.0,0.035631459203004825,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0356314592030048,-2.455635694786906e-17,6.891762924432303e-16,199
lower_deck_angle_1_1,EQUIPMENT_DECKS_AND_ADAPTERS,0.02401387508307499,0.02401387508307512,1.3183898417423734e-16,0.02401387508307512,1.3183898417423734e-16,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.024013875083074992,-1.2769305612891912e-16,5.3174698247230144e-15,200
lower_equipment_deck_B,EQUIPMENT_DECKS_AND_ADAPTERS,0.5382867330730787,0.53828673307308,1.2212453270876722e-15,0.53828673307308,1.2212453270876722e-15,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.5382867330730786,-1.335865817964077e-15,2.481699317272079e-15,201
navigation_camera_bracket,EXTERNAL_EQUIPMENT_BRACKETS,0.015984,0.015984,0.0,0.015984,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.015984,0.0,0.0,202
radiator_spreader,THERMAL_SPREADER,0.04732388922019231,0.04732388922019232,6.938893903907228e-18,0.04732388922019232,6.938893903907228e-18,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.047323889220192296,-1.964508555829525e-17,4.1511984500870287e-16,203
rear_horizontal_rib_-86,PRIMARY_STRUCTURE_METAL,0.0449064,0.044906400000000006,6.938893903907228e-18,0.044906400000000006,6.938893903907228e-18,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.044906400000000006,0.0,0.0,204
rear_horizontal_rib_86,PRIMARY_STRUCTURE_METAL,0.0449064,0.044906400000000006,6.938893903907228e-18,0.044906400000000006,6.938893903907228e-18,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.044906400000000006,0.0,0.0,204
rear_launch_bulkhead,PRIMARY_STRUCTURE_METAL,0.4241819785299898,0.42418197852998984,5.551115123125783e-17,0.42418197852998984,5.551115123125783e-17,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.4241819785299899,7.8580342233181e-17,1.8525148688660127e-16,205
rear_vertical_rib_-86,PRIMARY_STRUCTURE_METAL,0.0501552,0.0501552,0.0,0.0501552,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0501552,0.0,0.0,206
rear_vertical_rib_86,PRIMARY_STRUCTURE_METAL,0.0501552,0.0501552,0.0,0.0501552,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0501552,0.0,0.0,206
shear_clip_-1_-150_-94,PRIMARY_STRUCTURE_METAL,0.0033699505208393786,0.0033699505208393786,0.0,0.0033699505208393786,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393877,9.2086338554509e-18,2.7325724216144308e-15,207
shear_clip_-1_-150_94,PRIMARY_STRUCTURE_METAL,0.0033699505208393786,0.0033699505208393786,0.0,0.0033699505208393786,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393877,9.2086338554509e-18,2.7325724216144308e-15,207
shear_clip_-1_-30_-94,PRIMARY_STRUCTURE_METAL,0.0033699505208393786,0.0033699505208393786,0.0,0.0033699505208393786,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393877,9.2086338554509e-18,2.7325724216144308e-15,207
shear_clip_-1_-30_94,PRIMARY_STRUCTURE_METAL,0.0033699505208393786,0.0033699505208393786,0.0,0.0033699505208393786,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393877,9.2086338554509e-18,2.7325724216144308e-15,207
shear_clip_-1_-90_-94,PRIMARY_STRUCTURE_METAL,0.0033699505208393786,0.0033699505208393786,0.0,0.0033699505208393786,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393877,9.2086338554509e-18,2.7325724216144308e-15,207
shear_clip_-1_-90_94,PRIMARY_STRUCTURE_METAL,0.0033699505208393786,0.0033699505208393786,0.0,0.0033699505208393786,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393877,9.2086338554509e-18,2.7325724216144308e-15,207
shear_clip_-1_150_-94,PRIMARY_STRUCTURE_METAL,0.0033699505208393864,0.003369950520839369,-1.734723475976807e-17,0.003369950520839369,-1.734723475976807e-17,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.003369950520839387,1.7803358787205072e-17,5.282973348454568e-15,208
shear_clip_-1_150_94,PRIMARY_STRUCTURE_METAL,0.0033699505208393864,0.003369950520839371,-1.5612511283791264e-17,0.003369950520839371,-1.5612511283791264e-17,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.003369950520839387,1.596163201611489e-17,4.736458864131682e-15,209
shear_clip_-1_30_-94,PRIMARY_STRUCTURE_METAL,0.0033699505208393786,0.0033699505208393786,0.0,0.0033699505208393786,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393877,9.2086338554509e-18,2.7325724216144308e-15,207
shear_clip_-1_30_94,PRIMARY_STRUCTURE_METAL,0.0033699505208393786,0.0033699505208393786,0.0,0.0033699505208393786,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393877,9.2086338554509e-18,2.7325724216144308e-15,207
shear_clip_-1_90_-94,PRIMARY_STRUCTURE_METAL,0.0033699505208393786,0.0033699505208393786,0.0,0.0033699505208393786,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393877,9.2086338554509e-18,2.7325724216144308e-15,207
shear_clip_-1_90_94,PRIMARY_STRUCTURE_METAL,0.0033699505208393786,0.0033699505208393786,0.0,0.0033699505208393786,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393877,9.2086338554509e-18,2.7325724216144308e-15,207
shear_clip_1_-150_-94,PRIMARY_STRUCTURE_METAL,0.0033699505208393786,0.0033699505208393786,0.0,0.0033699505208393786,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393877,9.2086338554509e-18,2.7325724216144308e-15,207
shear_clip_1_-150_94,PRIMARY_STRUCTURE_METAL,0.0033699505208393786,0.0033699505208393786,0.0,0.0033699505208393786,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393877,9.2086338554509e-18,2.7325724216144308e-15,207
shear_clip_1_-30_-94,PRIMARY_STRUCTURE_METAL,0.0033699505208393786,0.0033699505208393786,0.0,0.0033699505208393786,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393877,9.2086338554509e-18,2.7325724216144308e-15,207
shear_clip_1_-30_94,PRIMARY_STRUCTURE_METAL,0.0033699505208393786,0.0033699505208393786,0.0,0.0033699505208393786,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393877,9.2086338554509e-18,2.7325724216144308e-15,207
shear_clip_1_-90_-94,PRIMARY_STRUCTURE_METAL,0.0033699505208393786,0.0033699505208393786,0.0,0.0033699505208393786,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393877,9.2086338554509e-18,2.7325724216144308e-15,207
shear_clip_1_-90_94,PRIMARY_STRUCTURE_METAL,0.0033699505208393786,0.0033699505208393786,0.0,0.0033699505208393786,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393877,9.2086338554509e-18,2.7325724216144308e-15,207
shear_clip_1_150_-94,PRIMARY_STRUCTURE_METAL,0.0033699505208393873,0.003369950520839369,-1.8214596497756474e-17,0.003369950520839369,-1.8214596497756474e-17,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393873,1.84172677109018e-17,5.465144843228863e-15,210
shear_clip_1_150_94,PRIMARY_STRUCTURE_METAL,0.0033699505208393864,0.003369950520839371,-1.5612511283791264e-17,0.003369950520839371,-1.5612511283791264e-17,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.003369950520839387,1.596163201611489e-17,4.736458864131682e-15,211
shear_clip_1_30_-94,PRIMARY_STRUCTURE_METAL,0.0033699505208393786,0.0033699505208393786,0.0,0.0033699505208393786,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393877,9.2086338554509e-18,2.7325724216144308e-15,207
shear_clip_1_30_94,PRIMARY_STRUCTURE_METAL,0.0033699505208393786,0.0033699505208393786,0.0,0.0033699505208393786,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393877,9.2086338554509e-18,2.7325724216144308e-15,207
shear_clip_1_90_-94,PRIMARY_STRUCTURE_METAL,0.0033699505208393786,0.0033699505208393786,0.0,0.0033699505208393786,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393877,9.2086338554509e-18,2.7325724216144308e-15,207
shear_clip_1_90_94,PRIMARY_STRUCTURE_METAL,0.0033699505208393786,0.0033699505208393786,0.0,0.0033699505208393786,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0033699505208393877,9.2086338554509e-18,2.7325724216144308e-15,207
shear_web_-1,PRIMARY_STRUCTURE_METAL,0.3743731761009617,0.37437317610096127,-4.440892098500626e-16,0.37437317610096127,-4.440892098500626e-16,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.3743731761009617,3.92901711165905e-16,1.0494921544804975e-15,212
shear_web_1,PRIMARY_STRUCTURE_METAL,0.3743731761009616,0.37437317610096127,-3.3306690738754696e-16,0.37437317610096127,-3.3306690738754696e-16,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.37437317610096166,3.14321368932724e-16,8.395937235843982e-16,213
trunk_clip_-140,HARNESS_RESTRAINT_HARDWARE,0.004585101875790155,0.004585101875790155,0.0,0.004585101875790155,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.004585101875790212,5.709352990379558e-17,1.2451965398032923e-14,214
trunk_clip_-70,HARNESS_RESTRAINT_HARDWARE,0.004585101875790155,0.004585101875790155,0.0,0.004585101875790155,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.004585101875790212,5.709352990379558e-17,1.2451965398032923e-14,214
trunk_clip_0,HARNESS_RESTRAINT_HARDWARE,0.004585101875790155,0.004585101875790155,0.0,0.004585101875790155,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.004585101875790212,5.709352990379558e-17,1.2451965398032923e-14,214
trunk_clip_65,HARNESS_RESTRAINT_HARDWARE,0.004585101875790155,0.004585101875790155,0.0,0.004585101875790155,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.004585101875790212,5.709352990379558e-17,1.2451965398032923e-14,214
trunk_clip_standoff_-140,HARNESS_RESTRAINT_HARDWARE,0.01720890856930343,0.017208908569303433,3.469446951953614e-18,0.017208908569303433,3.469446951953614e-18,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.017208908569303467,3.68345354218036e-17,2.1404341404606857e-15,215
trunk_clip_standoff_-70,HARNESS_RESTRAINT_HARDWARE,0.01720890856930343,0.017208908569303433,3.469446951953614e-18,0.017208908569303433,3.469446951953614e-18,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.017208908569303467,3.68345354218036e-17,2.1404341404606857e-15,215
trunk_clip_standoff_0,HARNESS_RESTRAINT_HARDWARE,0.01720890856930343,0.017208908569303433,3.469446951953614e-18,0.017208908569303433,3.469446951953614e-18,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.017208908569303467,3.68345354218036e-17,2.1404341404606857e-15,215
trunk_clip_standoff_65,HARNESS_RESTRAINT_HARDWARE,0.01720890856930343,0.017208908569303433,3.469446951953614e-18,0.017208908569303433,3.469446951953614e-18,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.017208908569303467,3.68345354218036e-17,2.1404341404606857e-15,215
upper_deck_angle_-1_0,EQUIPMENT_DECKS_AND_ADAPTERS,0.03585208383028851,0.03585208383028851,0.0,0.03585208383028851,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.03585208383028845,-6.384652806445956e-17,1.7808317186439503e-15,216
upper_deck_angle_-1_1,EQUIPMENT_DECKS_AND_ADAPTERS,0.024613333830288454,0.024613333830288457,3.469446951953614e-18,0.024613333830288457,3.469446951953614e-18,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.024613333830288457,0.0,0.0,217
upper_deck_angle_1_0,EQUIPMENT_DECKS_AND_ADAPTERS,0.035852083830288525,0.035852083830288525,0.0,0.035852083830288525,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.035852083830288456,-6.875779945403338e-17,1.917818773924254e-15,218
upper_deck_angle_1_1,EQUIPMENT_DECKS_AND_ADAPTERS,0.024613333830288454,0.024613333830288457,3.469446951953614e-18,0.024613333830288457,3.469446951953614e-18,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.02461333383028846,4.9112713895738125e-18,1.9953702425837754e-16,219
upper_equipment_deck_B,EQUIPMENT_DECKS_AND_ADAPTERS,0.5062417424922447,0.506241742492246,1.2212453270876722e-15,0.506241742492246,1.2212453270876722e-15,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.5062417424922449,-1.1787051334977152e-15,2.3283444144588133e-15,220
wing_edge_frame_-1_1_-1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.006754116168775415,0.006754116169309043,5.336278294243435e-13,0.006754116169309043,5.336278294243435e-13,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.006754131288747918,1.5119438876081405e-08,2.238546784139319e-06,221
wing_edge_frame_-1_1_1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.006754116128743946,0.0067541161292755305,5.315843251696428e-13,0.0067541161292755305,5.315843251696428e-13,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0067541312887385825,1.51594630526688e-08,2.2444726648924845e-06,222
wing_edge_frame_-1_2_-1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.007315711387851953,0.007315711388541803,6.898500867769108e-13,0.007315711388541803,6.898500867769108e-13,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.007315731288742108,1.9900200305619364e-08,2.72019289940884e-06,223
wing_edge_frame_-1_2_1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.007315711230975354,0.007315711231667243,6.918883868611836e-13,0.007315711231667243,6.918883868611836e-13,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.007315731288718102,2.005705085925911e-08,2.7416330736737056e-06,224
wing_edge_frame_-1_3_-1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.005868664009382693,0.005868664009382693,0.0,0.005868664009382693,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.00586867121982103,7.210438336642256e-09,1.2286321837709191e-06,225
wing_edge_frame_-1_3_1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.005868663909700419,0.005868663909700419,0.0,0.005868663909700419,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.005868671219803067,7.310102647852546e-09,1.2456146159944274e-06,226
wing_edge_frame_1_1_-1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.00675411089047303,0.006754110891141418,6.683880879321258e-13,0.006754110891141418,6.683880879321258e-13,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.006754131288722771,2.0397581353199713e-08,3.0200155254987594e-06,227
wing_edge_frame_1_1_1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.0067541108510052504,0.006754110851675419,6.70168781580216e-13,0.006754110851675419,6.70168781580216e-13,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.006754131288717929,2.0437042509001917e-08,3.0258580467838788e-06,228
wing_edge_frame_1_2_-1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.007315717088178815,0.00731571708874147,5.626549573478634e-13,0.00731571708874147,5.626549573478634e-13,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.007315731288763395,1.4200021925034891e-08,1.9410256288179187e-06,229
wing_edge_frame_1_2_1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.007315716938577658,0.007315716939139331,5.616731038604605e-13,0.007315716939139331,5.616731038604605e-13,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.007315731288735065,1.4349595733938259e-08,1.9614711322207945e-06,230
wing_edge_frame_1_3_-1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.005868664009382693,0.005868664009382693,0.0,0.005868664009382693,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.00586867121982103,7.210438336642256e-09,1.2286321837709191e-06,225
