lane_id,sample_index,t_s,base_x_m,base_y_m,base_z_m,quat_w,quat_x,quat_y,quat_z,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,base_dev_deg,tip_L_mm,tip_R_mm,energy_J,joint_work_J,damping_energy_J,momentum_dP_norm,momentum_dL_norm,eta_1,eta_2,eta_3,eta_4,eta_5,eta_6
M3R_B__M01,85,8.500000000000e+00,-3.0849345232112205e-02,-3.7904895372057379e-02,8.9902986396676061e-03,5.3967989190438359e-01,7.8158099678014903e-01,-1.6196108284803605e-02,3.1243310615658021e-01,1.7130044000028483e-01,1.1075298520070581e-01,-5.6016173114519247e-03,1.1467629927884133e+02,1.0540588994185840e+00,-8.3670599539199919e-01,1.0216679201568827e-02,1.0216719480864502e-02,4.0279241262817377e-08,7.4695156380738000e-17,6.4087354577300044e-17,3.1389863365629812e-04,3.0258473480793675e-06,2.0555952070037033e-07,-2.4896435353870830e-04,-2.1740135576662399e-06,-1.4189230242211307e-07
M3R_B__M01,86,8.600000000000e+00,-3.1155579138642052e-02,-3.8080466812428188e-02,9.0148247078970477e-03,5.3336068668111314e-01,7.8434255491338178e-01,-1.0377827722862214e-02,3.1658400961949240e-01,1.6132574858642448e-01,1.0595895501732747e-01,-9.4226070443388810e-03,1.1553438923713514e+02,1.0636757676153457e+00,-8.4037023766358887e-01,9.2261160838564386e-03,9.2261563775194958e-03,4.0293577932381143e-08,1.1034259543427940e-16,5.7616343744602298e-17,3.1670536583307729e-04,2.9920978188886824e-06,2.0324886224367465e-07,-2.4999293454026959e-04,-2.1169808243864102e-06,-1.3768533260265456e-07
M3R_B__M01,87,8.700000000000e+00,-3.1444229354014176e-02,-3.8245389557790811e-02,9.0351095541114316e-03,5.2743179387771910e-01,7.8684779290346218e-01,-4.7062886873647696e-03,3.2041239747655303e-01,1.5159854686933230e-01,1.0092133187446441e-01,-1.2714671350354072e-02,1.1633580969242692e+02,1.0935230663016209e+00,-8.7018136201349749e-01,8.2891040719380218e-03,8.2891444633309743e-03,4.0391396942082321e-08,3.4051543689693487e-17,6.7417522765608206e-17,3.2545446704710073e-04,2.9292721408234865e-06,1.9998371373477672e-07,-2.5870814797418745e-04,-2.0293967582376223e-06,-1.3287365209981257e-07
M3R_B__M01,88,8.800000000000e+00,-3.1715629324780607e-02,-3.8399997950595254e-02,9.0516475489874088e-03,5.2188356705298489e-01,7.8911750629341371e-01,7.9575475370338201e-04,3.2392973076840098e-01,1.4214663706516051e-01,9.5693088809020777e-02,-1.5485534945374189e-02,1.1708263506940567e+02,1.1237936651239198e+00,-9.0441515829475727e-01,7.4061874964088618e-03,7.4062280013395005e-03,4.0505489215911687e-08,4.3422263169012155e-18,3.7374990242032626e-17,3.3434658849035412e-04,2.8838585723784841e-06,1.9603658226359918e-07,-2.6875917204305437e-04,-1.9721167188926143e-06,-1.2779311563770806e-07
M3R_B__M01,89,8.900000000000e+00,-3.1970147562149116e-02,-3.8544617705883723e-02,9.0649056890871951e-03,5.1670492259533674e-01,7.9117158468026427e-01,6.1078874417270909e-03,3.2714865164213364e-01,1.3297820434388050e-01,9.0330403830915965e-02,-1.7746743304836186e-02,1.1777703475698647e+02,1.1336119090993850e+00,-9.1934796133407626e-01,6.5784802897652876e-03,6.5785208203418969e-03,4.0530372396872793e-08,2.3610727242801345e-17,3.8048545605564168e-17,3.3717575101925785e-04,2.8111302575932268e-06,1.9174766244928483e-07,-2.7308947983979167e-04,-1.8904864939833872e-06,-1.2288744353326603e-07
M3R_B__M01,90,9.000000000000e+00,-3.2208183056923891e-02,-3.8679568176059845e-02,9.0753223289350756e-03,5.1188421140101947e-01,7.9302839386811319e-01,1.1211892378613744e-02,3.3008304122842730e-01,1.2408390057347018e-01,8.4891519153231787e-02,-1.9514267401242888e-02,1.1842116437311994e+02,1.1092425061457607e+00,-8.9854844445667181e-01,5.8073235717544906e-03,5.8073641729080852e-03,4.0601185037420523e-08,4.5884686136779694e-17,7.5905632132301635e-17,3.2991837644066294e-04,2.7413431297028218e-06,1.8733325838711236e-07,-2.6688248306208542e-04,-1.8174639151780174e-06,-1.1841975096807512e-07
M3R_B__M01,91,9.100000000000e+00,-3.2430159665814667e-02,-3.8805164804441773e-02,9.0833043840393927e-03,5.0740988786328234e-01,7.9470437817752049e-01,1.6091667243950239e-02,3.3274797557515196e-01,1.1544377820090296e-01,7.9433759179402791e-02,-2.0809305462713035e-02,1.1901708567440248e+02,1.0501064113605403e+00,-8.4000333901207536e-01,5.0937941320835269e-03,5.0938351238787533e-03,4.0991537253456897e-08,2.0249924674942540e-17,3.9298141265957886e-17,3.1241682027421952e-04,2.6878308340826744e-06,1.8288130121087834e-07,-2.4956544424227782e-04,-1.7745475794820520e-06,-1.1446169505441394e-07
M3R_B__M01,92,9.200000000000e+00,-3.2636520408098772e-02,-3.8921721047723290e-02,9.0892242346808042e-03,5.0327078978611539e-01,7.9621401461706265e-01,2.0733235402406156e-02,3.3515949639714532e-01,1.0704067278878571e-01,7.4008032728229756e-02,-2.1659112686740443e-02,1.1956673866132800e+02,9.6923189323043968e-01,-7.5717738834589687e-01,4.4381021775140731e-03,4.4381439085454865e-03,4.1731024524564109e-08,2.1515335817825777e-17,3.9975351580207971e-17,2.8847322937107213e-04,2.6077403771582002e-06,1.7834995765438190e-07,-2.2505537779485019e-04,-1.7048769639625593e-06,-1.1091066673054900e-07
M3R_B__M01,93,9.300000000000e+00,-3.2827722291174026e-02,-3.9029549907363723e-02,9.0934175453835624e-03,4.9945598937208890e-01,7.9757012182007647e-01,2.5124842717272174e-02,3.3733419295809397e-01,9.8869917214238143e-02,6.8654951024750846e-02,-2.2096585411786853e-02,1.2007196986316676e+02,8.8759480078599373e-01,-6.7295384163788952e-01,3.8393646711865383e-03,3.8394071596685214e-03,4.2488509830354316e-08,6.1057045328101181e-17,2.2596188311818627e-17,2.6431975762935455e-04,2.5425198027627255e-06,1.7351515994276691e-07,-2.0015493255086408e-04,-1.6573293795812833e-06,-1.0739697757341813e-07
M3R_B__M01,94,9.400000000000e+00,-3.3004233185916998e-02,-3.9128963878832038e-02,9.0961832871122375e-03,4.9595429533399965e-01,7.9878443371968955e-01,2.9257103174386668e-02,3.3928864894174410e-01,9.0943473349223383e-02,6.3403393548772127e-02,-2.2158929062849168e-02,1.2053460528825555e+02,8.2603511095429472e-01,-6.1074984160546064e-01,3.2957035067902006e-03,3.2957464254121968e-03,4.2918610212891597e-08,1.2251925897773192e-16,2.2953356356719364e-17,2.4608365222353193e-04,2.4688300579575865e-06,1.6817331409861431e-07,-1.8175040964792008e-04,-1.6068960822252589e-06,-1.0357750929124775e-07
M3R_B__M01,95,9.500000000000e+00,-3.3166530555288551e-02,-3.9220274265256393e-02,9.0977858959739172e-03,4.9275371355059877e-01,7.9986817270972710e-01,3.3123106509759866e-02,3.4103891842902612e-01,8.3288474513941696e-02,5.8271422665598135e-02,-2.1885926178142445e-02,1.2095652713030647e+02,7.9659986866204768e-01,-5.8471058505157802e-01,2.8045565653252971e-03,2.8045995823962277e-03,4.3017013502764772e-08,7.8899605311143006e-17,3.3124328230726559e-17,2.3730277925485273e-04,2.3690619388637641e-06,1.6222425578909307e-07,-1.7398826992649983e-04,-1.5252529392517300e-06,-9.9257935751889816e-08
M3R_B__M01,96,9.600000000000e+00,-3.3315101445609917e-02,-3.9303790553003821e-02,9.0984586823125921e-03,4.8984112915529682e-01,8.0083241317861986e-01,3.6718429885291767e-02,3.4260016213821470e-01,7.5936459699204220e-02,5.3271021011926656e-02,-2.1317955767642411e-02,1.2133972001732771e+02,7.9756015416485859e-01,-5.9371720571840048e-01,2.3631965177663187e-03,2.3632395459736175e-03,4.3028288313432769e-08,1.7057846190508369e-17,3.1832183169746938e-17,2.3750800285683826e-04,2.2843536728271185e-06,1.5569592992441989e-07,-1.7659122101967885e-04,-1.4652908499957742e-06,-9.4416954110521623e-08
M3R_B__M01,97,9.700000000000e+00,-3.3450443493123330e-02,-3.9379819709612143e-02,9.0984075497108925e-03,4.8720237372042347e-01,8.0168811815194740e-01,4.0041029683835272e-02,3.4398651746403114e-01,6.8912130550683445e-02,4.8413039804004923e-02,-2.0494723021493896e-02,1.2168626603512722e+02,8.1463526518058471e-01,-6.2246482791356750e-01,1.9690826562537805e-03,1.9691257447794230e-03,4.3088707363185671e-08,3.9975314823342653e-17,5.8261543456591903e-17,2.4244827235445543e-04,2.1784622080833858e-06,1.4881435939557945e-07,-1.8499909737318450e-04,-1.3839576982543617e-06,-8.9327988920659023e-08
M3R_B__M01,98,9.800000000000e+00,-3.3573065439421845e-02,-3.9448666787843242e-02,9.0978136166277746e-03,4.8482273141269899e-01,8.0244582133610654e-01,4.3091019535287496e-02,3.4521122079266320e-01,6.2224953418789732e-02,4.3710982005607607e-02,-1.9454714060881589e-02,1.2199828218456079e+02,8.2658401493493627e-01,-6.4742184330817532e-01,1.6199945560542539e-03,1.6200376877996800e-03,4.3131897010023075e-08,2.0393667062704383e-17,3.9490343287108181e-17,2.4587311298896272e-04,2.0699748248677292e-06,1.4185219310434080e-07,-1.9228425662027961e-04,-1.2987049203862837e-06,-8.4336501712829033e-08
M3R_B__M01,99,9.900000000000e+00,-3.3683487091180825e-02,-3.9510636438924593e-02,9.0968344954793640e-03,4.8268766204946911e-01,8.0311514365301373e-01,4.5870404947388713e-02,3.4628686502721917e-01,5.5865175527258448e-02,3.9183099836123940e-02,-1.8235153918001380e-02,1.2227782983747014e+02,8.1415131258943196e-01,-6.4672365222863248e-01,1.3139716521040122e-03,1.3140148026290015e-03,4.3150490014767440e-08,2.8970726026234018e-17,1.0527932481690481e-17,2.4212249555279817e-04,1.9817568466749313e-06,1.3505965245422044e-07,-1.9202755201702226e-04,-1.2434732172030848e-06,-7.9756280641226824e-08
M3R_B__M01,100,1.000000000000e+01,-3.3782239090418630e-02,-3.9566034819570953e-02,9.0956046884324571e-03,4.8078346655510951e-01,8.0370436242560284e-01,4.8382846405122790e-02,3.4722565613595624e-01,4.9810398839306297e-02,3.4850377592467605e-02,-1.6872411759920696e-02,1.2252683208544474e+02,7.6818256676479635e-01,-6.0946916495779524e-01,1.0490287386295831e-03,1.0490720950053314e-03,4.3356470288722402e-08,9.1458349653573274e-17,1.1982273574302757e-17,2.2845770605698382e-04,1.8769985225501480e-06,1.2859902862323535e-07,-1.8096394554160443e-04,-1.1706135539537811e-06,-7.5800347726831804e-08
M3R_B__M01,101,1.010000000000e+01,-3.3869862386663084e-02,-3.9615172235136421e-02,9.0942356035842390e-03,4.7909764378102804e-01,8.0422022275586813e-01,5.0633509055866832e-02,3.4803955061840108e-01,4.4036311892408579e-02,3.0732974819018422e-02,-1.5402239479725072e-02,1.2274703144000981e+02,6.9297022674612307e-01,-5.3965551978222825e-01,8.2289935697653620e-04,8.2294329883066608e-04,4.3941914972792164e-08,3.3119892015965312e-17,1.2558184404051584e-17,2.0617900140450980e-04,1.7890737452760820e-06,1.2239320232511604e-07,-1.6031152555120022e-04,-1.1184455837952151e-06,-7.2352451884473650e-08
M3R_B__M01,102,1.020000000000e+01,-3.3946908759058141e-02,-3.9658365197413468e-02,9.0928164343647717e-03,4.7761874514619579e-01,8.0466813194704689e-01,5.2629037754640652e-02,3.4874018423296710e-01,3.8528127083938685e-02,2.6846508192987912e-02,-1.3859713527106422e-02,1.2294001268414760e+02,6.0473731574175360e-01,-4.5478179302265409e-01,6.3288846367864872e-04,6.3293322988785844e-04,4.4766260581195073e-08,3.0402931237392185e-17,1.3659011160796354e-17,1.8006223121886479e-04,1.7058049575854494e-06,1.1622260657080381e-07,-1.3522553589742238e-04,-1.0775039606983469e-06,-6.9105231448562086e-08
M3R_B__M01,103,1.030000000000e+01,-3.4013942581631554e-02,-3.9695937939872673e-02,9.0914162065141770e-03,4.7633581354994226e-01,8.0505265803544535e-01,5.4377628968638479e-02,3.4933863798258596e-01,3.3290440193447096e-02,2.3198922962301485e-02,-1.2278934471461668e-02,1.2310727920237048e+02,5.2476833238711895e-01,-3.7842165270491712e-01,4.7585813544175011e-04,4.7590357906265472e-04,4.5443644669799124e-08,1.5193247329219966e-17,1.0401138583926867e-17,1.5636352283897989e-04,1.6014644403741150e-06,1.0980395408664848e-07,-1.1262587300361903e-04,-1.0101422402939374e-06,-6.5676996928819350e-08
M3R_B__M01,104,1.040000000000e+01,-3.4071543531000122e-02,-3.9728223773730816e-02,9.0900866682623697e-03,4.7523762143159914e-01,8.0537816051102695e-01,5.5889145853012856e-02,3.4984514449071802e-01,2.8347290939036301e-02,1.9791119781661322e-02,-1.0692468410307245e-02,1.2325035467672608e+02,4.7035677477610027e-01,-3.3006229860162489e-01,3.4839436802133251e-04,3.4844011434540992e-04,4.5746276810194896e-08,1.9212111444560128e-18,9.2642304030288774e-18,1.4021960040294421e-04,1.5087656781235314e-06,1.0285730651010745e-07,-9.8305759148367407e-05,-9.5805598213461553e-07,-6.1686314867007825e-08
M3R_B__M01,105,1.050000000000e+01,-3.4120310554115942e-02,-3.9755565724533357e-02,9.0888657282230390e-03,4.7431198405122771e-01,8.0564934174073033e-01,5.7175212579507681e-02,3.5026886102621807e-01,2.3735755408408412e-02,1.6619962132982686e-02,-9.1308606507486401e-03,1.2337087434268737e+02,4.4798678928516705e-01,-3.1744719500180302e-01,2.4700934659253296e-04,2.4705513999631010e-04,4.5793451917792326e-08,2.1822666221903375e-17,7.1220947955578735e-18,1.3351307989217489e-04,1.3965913597182043e-06,9.5278230205615291e-08,-9.4515590275116748e-05,-8.8623134783843459e-07,-5.7007521182931568e-08
M3R_B__M01,106,1.060000000000e+01,-3.4160865864501941e-02,-3.9778317588474450e-02,9.0877802520459017e-03,4.7354545194159914e-01,8.0587148983878409e-01,5.8249221872479821e-02,3.5061784746600683e-01,1.9495442207523084e-02,1.3682674192173637e-02,-7.6223348396385771e-03,1.2347062653932285e+02,4.5035384851727567e-01,-3.3305361135872835e-01,1.6830824334394199e-04,1.6835405314518168e-04,4.5809814461168013e-08,1.3183871668987739e-17,7.1162512123584719e-18,1.3409299707196518e-04,1.2697660907815881e-06,8.7112370329266507e-08,-9.9035223991758060e-05,-7.9475515620766533e-07,-5.1729589954679035e-08
M3R_B__M01,107,1.070000000000e+01,-3.4193858578805900e-02,-3.9796845568257279e-02,9.0868477542530007e-03,4.7292345282077564e-01,8.0605036706008282e-01,5.9126244861576742e-02,3.5089927429812418e-01,1.5655707926048586e-02,1.0982034068310101e-02,-6.1926744529732739e-03,1.2355153571958161e+02,4.5940756995379112e-01,-3.5722443951817162e-01,1.0908330659066334e-04,1.0912915219183584e-04,4.5845607211566519e-08,1.0035900294160491e-17,6.0113058789443590e-18,1.3665773005553210e-04,1.1539472127543045e-06,7.8533289023336746e-08,-1.0610063201749189e-04,-7.2114816543118316e-07,-4.6112190315791641e-08
M3R_B__M01,108,1.080000000000e+01,-3.4219968154908124e-02,-3.9811530148547228e-02,9.0860771296585197e-03,4.7243079124880216e-01,8.0619182014760382e-01,5.9822867419986228e-02,3.5111981023686967e-01,1.2229924778730450e-02,8.5287759424973880e-03,-4.8653243180476948e-03,1.2361559901130371e+02,4.5397731619476672e-01,-3.6663433665186324e-01,6.6295510878317990e-05,6.6341368714672679e-05,4.5857840100653979e-08,1.0714556315460835e-17,3.9913745577822397e-18,1.3492841858881005e-04,1.0185014454170000e-06,6.9799401496592733e-08,-1.0878961783374774e-04,-6.2747990723826866e-07,-4.0546982896894144e-08
M3R_B__M01,109,1.090000000000e+01,-3.4239907010091795e-02,-3.9822768913648478e-02,9.0854684872970666e-03,4.7205228651526226e-01,8.0630128308649063e-01,6.0357004551579600e-02,3.5128608240343412e-01,9.2164593201049371e-03,6.3413777956399086e-03,-3.6615614534659694e-03,1.2366480486981587e+02,4.1808638991473002e-01,-3.4348170500690456e-01,3.7022172158405647e-05,3.7068144299958184e-05,4.5972136252326079e-08,4.1243348482352601e-18,5.2179781587723298e-18,1.2421673276631165e-04,8.9035442706018936e-07,6.1055380057915694e-08,-1.0187820361862309e-04,-5.4369074570010436e-07,-3.5268905858696249e-08
M3R_B__M01,110,1.100000000000e+01,-3.4254423217197565e-02,-3.9830979353037359e-02,9.0850131430451949e-03,4.7177320627384373e-01,8.0638343593064066e-01,6.0747769804218463e-02,3.5140504345072421e-01,6.6058342802007850e-03,4.4435101771015274e-03,-2.6006743552636357e-03,1.2370107823479977e+02,3.4764301807032411e-01,-2.8300193846896649e-01,1.8424038575489969e-05,1.8470497454084111e-05,4.6458623966909862e-08,3.7821568107762829e-18,1.4339845024781895e-18,1.0331535114226585e-04,7.6976668225012901e-07,5.2301730159749038e-08,-8.3967428846372467e-05,-4.7700492446261754e-07,-3.0311905911508466e-08
M3R_B__M01,111,1.110000000000e+01,-3.4264303602592062e-02,-3.9836601323991791e-02,9.0846943451434563e-03,4.7157930153458866e-01,8.0644216769482036e-01,6.1015441970241842e-02,3.5148415094994645e-01,4.3938324816955579e-03,2.8591346691602742e-03,-1.7001593128649448e-03,1.2372627732417480e+02,2.5194754651357232e-01,-1.9533285902366163e-01,7.7679810548394936e-06,7.8153723470728680e-06,4.7390909417044134e-08,2.7950819247976663e-18,3.1166614989985327e-18,7.4942962444590796e-05,6.3051400044369153e-07,4.3383140149019675e-08,-5.8012445004268826e-05,-3.9048477295503821e-07,-2.5503970763808279e-08
M3R_B__M01,112,1.120000000000e+01,-3.4270376937045016e-02,-3.9840099449106749e-02,9.0844887237757355e-03,4.7145639530816369e-01,8.0648087929214507e-01,6.1181538974588300e-02,3.5153133281103438e-01,2.5913923263166040e-03,1.6087449453627083e-03,-9.7589904868943531e-04,1.2374224819452755e+02,1.4944468688743059e-01,-1.0080479453159455e-01,2.5268102121978363e-06,2.5752722444465988e-06,4.8462464450314535e-08,2.1353322607222708e-18,8.6291167111429629e-19,4.4570431559298207e-05,4.9966899781588208e-07,3.3989094716291226e-08,-3.0047231674137054e-05,-3.1773973710960356e-07,-2.0447797658723137e-08
M3R_B__M01,113,1.130000000000e+01,-3.4273517804444813e-02,-3.9841964567561325e-02,9.0843686004755640e-03,4.7138963471127532e-01,8.0650304368719783e-01,6.1268973305534317e-02,3.5155478338395851e-01,1.2293655351808424e-03,7.0745960047697448e-04,-4.4238088269368331e-04,1.2375092280420006e+02,6.0270300053630765e-02,-2.1748259500453088e-02,5.1702238346393442e-07,5.6627486475232245e-07,4.9251851825913463e-08,4.9053081388528153e-19,1.9712098718801319e-19,1.8116071415419227e-05,3.5267094298270224e-07,2.3826838710754094e-08,-6.6366291327922413e-06,-2.3296076201279277e-07,-1.4770479071169720e-08
M3R_B__M01,114,1.140000000000e+01,-3.4274650290057641e-02,-3.9842714885024146e-02,9.0843042556604560e-03,4.7136272035402521e-01,8.0651278326370357e-01,6.1302218282160870e-02,3.5156273170854407e-01,3.5666051315272481e-04,1.6544511311168019e-04,-1.1297484107716208e-04,1.2375441985076624e+02,-2.3420267116140443e-03,2.7037127691035008e-02,4.0703060900787600e-08,9.0314021159897606e-08,4.9611573469005155e-08,2.4899887418151878e-19,1.2952162737488001e-19,-5.2125425406711874e-07,1.8262414654564540e-07,1.2689515686213585e-08,7.8663174794768787e-06,-1.2121212258293639e-07,-8.2174756390492308e-09
M3R_B__M01,115,1.150000000000e+01,-3.4274750936525974e-02,-3.9842897124898975e-02,9.0842654706878734e-03,4.7135738410677341e-01,8.0651525740882768e-01,6.1307424694747481e-02,3.5156330253894563e-01,2.9666840089221089e-05,-8.4406698112754316e-06,-2.4978354910376113e-07,1.2375511319531071e+02,-3.7576768442446916e-02,4.4525232176908694e-02,8.5349404777104745e-09,5.8239993389490583e-08,4.9705058633137447e-08,7.8693190134497856e-21,7.8700312657038993e-22,-1.1077427775331451e-05,1.2910966574208368e-08,5.2300663648713574e-10,1.3125355566538398e-05,-1.5848120769232835e-08,-7.2777947989607748e-10
