candidate,travel_mm,minimum_clearance_mm,component,deployer_zone,collision
CAND_2_THIN,416.0,5.648,link3,NY_PZ,False
CAND_2_THIN,418.0,5.648,link3,NY_PZ,False
CAND_2_THIN,420.0,5.648,link3,NY_PZ,False
CAND_2_THIN,422.0,5.648,link3,NY_PZ,False
CAND_2_THIN,424.0,5.648,link3,NY_PZ,False
CAND_2_THIN,426.0,5.648,link3,NY_PZ,False
CAND_2_THIN,428.0,5.648,link3,NY_PZ,False
CAND_2_THIN,430.0,5.648,link3,NY_PZ,False
CAND_2_THIN,432.0,5.648,link3,NY_PZ,False
CAND_2_THIN,434.0,5.648,link3,NY_PZ,False
CAND_2_THIN,436.0,5.648,link3,NY_PZ,False
CAND_2_THIN,438.0,5.648,link3,NY_PZ,False
CAND_2_THIN,440.0,5.648,link3,NY_PZ,False
CAND_2_THIN,442.0,5.648,link3,NY_PZ,False
CAND_2_THIN,444.0,5.648,link3,NY_PZ,False
CAND_2_THIN,446.0,5.648,link3,NY_PZ,False
CAND_2_THIN,448.0,5.648,link3,NY_PZ,False
CAND_2_THIN,450.0,5.648,link3,NY_PZ,False
CAND_2_THIN,452.0,5.648,link3,NY_PZ,False
CAND_2_THIN,454.0,5.648,link3,NY_PZ,False
CAND_2_THIN,456.0,5.648,link3,NY_PZ,False
CAND_2_THIN,458.0,5.648,link3,NY_PZ,False
CAND_2_THIN,460.0,5.648,link3,NY_PZ,False
CAND_2_THIN,462.0,5.648,link3,NY_PZ,False
CAND_2_THIN,464.0,5.648,link3,NY_PZ,False
CAND_2_THIN,466.0,5.648,link3,NY_PZ,False
CAND_2_THIN,468.0,5.648,link3,NY_PZ,False
CAND_2_THIN,470.0,5.648,link3,NY_PZ,False
CAND_2_THIN,472.0,5.648,link3,NY_PZ,False
CAND_2_THIN,474.0,5.648,link3,NY_PZ,False
CAND_2_THIN,476.0,5.648,link3,NY_PZ,False
CAND_2_THIN,478.0,5.648,link3,NY_PZ,False
CAND_2_THIN,480.0,5.648,link3,NY_PZ,False
CAND_2_THIN,482.0,5.648,link3,NY_PZ,False
CAND_2_THIN,484.0,5.648,link3,NY_PZ,False
CAND_2_THIN,486.0,5.648,link3,NY_PZ,False
CAND_2_THIN,488.0,5.648,link3,NY_PZ,False
CAND_2_THIN,490.0,5.648,link3,NY_PZ,False
CAND_2_THIN,492.0,5.648,link3,NY_PZ,False
CAND_2_THIN,494.0,5.648,link3,NY_PZ,False
CAND_2_THIN,496.0,5.648,link3,NY_PZ,False
CAND_2_THIN,498.0,5.648,link3,NY_PZ,False
CAND_2_THIN,500.0,5.648,link3,NY_PZ,False
CAND_2_THIN,502.0,5.648,link3,NY_PZ,False
CAND_2_THIN,504.0,5.648,link3,NY_PZ,False
CAND_2_THIN,506.0,5.648,link3,NY_PZ,False
CAND_2_THIN,508.0,5.648,link3,NY_PZ,False
CAND_2_THIN,510.0,5.648,link3,NY_PZ,False
CAND_2_THIN,512.0,5.648,link3,NY_PZ,False
CAND_2_THIN,514.0,5.648,link3,NY_PZ,False
CAND_2_THIN,516.0,5.648,link3,NY_PZ,False
CAND_2_THIN,518.0,5.648,link3,NY_PZ,False
CAND_2_THIN,520.0,5.648,link3,NY_PZ,False
CAND_2_THIN,522.0,5.648,link3,NY_PZ,False
CAND_2_THIN,524.0,5.648,link3,NY_PZ,False
CAND_2_THIN,526.0,5.648,link3,NY_PZ,False
CAND_2_THIN,528.0,5.648,link3,NY_PZ,False
CAND_2_THIN,530.0,5.648,link3,NY_PZ,False
CAND_2_THIN,532.0,5.648,link3,NY_PZ,False
CAND_2_THIN,534.0,5.648,link3,NY_PZ,False
CAND_2_THIN,536.0,5.648,link3,NY_PZ,False
CAND_2_THIN,538.0,5.648,link3,NY_PZ,False
CAND_2_THIN,540.0,5.648,link3,NY_PZ,False
CAND_2_THIN,542.0,5.648,link3,NY_PZ,False
CAND_2_THIN,544.0,5.648,link3,NY_PZ,False
CAND_2_THIN,546.0,5.648,link3,NY_PZ,False
CAND_2_THIN,548.0,5.648,link3,NY_PZ,False
CAND_2_THIN,550.0,5.648,link3,NY_PZ,False
CAND_2_THIN,552.0,5.648,link3,NY_PZ,False
CAND_2_THIN,554.0,5.648,link3,NY_PZ,False
CAND_2_THIN,556.0,5.648,link3,NY_PZ,False
CAND_2_THIN,558.0,5.648,link3,NY_PZ,False
CAND_2_THIN,560.0,5.648,link3,NY_PZ,False
CAND_2_THIN,562.0,5.648,link3,NY_PZ,False
CAND_2_THIN,564.0,5.648,link3,NY_PZ,False
CAND_2_THIN,566.0,5.648,link3,NY_PZ,False
CAND_2_THIN,568.0,5.648,link3,NY_PZ,False
CAND_2_THIN,570.0,5.648,link3,NY_PZ,False
CAND_2_THIN,572.0,5.648,link3,NY_PZ,False
CAND_2_THIN,574.0,5.648,link3,NY_PZ,False
CAND_2_THIN,576.0,5.648,link3,NY_PZ,False
CAND_2_THIN,578.0,5.648,link3,NY_PZ,False
CAND_2_THIN,580.0,5.648,link3,NY_PZ,False
CAND_2_THIN,582.0,5.648,link3,NY_PZ,False
CAND_2_THIN,584.0,5.648,link3,NY_PZ,False
CAND_2_THIN,586.0,5.648,link3,NY_PZ,False
CAND_2_THIN,588.0,5.648,link3,NY_PZ,False
CAND_2_THIN,590.0,5.648,link3,NY_PZ,False
CAND_2_THIN,592.0,5.648,link3,NY_PZ,False
CAND_2_THIN,594.0,5.648,link3,NY_PZ,False
CAND_2_THIN,596.0,5.648,link3,NY_PZ,False
CAND_2_THIN,598.0,5.648,link3,NY_PZ,False
CAND_2_THIN,600.0,5.648,link3,NY_PZ,False
CAND_2_THIN,602.0,5.648,link3,NY_PZ,False
CAND_2_THIN,604.0,5.648,link3,NY_PZ,False
CAND_2_THIN,606.0,5.648,link3,NY_PZ,False
CAND_2_THIN,608.0,5.648,link3,NY_PZ,False
CAND_2_THIN,610.0,5.648,link3,NY_PZ,False
CAND_2_THIN,612.0,5.648,link3,NY_PZ,False
CAND_2_THIN,614.0,5.648,link3,NY_PZ,False
CAND_2_THIN,616.0,5.648,link3,NY_PZ,False
CAND_2_THIN,618.0,5.648,link3,NY_PZ,False
CAND_2_THIN,620.0,5.648,link3,NY_PZ,False
CAND_2_THIN,622.0,5.648,link3,NY_PZ,False
CAND_2_THIN,624.0,5.648,link3,NY_PZ,False
CAND_2_THIN,626.0,5.648,link3,NY_PZ,False
CAND_2_THIN,628.0,5.648,link3,NY_PZ,False
CAND_2_THIN,630.0,5.648,link3,NY_PZ,False
CAND_2_THIN,632.0,5.648,link3,NY_PZ,False
CAND_2_THIN,634.0,5.648,link3,NY_PZ,False
CAND_2_THIN,636.0,5.648,link3,NY_PZ,False
CAND_2_THIN,638.0,5.648,link3,NY_PZ,False
CAND_2_THIN,640.0,5.648,link3,NY_PZ,False
CAND_2_THIN,642.0,5.648,link3,NY_PZ,False
CAND_2_THIN,644.0,5.648,link3,NY_PZ,False
CAND_2_THIN,646.0,5.648,link3,NY_PZ,False
CAND_2_THIN,648.0,5.648,link3,NY_PZ,False
CAND_2_THIN,650.0,5.648,link3,NY_PZ,False
CAND_2_THIN,652.0,5.648,link3,NY_PZ,False
CAND_2_THIN,654.0,5.648,link3,NY_PZ,False
CAND_2_THIN,656.0,5.648,link3,NY_PZ,False
CAND_2_THIN,658.0,5.648,link3,NY_PZ,False
CAND_2_THIN,660.0,5.648,link3,NY_PZ,False
CAND_2_THIN,662.0,5.648,link3,NY_PZ,False
CAND_2_THIN,664.0,5.648,link3,NY_PZ,False
CAND_2_THIN,666.0,5.648,link3,NY_PZ,False
CAND_2_THIN,668.0,5.648,link3,NY_PZ,False
CAND_2_THIN,670.0,5.648,link3,NY_PZ,False
CAND_2_THIN,672.0,5.648,link3,NY_PZ,False
CAND_2_THIN,674.0,5.648,link3,NY_PZ,False
CAND_2_THIN,676.0,5.648,link3,NY_PZ,False
CAND_2_THIN,678.0,5.648,link3,NY_PZ,False
CAND_2_THIN,680.0,5.648,link3,NY_PZ,False
CAND_2_THIN,682.0,5.648,link3,NY_PZ,False
CAND_2_THIN,684.0,5.648,link3,NY_PZ,False
CAND_2_THIN,686.0,5.648,link3,NY_PZ,False
CAND_2_THIN,688.0,5.648,link3,NY_PZ,False
CAND_2_THIN,690.0,5.648,link3,NY_PZ,False
CAND_2_THIN,692.0,5.648,link3,NY_PZ,False
CAND_2_THIN,694.0,5.648,link3,NY_PZ,False
CAND_2_THIN,696.0,5.648,link3,NY_PZ,False
CAND_2_THIN,698.0,5.648,link3,NY_PZ,False
CAND_2_THIN,700.0,5.648,link3,NY_PZ,False
CAND_2_THIN,702.0,5.648,link3,NY_PZ,False
CAND_2_THIN,704.0,5.648,link3,NY_PZ,False
CAND_2_THIN,706.0,5.648,link3,NY_PZ,False
CAND_2_THIN,708.0,5.648,link3,NY_PZ,False
CAND_2_THIN,710.0,5.648,link3,NY_PZ,False
CAND_2_THIN,712.0,5.648,link3,NY_PZ,False
CAND_2_THIN,714.0,5.648,link3,NY_PZ,False
CAND_2_THIN,716.0,5.648,link3,NY_PZ,False
CAND_2_THIN,718.0,5.648,link3,NY_PZ,False
CAND_2_THIN,720.0,5.648,link3,NY_PZ,False
CAND_2_THIN,722.0,5.648,link3,NY_PZ,False
CAND_3_THIN,0.0,1.686,link3,NY_PZ,False
CAND_3_THIN,2.0,1.686,link3,NY_PZ,False
CAND_3_THIN,4.0,1.686,link3,NY_PZ,False
CAND_3_THIN,6.0,1.686,link3,NY_PZ,False
CAND_3_THIN,8.0,1.686,link3,NY_PZ,False
CAND_3_THIN,10.0,1.686,link3,NY_PZ,False
CAND_3_THIN,12.0,1.686,link3,NY_PZ,False
CAND_3_THIN,14.0,1.686,link3,NY_PZ,False
CAND_3_THIN,16.0,1.686,link3,NY_PZ,False
CAND_3_THIN,18.0,1.686,link3,NY_PZ,False
CAND_3_THIN,20.0,1.686,link3,NY_PZ,False
CAND_3_THIN,22.0,1.686,link3,NY_PZ,False
CAND_3_THIN,24.0,1.686,link3,NY_PZ,False
CAND_3_THIN,26.0,1.686,link3,NY_PZ,False
CAND_3_THIN,28.0,1.686,link3,NY_PZ,False
CAND_3_THIN,30.0,1.686,link3,NY_PZ,False
CAND_3_THIN,32.0,1.686,link3,NY_PZ,False
CAND_3_THIN,34.0,1.686,link3,NY_PZ,False
CAND_3_THIN,36.0,1.686,link3,NY_PZ,False
CAND_3_THIN,38.0,1.686,link3,NY_PZ,False
CAND_3_THIN,40.0,1.686,link3,NY_PZ,False
CAND_3_THIN,42.0,1.686,link3,NY_PZ,False
CAND_3_THIN,44.0,1.686,link3,NY_PZ,False
CAND_3_THIN,46.0,1.686,link3,NY_PZ,False
CAND_3_THIN,48.0,1.686,link3,NY_PZ,False
CAND_3_THIN,50.0,1.686,link3,NY_PZ,False
CAND_3_THIN,52.0,1.686,link3,NY_PZ,False
CAND_3_THIN,54.0,1.686,link3,NY_PZ,False
CAND_3_THIN,56.0,1.686,link3,NY_PZ,False
CAND_3_THIN,58.0,1.686,link3,NY_PZ,False
CAND_3_THIN,60.0,1.686,link3,NY_PZ,False
CAND_3_THIN,62.0,1.686,link3,NY_PZ,False
CAND_3_THIN,64.0,1.686,link3,NY_PZ,False
CAND_3_THIN,66.0,1.686,link3,NY_PZ,False
CAND_3_THIN,68.0,1.686,link3,NY_PZ,False
CAND_3_THIN,70.0,1.686,link3,NY_PZ,False
CAND_3_THIN,72.0,1.686,link3,NY_PZ,False
CAND_3_THIN,74.0,1.686,link3,NY_PZ,False
CAND_3_THIN,76.0,1.686,link3,NY_PZ,False
CAND_3_THIN,78.0,1.686,link3,NY_PZ,False
CAND_3_THIN,80.0,1.686,link3,NY_PZ,False
CAND_3_THIN,82.0,1.686,link3,NY_PZ,False
CAND_3_THIN,84.0,1.686,link3,NY_PZ,False
CAND_3_THIN,86.0,1.686,link3,NY_PZ,False
CAND_3_THIN,88.0,1.686,link3,NY_PZ,False
CAND_3_THIN,90.0,1.686,link3,NY_PZ,False
CAND_3_THIN,92.0,1.686,link3,NY_PZ,False
CAND_3_THIN,94.0,1.686,link3,NY_PZ,False
CAND_3_THIN,96.0,1.686,link3,NY_PZ,False
CAND_3_THIN,98.0,1.686,link3,NY_PZ,False
CAND_3_THIN,100.0,1.686,link3,NY_PZ,False
CAND_3_THIN,102.0,1.686,link3,NY_PZ,False
CAND_3_THIN,104.0,1.686,link3,NY_PZ,False
CAND_3_THIN,106.0,1.686,link3,NY_PZ,False
CAND_3_THIN,108.0,1.686,link3,NY_PZ,False
CAND_3_THIN,110.0,1.686,link3,NY_PZ,False
CAND_3_THIN,112.0,1.686,link3,NY_PZ,False
CAND_3_THIN,114.0,1.686,link3,NY_PZ,False
CAND_3_THIN,116.0,1.686,link3,NY_PZ,False
CAND_3_THIN,118.0,1.686,link3,NY_PZ,False
CAND_3_THIN,120.0,1.686,link3,NY_PZ,False
CAND_3_THIN,122.0,1.686,link3,NY_PZ,False
CAND_3_THIN,124.0,1.686,link3,NY_PZ,False
CAND_3_THIN,126.0,1.686,link3,NY_PZ,False
CAND_3_THIN,128.0,1.686,link3,NY_PZ,False
CAND_3_THIN,130.0,1.686,link3,NY_PZ,False
CAND_3_THIN,132.0,1.686,link3,NY_PZ,False
CAND_3_THIN,134.0,1.686,link3,NY_PZ,False
CAND_3_THIN,136.0,1.686,link3,NY_PZ,False
CAND_3_THIN,138.0,1.686,link3,NY_PZ,False
CAND_3_THIN,140.0,1.686,link3,NY_PZ,False
CAND_3_THIN,142.0,1.686,link3,NY_PZ,False
CAND_3_THIN,144.0,1.686,link3,NY_PZ,False
CAND_3_THIN,146.0,1.686,link3,NY_PZ,False
CAND_3_THIN,148.0,1.686,link3,NY_PZ,False
CAND_3_THIN,150.0,1.686,link3,NY_PZ,False
CAND_3_THIN,152.0,1.686,link3,NY_PZ,False
CAND_3_THIN,154.0,1.686,link3,NY_PZ,False
CAND_3_THIN,156.0,1.686,link3,NY_PZ,False
CAND_3_THIN,158.0,1.686,link3,NY_PZ,False
CAND_3_THIN,160.0,1.686,link3,NY_PZ,False
CAND_3_THIN,162.0,1.686,link3,NY_PZ,False
CAND_3_THIN,164.0,1.686,link3,NY_PZ,False
CAND_3_THIN,166.0,1.686,link3,NY_PZ,False
CAND_3_THIN,168.0,1.686,link3,NY_PZ,False
CAND_3_THIN,170.0,1.686,link3,NY_PZ,False
CAND_3_THIN,172.0,1.686,link3,NY_PZ,False
CAND_3_THIN,174.0,1.686,link3,NY_PZ,False
CAND_3_THIN,176.0,1.686,link3,NY_PZ,False
CAND_3_THIN,178.0,1.686,link3,NY_PZ,False
CAND_3_THIN,180.0,1.686,link3,NY_PZ,False
CAND_3_THIN,182.0,1.686,link3,NY_PZ,False
CAND_3_THIN,184.0,1.686,link3,NY_PZ,False
CAND_3_THIN,186.0,1.686,link3,NY_PZ,False
CAND_3_THIN,188.0,1.686,link3,NY_PZ,False
CAND_3_THIN,190.0,1.686,link3,NY_PZ,False
CAND_3_THIN,192.0,1.686,link3,NY_PZ,False
CAND_3_THIN,194.0,1.686,link3,NY_PZ,False
CAND_3_THIN,196.0,1.686,link3,NY_PZ,False
CAND_3_THIN,198.0,1.686,link3,NY_PZ,False
CAND_3_THIN,200.0,1.686,link3,NY_PZ,False
CAND_3_THIN,202.0,1.686,link3,NY_PZ,False
CAND_3_THIN,204.0,1.686,link3,NY_PZ,False
CAND_3_THIN,206.0,1.686,link3,NY_PZ,False
CAND_3_THIN,208.0,1.686,link3,NY_PZ,False
CAND_3_THIN,210.0,1.686,link3,NY_PZ,False
CAND_3_THIN,212.0,1.686,link3,NY_PZ,False
CAND_3_THIN,214.0,1.686,link3,NY_PZ,False
CAND_3_THIN,216.0,1.686,link3,NY_PZ,False
CAND_3_THIN,218.0,1.686,link3,NY_PZ,False
CAND_3_THIN,220.0,1.686,link3,NY_PZ,False
CAND_3_THIN,222.0,1.686,link3,NY_PZ,False
CAND_3_THIN,224.0,1.686,link3,NY_PZ,False
CAND_3_THIN,226.0,1.686,link3,NY_PZ,False
CAND_3_THIN,228.0,1.686,link3,NY_PZ,False
CAND_3_THIN,230.0,1.686,link3,NY_PZ,False
CAND_3_THIN,232.0,1.686,link3,NY_PZ,False
CAND_3_THIN,234.0,1.686,link3,NY_PZ,False
CAND_3_THIN,236.0,1.686,link3,NY_PZ,False
CAND_3_THIN,238.0,1.686,link3,NY_PZ,False
CAND_3_THIN,240.0,1.686,link3,NY_PZ,False
CAND_3_THIN,242.0,1.686,link3,NY_PZ,False
CAND_3_THIN,244.0,1.686,link3,NY_PZ,False
CAND_3_THIN,246.0,1.686,link3,NY_PZ,False
CAND_3_THIN,248.0,1.686,link3,NY_PZ,False
CAND_3_THIN,250.0,1.686,link3,NY_PZ,False
CAND_3_THIN,252.0,1.686,link3,NY_PZ,False
CAND_3_THIN,254.0,1.686,link3,NY_PZ,False
CAND_3_THIN,256.0,1.686,link3,NY_PZ,False
CAND_3_THIN,258.0,1.686,link3,NY_PZ,False
CAND_3_THIN,260.0,1.686,link3,NY_PZ,False
CAND_3_THIN,262.0,1.686,link3,NY_PZ,False
CAND_3_THIN,264.0,1.686,link3,NY_PZ,False
CAND_3_THIN,266.0,1.686,link3,NY_PZ,False
CAND_3_THIN,268.0,1.686,link3,NY_PZ,False
CAND_3_THIN,270.0,1.686,link3,NY_PZ,False
CAND_3_THIN,272.0,1.686,link3,NY_PZ,False
CAND_3_THIN,274.0,1.686,link3,NY_PZ,False
CAND_3_THIN,276.0,1.686,link3,NY_PZ,False
CAND_3_THIN,278.0,1.686,link3,NY_PZ,False
CAND_3_THIN,280.0,1.686,link3,NY_PZ,False
CAND_3_THIN,282.0,1.686,link3,NY_PZ,False
CAND_3_THIN,284.0,1.686,link3,NY_PZ,False
CAND_3_THIN,286.0,1.686,link3,NY_PZ,False
CAND_3_THIN,288.0,1.686,link3,NY_PZ,False
CAND_3_THIN,290.0,1.686,link3,NY_PZ,False
CAND_3_THIN,292.0,1.686,link3,NY_PZ,False
CAND_3_THIN,294.0,1.686,link3,NY_PZ,False
CAND_3_THIN,296.0,1.686,link3,NY_PZ,False
CAND_3_THIN,298.0,1.686,link3,NY_PZ,False
CAND_3_THIN,300.0,1.686,link3,NY_PZ,False
CAND_3_THIN,302.0,1.686,link3,NY_PZ,False
CAND_3_THIN,304.0,1.686,link3,NY_PZ,False
CAND_3_THIN,306.0,1.686,link3,NY_PZ,False
CAND_3_THIN,308.0,1.686,link3,NY_PZ,False
CAND_3_THIN,310.0,1.686,link3,NY_PZ,False
CAND_3_THIN,312.0,1.686,link3,NY_PZ,False
CAND_3_THIN,314.0,1.686,link3,NY_PZ,False
CAND_3_THIN,316.0,1.686,link3,NY_PZ,False
CAND_3_THIN,318.0,1.686,link3,NY_PZ,False
CAND_3_THIN,320.0,1.686,link3,NY_PZ,False
CAND_3_THIN,322.0,1.686,link3,NY_PZ,False
CAND_3_THIN,324.0,1.686,link3,NY_PZ,False
CAND_3_THIN,326.0,1.686,link3,NY_PZ,False
CAND_3_THIN,328.0,1.686,link3,NY_PZ,False
CAND_3_THIN,330.0,1.686,link3,NY_PZ,False
CAND_3_THIN,332.0,1.686,link3,NY_PZ,False
CAND_3_THIN,334.0,1.686,link3,NY_PZ,False
CAND_3_THIN,336.0,1.686,link3,NY_PZ,False
CAND_3_THIN,338.0,1.686,link3,NY_PZ,False
CAND_3_THIN,340.0,1.686,link3,NY_PZ,False
CAND_3_THIN,342.0,1.686,link3,NY_PZ,False
CAND_3_THIN,344.0,1.686,link3,NY_PZ,False
CAND_3_THIN,346.0,1.686,link3,NY_PZ,False
CAND_3_THIN,348.0,1.686,link3,NY_PZ,False
CAND_3_THIN,350.0,1.686,link3,NY_PZ,False
CAND_3_THIN,352.0,1.686,link3,NY_PZ,False
CAND_3_THIN,354.0,1.686,link3,NY_PZ,False
CAND_3_THIN,356.0,1.686,link3,NY_PZ,False
CAND_3_THIN,358.0,1.686,link3,NY_PZ,False
CAND_3_THIN,360.0,1.686,link3,NY_PZ,False
CAND_3_THIN,362.0,1.686,link3,NY_PZ,False
CAND_3_THIN,364.0,1.686,link3,NY_PZ,False
CAND_3_THIN,366.0,1.686,link3,NY_PZ,False
CAND_3_THIN,368.0,1.686,link3,NY_PZ,False
CAND_3_THIN,370.0,1.686,link3,NY_PZ,False
CAND_3_THIN,372.0,1.686,link3,NY_PZ,False
CAND_3_THIN,374.0,1.686,link3,NY_PZ,False
CAND_3_THIN,376.0,1.686,link3,NY_PZ,False
CAND_3_THIN,378.0,1.686,link3,NY_PZ,False
CAND_3_THIN,380.0,1.686,link3,NY_PZ,False
CAND_3_THIN,382.0,1.686,link3,NY_PZ,False
CAND_3_THIN,384.0,1.686,link3,NY_PZ,False
CAND_3_THIN,386.0,1.686,link3,NY_PZ,False
CAND_3_THIN,388.0,1.686,link3,NY_PZ,False
CAND_3_THIN,390.0,1.686,link3,NY_PZ,False
CAND_3_THIN,392.0,1.686,link3,NY_PZ,False
CAND_3_THIN,394.0,1.686,link3,NY_PZ,False
CAND_3_THIN,396.0,1.686,link3,NY_PZ,False
CAND_3_THIN,398.0,1.686,link3,NY_PZ,False
CAND_3_THIN,400.0,1.686,link3,NY_PZ,False
CAND_3_THIN,402.0,1.686,link3,NY_PZ,False
CAND_3_THIN,404.0,1.686,link3,NY_PZ,False
CAND_3_THIN,406.0,1.686,link3,NY_PZ,False
CAND_3_THIN,408.0,1.686,link3,NY_PZ,False
CAND_3_THIN,410.0,1.686,link3,NY_PZ,False
CAND_3_THIN,412.0,1.686,link3,NY_PZ,False
CAND_3_THIN,414.0,1.686,link3,NY_PZ,False
CAND_3_THIN,416.0,1.686,link3,NY_PZ,False
CAND_3_THIN,418.0,1.686,link3,NY_PZ,False
CAND_3_THIN,420.0,1.686,link3,NY_PZ,False
CAND_3_THIN,422.0,1.686,link3,NY_PZ,False
CAND_3_THIN,424.0,1.686,link3,NY_PZ,False
CAND_3_THIN,426.0,1.686,link3,NY_PZ,False
CAND_3_THIN,428.0,1.686,link3,NY_PZ,False
CAND_3_THIN,430.0,1.686,link3,NY_PZ,False
CAND_3_THIN,432.0,1.686,link3,NY_PZ,False
CAND_3_THIN,434.0,1.686,link3,NY_PZ,False
CAND_3_THIN,436.0,1.686,link3,NY_PZ,False
CAND_3_THIN,438.0,1.686,link3,NY_PZ,False
CAND_3_THIN,440.0,1.686,link3,NY_PZ,False
CAND_3_THIN,442.0,1.686,link3,NY_PZ,False
CAND_3_THIN,444.0,1.686,link3,NY_PZ,False
CAND_3_THIN,446.0,1.686,link3,NY_PZ,False
CAND_3_THIN,448.0,1.686,link3,NY_PZ,False
CAND_3_THIN,450.0,1.686,link3,NY_PZ,False
CAND_3_THIN,452.0,1.686,link3,NY_PZ,False
CAND_3_THIN,454.0,1.686,link3,NY_PZ,False
CAND_3_THIN,456.0,1.686,link3,NY_PZ,False
CAND_3_THIN,458.0,1.686,link3,NY_PZ,False
CAND_3_THIN,460.0,1.686,link3,NY_PZ,False
CAND_3_THIN,462.0,1.686,link3,NY_PZ,False
CAND_3_THIN,464.0,1.686,link3,NY_PZ,False
CAND_3_THIN,466.0,1.686,link3,NY_PZ,False
CAND_3_THIN,468.0,1.686,link3,NY_PZ,False
CAND_3_THIN,470.0,1.686,link3,NY_PZ,False
CAND_3_THIN,472.0,1.686,link3,NY_PZ,False
CAND_3_THIN,474.0,1.686,link3,NY_PZ,False
CAND_3_THIN,476.0,1.686,link3,NY_PZ,False
CAND_3_THIN,478.0,1.686,link3,NY_PZ,False
CAND_3_THIN,480.0,1.686,link3,NY_PZ,False
CAND_3_THIN,482.0,1.686,link3,NY_PZ,False
CAND_3_THIN,484.0,1.686,link3,NY_PZ,False
CAND_3_THIN,486.0,1.686,link3,NY_PZ,False
CAND_3_THIN,488.0,1.686,link3,NY_PZ,False
CAND_3_THIN,490.0,1.686,link3,NY_PZ,False
CAND_3_THIN,492.0,1.686,link3,NY_PZ,False
CAND_3_THIN,494.0,1.686,link3,NY_PZ,False
CAND_3_THIN,496.0,1.686,link3,NY_PZ,False
CAND_3_THIN,498.0,1.686,link3,NY_PZ,False
CAND_3_THIN,500.0,1.686,link3,NY_PZ,False
CAND_3_THIN,502.0,1.686,link3,NY_PZ,False
CAND_3_THIN,504.0,1.686,link3,NY_PZ,False
CAND_3_THIN,506.0,1.686,link3,NY_PZ,False
CAND_3_THIN,508.0,1.686,link3,NY_PZ,False
CAND_3_THIN,510.0,1.686,link3,NY_PZ,False
CAND_3_THIN,512.0,1.686,link3,NY_PZ,False
CAND_3_THIN,514.0,1.686,link3,NY_PZ,False
CAND_3_THIN,516.0,1.686,link3,NY_PZ,False
CAND_3_THIN,518.0,1.686,link3,NY_PZ,False
CAND_3_THIN,520.0,1.686,link3,NY_PZ,False
CAND_3_THIN,522.0,1.686,link3,NY_PZ,False
CAND_3_THIN,524.0,1.686,link3,NY_PZ,False
CAND_3_THIN,526.0,1.686,link3,NY_PZ,False
CAND_3_THIN,528.0,1.686,link3,NY_PZ,False
CAND_3_THIN,530.0,1.686,link3,NY_PZ,False
CAND_3_THIN,532.0,1.686,link3,NY_PZ,False
CAND_3_THIN,534.0,1.686,link3,NY_PZ,False
CAND_3_THIN,536.0,1.686,link3,NY_PZ,False
CAND_3_THIN,538.0,1.686,link3,NY_PZ,False
CAND_3_THIN,540.0,1.686,link3,NY_PZ,False
CAND_3_THIN,542.0,1.686,link3,NY_PZ,False
CAND_3_THIN,544.0,1.686,link3,NY_PZ,False
CAND_3_THIN,546.0,1.686,link3,NY_PZ,False
CAND_3_THIN,548.0,1.686,link3,NY_PZ,False
CAND_3_THIN,550.0,1.686,link3,NY_PZ,False
CAND_3_THIN,552.0,1.686,link3,NY_PZ,False
CAND_3_THIN,554.0,1.686,link3,NY_PZ,False
CAND_3_THIN,556.0,1.686,link3,NY_PZ,False
CAND_3_THIN,558.0,1.686,link3,NY_PZ,False
CAND_3_THIN,560.0,1.686,link3,NY_PZ,False
CAND_3_THIN,562.0,1.686,link3,NY_PZ,False
CAND_3_THIN,564.0,1.686,link3,NY_PZ,False
CAND_3_THIN,566.0,1.686,link3,NY_PZ,False
CAND_3_THIN,568.0,1.686,link3,NY_PZ,False
CAND_3_THIN,570.0,1.686,link3,NY_PZ,False
CAND_3_THIN,572.0,1.686,link3,NY_PZ,False
CAND_3_THIN,574.0,1.686,link3,NY_PZ,False
CAND_3_THIN,576.0,1.686,link3,NY_PZ,False
CAND_3_THIN,578.0,1.686,link3,NY_PZ,False
CAND_3_THIN,580.0,1.686,link3,NY_PZ,False
CAND_3_THIN,582.0,1.686,link3,NY_PZ,False
CAND_3_THIN,584.0,1.686,link3,NY_PZ,False
CAND_3_THIN,586.0,1.686,link3,NY_PZ,False
CAND_3_THIN,588.0,1.686,link3,NY_PZ,False
CAND_3_THIN,590.0,1.686,link3,NY_PZ,False
CAND_3_THIN,592.0,1.686,link3,NY_PZ,False
CAND_3_THIN,594.0,1.686,link3,NY_PZ,False
CAND_3_THIN,596.0,1.686,link3,NY_PZ,False
CAND_3_THIN,598.0,1.686,link3,NY_PZ,False
CAND_3_THIN,600.0,1.686,link3,NY_PZ,False
CAND_3_THIN,602.0,1.686,link3,NY_PZ,False
CAND_3_THIN,604.0,1.686,link3,NY_PZ,False
CAND_3_THIN,606.0,1.686,link3,NY_PZ,False
CAND_3_THIN,608.0,1.686,link3,NY_PZ,False
CAND_3_THIN,610.0,1.686,link3,NY_PZ,False
CAND_3_THIN,612.0,1.686,link3,NY_PZ,False
CAND_3_THIN,614.0,1.686,link3,NY_PZ,False
CAND_3_THIN,616.0,1.686,link3,NY_PZ,False
CAND_3_THIN,618.0,1.686,link3,NY_PZ,False
CAND_3_THIN,620.0,1.686,link3,NY_PZ,False
