id,pn,product_role,representation_role,qualification_status,parent_assembly,mount_interface,mass_source,mass_owner,mass_kg,mass_basis,source_revision,allocated_dynamics_mass_kg,allocated_dynamics_mass_source,allocated_mass_reference
e1_anchor_sleeve_G04_0,WP03_E1_ANCHOR_SLEEVE_G04_0,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_1,CAD_ESTIMATE,e1_anchor_sleeve_G04_0,7.532282546246853e-05,E1_ANTI_CRUSH_SLEEVE_CANDIDATE_OD4.0MM; AL_DENSITY_CANDIDATE; AS_BUILT/CRUSH_ALLOWABLE UNKNOWN,WP03_PARAMETRIC_DESIGN,7.532282546246853e-05,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
e1_anchor_bolt_G05_0,WP03_E1_ANCHOR_BOLT_G05_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_-1,UNKNOWN,e1_anchor_bolt_G05_0,,M3_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; GRIP_12MM_NOMINAL,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e1_anchor_washer_G05_0,WP03_E1_ANCHOR_WASHER_G05_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_-1,UNKNOWN,e1_anchor_washer_G05_0,,M3_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e1_anchor_sleeve_G05_0,WP03_E1_ANCHOR_SLEEVE_G05_0,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_-1,CAD_ESTIMATE,e1_anchor_sleeve_G05_0,7.532282546246881e-05,E1_ANTI_CRUSH_SLEEVE_CANDIDATE_OD4.0MM; AL_DENSITY_CANDIDATE; AS_BUILT/CRUSH_ALLOWABLE UNKNOWN,WP03_PARAMETRIC_DESIGN,7.532282546246881e-05,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
e1_anchor_bolt_G05_1,WP03_E1_ANCHOR_BOLT_G05_1,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_-1,UNKNOWN,e1_anchor_bolt_G05_1,,M3_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; GRIP_12MM_NOMINAL,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e1_anchor_washer_G05_1,WP03_E1_ANCHOR_WASHER_G05_1,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_-1,UNKNOWN,e1_anchor_washer_G05_1,,M3_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e1_anchor_sleeve_G05_1,WP03_E1_ANCHOR_SLEEVE_G05_1,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_-1,CAD_ESTIMATE,e1_anchor_sleeve_G05_1,7.532282546246881e-05,E1_ANTI_CRUSH_SLEEVE_CANDIDATE_OD4.0MM; AL_DENSITY_CANDIDATE; AS_BUILT/CRUSH_ALLOWABLE UNKNOWN,WP03_PARAMETRIC_DESIGN,7.532282546246881e-05,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
e1_anchor_bolt_G06_0,WP03_E1_ANCHOR_BOLT_G06_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_-1,UNKNOWN,e1_anchor_bolt_G06_0,,M3_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; GRIP_12MM_NOMINAL,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e1_anchor_washer_G06_0,WP03_E1_ANCHOR_WASHER_G06_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_-1,UNKNOWN,e1_anchor_washer_G06_0,,M3_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e1_anchor_sleeve_G06_0,WP03_E1_ANCHOR_SLEEVE_G06_0,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_-1,CAD_ESTIMATE,e1_anchor_sleeve_G06_0,7.532282546246881e-05,E1_ANTI_CRUSH_SLEEVE_CANDIDATE_OD4.0MM; AL_DENSITY_CANDIDATE; AS_BUILT/CRUSH_ALLOWABLE UNKNOWN,WP03_PARAMETRIC_DESIGN,7.532282546246881e-05,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
e1_anchor_bolt_G06_1,WP03_E1_ANCHOR_BOLT_G06_1,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_-1,UNKNOWN,e1_anchor_bolt_G06_1,,M3_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; GRIP_12MM_NOMINAL,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e1_anchor_washer_G06_1,WP03_E1_ANCHOR_WASHER_G06_1,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_-1,UNKNOWN,e1_anchor_washer_G06_1,,M3_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e1_anchor_sleeve_G06_1,WP03_E1_ANCHOR_SLEEVE_G06_1,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_-1,CAD_ESTIMATE,e1_anchor_sleeve_G06_1,7.532282546246881e-05,E1_ANTI_CRUSH_SLEEVE_CANDIDATE_OD4.0MM; AL_DENSITY_CANDIDATE; AS_BUILT/CRUSH_ALLOWABLE UNKNOWN,WP03_PARAMETRIC_DESIGN,7.532282546246881e-05,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
e1_anchor_bolt_G07_0,WP03_E1_ANCHOR_BOLT_G07_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_-1,UNKNOWN,e1_anchor_bolt_G07_0,,M3_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; GRIP_12MM_NOMINAL,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e1_anchor_washer_G07_0,WP03_E1_ANCHOR_WASHER_G07_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_-1,UNKNOWN,e1_anchor_washer_G07_0,,M3_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e1_anchor_sleeve_G07_0,WP03_E1_ANCHOR_SLEEVE_G07_0,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_-1,CAD_ESTIMATE,e1_anchor_sleeve_G07_0,7.532282546246849e-05,E1_ANTI_CRUSH_SLEEVE_CANDIDATE_OD4.0MM; AL_DENSITY_CANDIDATE; AS_BUILT/CRUSH_ALLOWABLE UNKNOWN,WP03_PARAMETRIC_DESIGN,7.532282546246849e-05,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
e1_anchor_bolt_G08_0,WP03_E1_ANCHOR_BOLT_G08_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_-1,UNKNOWN,e1_anchor_bolt_G08_0,,M3_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; GRIP_12MM_NOMINAL,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e1_anchor_washer_G08_0,WP03_E1_ANCHOR_WASHER_G08_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_-1,UNKNOWN,e1_anchor_washer_G08_0,,M3_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e1_anchor_sleeve_G08_0,WP03_E1_ANCHOR_SLEEVE_G08_0,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_-1,CAD_ESTIMATE,e1_anchor_sleeve_G08_0,7.532282546246849e-05,E1_ANTI_CRUSH_SLEEVE_CANDIDATE_OD4.0MM; AL_DENSITY_CANDIDATE; AS_BUILT/CRUSH_ALLOWABLE UNKNOWN,WP03_PARAMETRIC_DESIGN,7.532282546246849e-05,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
e1_anchor_bolt_G09_0,WP03_E1_ANCHOR_BOLT_G09_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_1,UNKNOWN,e1_anchor_bolt_G09_0,,M3_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; GRIP_12MM_NOMINAL,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e1_anchor_washer_G09_0,WP03_E1_ANCHOR_WASHER_G09_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_1,UNKNOWN,e1_anchor_washer_G09_0,,M3_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e1_anchor_sleeve_G09_0,WP03_E1_ANCHOR_SLEEVE_G09_0,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_1,CAD_ESTIMATE,e1_anchor_sleeve_G09_0,7.532282546246898e-05,E1_ANTI_CRUSH_SLEEVE_CANDIDATE_OD4.0MM; AL_DENSITY_CANDIDATE; AS_BUILT/CRUSH_ALLOWABLE UNKNOWN,WP03_PARAMETRIC_DESIGN,7.532282546246898e-05,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
e1_anchor_bolt_G09_1,WP03_E1_ANCHOR_BOLT_G09_1,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_1,UNKNOWN,e1_anchor_bolt_G09_1,,M3_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; GRIP_12MM_NOMINAL,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e1_anchor_washer_G09_1,WP03_E1_ANCHOR_WASHER_G09_1,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_1,UNKNOWN,e1_anchor_washer_G09_1,,M3_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e1_anchor_sleeve_G09_1,WP03_E1_ANCHOR_SLEEVE_G09_1,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_1,CAD_ESTIMATE,e1_anchor_sleeve_G09_1,7.532282546246868e-05,E1_ANTI_CRUSH_SLEEVE_CANDIDATE_OD4.0MM; AL_DENSITY_CANDIDATE; AS_BUILT/CRUSH_ALLOWABLE UNKNOWN,WP03_PARAMETRIC_DESIGN,7.532282546246868e-05,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
e1_anchor_bolt_G10_0,WP03_E1_ANCHOR_BOLT_G10_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_1,UNKNOWN,e1_anchor_bolt_G10_0,,M3_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; GRIP_12MM_NOMINAL,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e1_anchor_washer_G10_0,WP03_E1_ANCHOR_WASHER_G10_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_1,UNKNOWN,e1_anchor_washer_G10_0,,M3_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e1_anchor_sleeve_G10_0,WP03_E1_ANCHOR_SLEEVE_G10_0,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_1,CAD_ESTIMATE,e1_anchor_sleeve_G10_0,7.532282546246898e-05,E1_ANTI_CRUSH_SLEEVE_CANDIDATE_OD4.0MM; AL_DENSITY_CANDIDATE; AS_BUILT/CRUSH_ALLOWABLE UNKNOWN,WP03_PARAMETRIC_DESIGN,7.532282546246898e-05,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
e1_anchor_bolt_G10_1,WP03_E1_ANCHOR_BOLT_G10_1,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_1,UNKNOWN,e1_anchor_bolt_G10_1,,M3_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; GRIP_12MM_NOMINAL,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e1_anchor_washer_G10_1,WP03_E1_ANCHOR_WASHER_G10_1,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_1,UNKNOWN,e1_anchor_washer_G10_1,,M3_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e1_anchor_sleeve_G10_1,WP03_E1_ANCHOR_SLEEVE_G10_1,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_1,CAD_ESTIMATE,e1_anchor_sleeve_G10_1,7.532282546246868e-05,E1_ANTI_CRUSH_SLEEVE_CANDIDATE_OD4.0MM; AL_DENSITY_CANDIDATE; AS_BUILT/CRUSH_ALLOWABLE UNKNOWN,WP03_PARAMETRIC_DESIGN,7.532282546246868e-05,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
e2_stub_out_H01,WP03_E2_STUB_OUT_H01,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_1,UNKNOWN,e2_stub_out_H01,,E2_STUB_OUTSIDE_HEADED_CANDIDATE; D4.4_IN_EXISTING_D4.5_PAIRED_HOLE; TIP_CLEARS_M4_SCREW_0.1MM; MATERIAL/FIT/LOCKING UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_washer_out_H01,WP03_E2_WASHER_OUT_H01,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_1,UNKNOWN,e2_washer_out_H01,,E2_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_stub_bay_H01,WP03_E2_STUB_BAY_H01,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_1,UNKNOWN,e2_stub_bay_H01,,E2_STUB_BAY_HEADED_CANDIDATE; D4.4_IN_EXISTING_D4.5_PAIRED_HOLE; TIP_CLEARS_M4_SCREW_0.1MM; MATERIAL/FIT/LOCKING UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_washer_bay_H01,WP03_E2_WASHER_BAY_H01,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_1,UNKNOWN,e2_washer_bay_H01,,E2_WASHER_ENVELOPE_UNSELECTED_OD7_SHEAR_WEB_CLEARANCE; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_stub_out_H02,WP03_E2_STUB_OUT_H02,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_1,UNKNOWN,e2_stub_out_H02,,E2_STUB_OUTSIDE_HEADED_CANDIDATE; D4.4_IN_EXISTING_D4.5_PAIRED_HOLE; TIP_CLEARS_M4_SCREW_0.1MM; MATERIAL/FIT/LOCKING UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_washer_out_H02,WP03_E2_WASHER_OUT_H02,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_1,UNKNOWN,e2_washer_out_H02,,E2_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_stub_bay_H02,WP03_E2_STUB_BAY_H02,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_1,UNKNOWN,e2_stub_bay_H02,,E2_STUB_BAY_HEADED_CANDIDATE; D4.4_IN_EXISTING_D4.5_PAIRED_HOLE; TIP_CLEARS_M4_SCREW_0.1MM; MATERIAL/FIT/LOCKING UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_washer_bay_H02,WP03_E2_WASHER_BAY_H02,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_1,UNKNOWN,e2_washer_bay_H02,,E2_WASHER_ENVELOPE_UNSELECTED_OD7_SHEAR_WEB_CLEARANCE; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_stub_out_H03,WP03_E2_STUB_OUT_H03,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_1,UNKNOWN,e2_stub_out_H03,,E2_STUB_OUTSIDE_HEADED_CANDIDATE; D4.4_IN_EXISTING_D4.5_PAIRED_HOLE; TIP_CLEARS_M4_SCREW_0.1MM; MATERIAL/FIT/LOCKING UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_washer_out_H03,WP03_E2_WASHER_OUT_H03,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_1,UNKNOWN,e2_washer_out_H03,,E2_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_stub_bay_H03,WP03_E2_STUB_BAY_H03,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_1,UNKNOWN,e2_stub_bay_H03,,E2_STUB_BAY_HEADED_CANDIDATE; D4.4_IN_EXISTING_D4.5_PAIRED_HOLE; TIP_CLEARS_M4_SCREW_0.1MM; MATERIAL/FIT/LOCKING UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_washer_bay_H03,WP03_E2_WASHER_BAY_H03,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_1,UNKNOWN,e2_washer_bay_H03,,E2_WASHER_ENVELOPE_UNSELECTED_OD7_SHEAR_WEB_CLEARANCE; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_stub_out_H04,WP03_E2_STUB_OUT_H04,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_1,UNKNOWN,e2_stub_out_H04,,E2_STUB_OUTSIDE_HEADED_CANDIDATE; D4.4_IN_EXISTING_D4.5_PAIRED_HOLE; TIP_CLEARS_M4_SCREW_0.1MM; MATERIAL/FIT/LOCKING UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_washer_out_H04,WP03_E2_WASHER_OUT_H04,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_1,UNKNOWN,e2_washer_out_H04,,E2_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_stub_bay_H04,WP03_E2_STUB_BAY_H04,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_1,UNKNOWN,e2_stub_bay_H04,,E2_STUB_BAY_HEADED_CANDIDATE; D4.4_IN_EXISTING_D4.5_PAIRED_HOLE; TIP_CLEARS_M4_SCREW_0.1MM; MATERIAL/FIT/LOCKING UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_washer_bay_H04,WP03_E2_WASHER_BAY_H04,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_1,UNKNOWN,e2_washer_bay_H04,,E2_WASHER_ENVELOPE_UNSELECTED_OD7_SHEAR_WEB_CLEARANCE; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_stub_bay_H05,WP03_E2_STUB_BAY_H05,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_-1,UNKNOWN,e2_stub_bay_H05,,E2_STUB_BAY_HEADED_CANDIDATE; D4.4_IN_EXISTING_D4.5_PAIRED_HOLE; TIP_CLEARS_M4_SCREW_0.1MM; MATERIAL/FIT/LOCKING UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_washer_bay_H05,WP03_E2_WASHER_BAY_H05,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_-1,UNKNOWN,e2_washer_bay_H05,,E2_WASHER_ENVELOPE_UNSELECTED_OD7_SHEAR_WEB_CLEARANCE; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_pin_wing_H05,WP03_E2_PIN_WING_H05,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_-1,UNKNOWN,e2_pin_wing_H05,,E2_HEADLESS_PRESS_PIN_CANDIDATE; PRESS_FIT_UNKNOWN; WING_ROOT_FORK_PAD_Z-113.15_PHYSICAL_STOP_REGISTERED_SECONDARY; FLUSH_0.2MM_ABOVE_PAD,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_stub_bay_H06,WP03_E2_STUB_BAY_H06,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_-1,UNKNOWN,e2_stub_bay_H06,,E2_STUB_BAY_HEADED_CANDIDATE; D4.4_IN_EXISTING_D4.5_PAIRED_HOLE; TIP_CLEARS_M4_SCREW_0.1MM; MATERIAL/FIT/LOCKING UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_washer_bay_H06,WP03_E2_WASHER_BAY_H06,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_-1,UNKNOWN,e2_washer_bay_H06,,E2_WASHER_ENVELOPE_UNSELECTED_OD7_SHEAR_WEB_CLEARANCE; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_pin_wing_H06,WP03_E2_PIN_WING_H06,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_-1,UNKNOWN,e2_pin_wing_H06,,E2_HEADLESS_PRESS_PIN_CANDIDATE; PRESS_FIT_UNKNOWN; WING_ROOT_FORK_PAD_Z-113.15_PHYSICAL_STOP_REGISTERED_SECONDARY; FLUSH_0.2MM_ABOVE_PAD,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_stub_bay_H07,WP03_E2_STUB_BAY_H07,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_-1,UNKNOWN,e2_stub_bay_H07,,E2_STUB_BAY_HEADED_CANDIDATE; D4.4_IN_EXISTING_D4.5_PAIRED_HOLE; TIP_CLEARS_M4_SCREW_0.1MM; MATERIAL/FIT/LOCKING UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_washer_bay_H07,WP03_E2_WASHER_BAY_H07,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_-1,UNKNOWN,e2_washer_bay_H07,,E2_WASHER_ENVELOPE_UNSELECTED_OD7_SHEAR_WEB_CLEARANCE; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
