case_id,scenario_hash,grasp_point_id,capture_phase_s,closure_speed_mps,task_mode,alpha,capture_mode,line_A_geometry_group_key,line_A_roll_angle_deg,line_A_realized_roll_angle_deg,geometry_status,ik_feasible,collision_feasible,condition_feasible,joint_limit_feasible,terminal_tracking_feasible,manipulability,condition_number,joint_limit_margin_rad,collision_margin_m,geometry_source_hash,case_terminal_status,dynamics_status,xi_G_I_json,xi_closure_I_json,xi_EE_des_I_json,terminal_qdot_json,terminal_base_velocity_B_json,terminal_joint_speed_max_radps,terminal_base_rate_dps,joint_velocity_limit_radps,joint_velocity_limit_status,joint_torque_limit_status,terminal_generalized_condition,terminal_twist_residual_inf,terminal_momentum_residual_inf,base_attitude_change_deg,base_rate_peak_approach_dps,base_momentum_residual_inf,capture_impulse_linear_I_json,capture_impulse_angular_I_json,capture_impulse_linear_norm_Ns,capture_impulse_angular_norm_Nms,capture_impulse_6d_norm,lock_impulse_linear_norm_Ns,lock_impulse_angular_norm_Nms,net_target_wrench_6d_norm,relative_twist_pre_norm,post_capture_omega_I_json,post_capture_omega_dps,wheel_momentum_required_Nms,thruster_impulse_required_Ns,propellant_required_g,base_capture_dv_norm_mps,base_capture_dw_norm_radps,contact_position_error_m,contact_twist_residual_inf,contact_P_residual_inf,contact_H_residual_inf,two_stage_P_residual_inf,two_stage_H_residual_inf,wrench_closure_inf,energy_closure_J,dT_contact_J,dT_lock_J,contact_delassus_condition,post_capture_rate_margin,wheel_momentum_margin,thruster_impulse_margin,core_margin,post_capture_rate_pass,wheel_momentum_pass,thruster_impulse_pass,actuator_limit_status,flex_status,flex_value,evidence_status,classification,binding_constraint,safe_claim_permitted,pareto_layer,normalized_initial_impulse_objective,core_margin_tie_group,overall_rank,top20_included
P1_tc60_v20mm_approach_5d_a0p8,0036e40d9a18a6a4,P1,60.0,0.02,approach_5d,0.8,rigid_6dof,P1|tc=60|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,b99b84871259b052,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc60_v20mm_approach_5d_a1p0,c2a9e11eb61198d0,P1,60.0,0.02,approach_5d,1.0,rigid_6dof,P1|tc=60|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,b99b84871259b052,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc90_v05mm_pose_6d_a0p0,c8f117fc4d942103,P1,90.0,0.005,pose_6d,0.0,rigid_6dof,P1|tc=90|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,399d8b3e9c408eb9,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc90_v05mm_pose_6d_a0p8,0e0167a74cbb2a98,P1,90.0,0.005,pose_6d,0.8,rigid_6dof,P1|tc=90|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,399d8b3e9c408eb9,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc90_v05mm_pose_6d_a1p0,eaa4b92b0bf1de17,P1,90.0,0.005,pose_6d,1.0,rigid_6dof,P1|tc=90|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,399d8b3e9c408eb9,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc90_v05mm_approach_5d_a0p0,ef0f0d5e82b70b3a,P1,90.0,0.005,approach_5d,0.0,rigid_6dof,P1|tc=90|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,901f9d83a7339b98,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc90_v05mm_approach_5d_a0p8,9754fc5111ce7d59,P1,90.0,0.005,approach_5d,0.8,rigid_6dof,P1|tc=90|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,901f9d83a7339b98,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc90_v05mm_approach_5d_a1p0,f2621297cbda9d0d,P1,90.0,0.005,approach_5d,1.0,rigid_6dof,P1|tc=90|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,901f9d83a7339b98,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc90_v10mm_pose_6d_a0p0,e1d6eeba2f7767ed,P1,90.0,0.01,pose_6d,0.0,rigid_6dof,P1|tc=90|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,399d8b3e9c408eb9,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc90_v10mm_pose_6d_a0p8,e3bd2a33716b934d,P1,90.0,0.01,pose_6d,0.8,rigid_6dof,P1|tc=90|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,399d8b3e9c408eb9,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc90_v10mm_pose_6d_a1p0,61e0e8d2909df7ca,P1,90.0,0.01,pose_6d,1.0,rigid_6dof,P1|tc=90|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,399d8b3e9c408eb9,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc90_v10mm_approach_5d_a0p0,01262c521136968d,P1,90.0,0.01,approach_5d,0.0,rigid_6dof,P1|tc=90|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,901f9d83a7339b98,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc90_v10mm_approach_5d_a0p8,0555b60c8d5cca33,P1,90.0,0.01,approach_5d,0.8,rigid_6dof,P1|tc=90|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,901f9d83a7339b98,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc90_v10mm_approach_5d_a1p0,0122b0232623c4b7,P1,90.0,0.01,approach_5d,1.0,rigid_6dof,P1|tc=90|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,901f9d83a7339b98,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc90_v20mm_pose_6d_a0p0,75cd4ae7905afd44,P1,90.0,0.02,pose_6d,0.0,rigid_6dof,P1|tc=90|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,399d8b3e9c408eb9,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc90_v20mm_pose_6d_a0p8,8a137b19b7be8458,P1,90.0,0.02,pose_6d,0.8,rigid_6dof,P1|tc=90|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,399d8b3e9c408eb9,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc90_v20mm_pose_6d_a1p0,00d9388e11c10066,P1,90.0,0.02,pose_6d,1.0,rigid_6dof,P1|tc=90|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,399d8b3e9c408eb9,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc90_v20mm_approach_5d_a0p0,aaa8645074d24998,P1,90.0,0.02,approach_5d,0.0,rigid_6dof,P1|tc=90|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,901f9d83a7339b98,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc90_v20mm_approach_5d_a0p8,e2cf3612820b4f6d,P1,90.0,0.02,approach_5d,0.8,rigid_6dof,P1|tc=90|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,901f9d83a7339b98,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc90_v20mm_approach_5d_a1p0,1781216dbf2d1c31,P1,90.0,0.02,approach_5d,1.0,rigid_6dof,P1|tc=90|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,901f9d83a7339b98,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc00_v05mm_pose_6d_a0p0,7bf8e0826cd872df,P2,0.0,0.005,pose_6d,0.0,rigid_6dof,P2|tc=0|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,8e0c6e4842169786,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc00_v05mm_pose_6d_a0p8,a909463db7a98a68,P2,0.0,0.005,pose_6d,0.8,rigid_6dof,P2|tc=0|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,8e0c6e4842169786,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc00_v05mm_pose_6d_a1p0,316c8dfffb251bdb,P2,0.0,0.005,pose_6d,1.0,rigid_6dof,P2|tc=0|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,8e0c6e4842169786,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc00_v05mm_approach_5d_a0p0,2c26855daf082c7f,P2,0.0,0.005,approach_5d,0.0,rigid_6dof,P2|tc=0|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,bc2c94c802b42abe,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc00_v05mm_approach_5d_a0p8,57fad73b221371c9,P2,0.0,0.005,approach_5d,0.8,rigid_6dof,P2|tc=0|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,bc2c94c802b42abe,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc00_v05mm_approach_5d_a1p0,e7bb88768b0dcf9e,P2,0.0,0.005,approach_5d,1.0,rigid_6dof,P2|tc=0|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,bc2c94c802b42abe,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
