pair_id,stage,object_a,object_b,geometry_sha_a,geometry_sha_b,frame_a,frame_b,required_clearance_m,clearance_policy_source,oracle_type,exact_or_conservative,configuration_domain,result,minimum_distance_m,witness_configuration,failure_reason
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-CLP-J6-FIX,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-CLP-J6-FIX,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,A07C27EC8CB7C7928137D57856549502131A925B740267EE8AA652CE2644D910,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-CLP-J6-FIX,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-CLP-J6-FIX,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,A07C27EC8CB7C7928137D57856549502131A925B740267EE8AA652CE2644D910,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-CLP-J6-MOV,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-CLP-J6-MOV,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,C0EE7B3231D605EB77D0A72AF201F859B3027D033ED6B753B0E167B04F515BC9,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-CLP-J6-MOV,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-CLP-J6-MOV,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,C0EE7B3231D605EB77D0A72AF201F859B3027D033ED6B753B0E167B04F515BC9,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-CLP-L1-01,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-CLP-L1-01,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,8A6445B12EDB6B65DA942F98FBC72D526CA61122D3B629ABC1265EE11E4BF186,A0_Q0_REFERENCE,link1,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-CLP-L1-01,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-CLP-L1-01,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,8A6445B12EDB6B65DA942F98FBC72D526CA61122D3B629ABC1265EE11E4BF186,A0_Q0_REFERENCE,link1,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-CLP-L2-01,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-CLP-L2-01,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,D7FE8892000D2E3451AE44F3E933F5BBEB52D4A179B9C8EAA659B03BBA6C667C,A0_Q0_REFERENCE,link2,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-CLP-L2-01,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-CLP-L2-01,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,D7FE8892000D2E3451AE44F3E933F5BBEB52D4A179B9C8EAA659B03BBA6C667C,A0_Q0_REFERENCE,link2,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-CLP-L2-02,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-CLP-L2-02,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,85C939D49FA14CF5943B259F3AFC778AB2F23B4C34169175D3ABE23E7B507656,A0_Q0_REFERENCE,link2,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-CLP-L2-02,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-CLP-L2-02,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,85C939D49FA14CF5943B259F3AFC778AB2F23B4C34169175D3ABE23E7B507656,A0_Q0_REFERENCE,link2,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-CLP-L3-01,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-CLP-L3-01,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,7CB2EC6D4E47AB6ED90CE07325CDD84AF1A136EFFCD9F2753573D319C9A2EB53,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ALL_Q_RELATIVE_STATIC,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-CLP-L3-01,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-CLP-L3-01,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,7CB2EC6D4E47AB6ED90CE07325CDD84AF1A136EFFCD9F2753573D319C9A2EB53,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ALL_Q_RELATIVE_STATIC,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-CLP-L3-02,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-CLP-L3-02,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,2A140D598A9B779B9288D9BD8122E38E902891B0E9F7D582DF679830B6D45806,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ALL_Q_RELATIVE_STATIC,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-CLP-L3-02,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-CLP-L3-02,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,2A140D598A9B779B9288D9BD8122E38E902891B0E9F7D582DF679830B6D45806,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ALL_Q_RELATIVE_STATIC,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-CLP-L4-01,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-CLP-L4-01,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,2B7D2F57EB876502B8B1DB1DA9EC3C7EE1341EBD77320173218DEDE4CE0C6F04,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-CLP-L4-01,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-CLP-L4-01,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,2B7D2F57EB876502B8B1DB1DA9EC3C7EE1341EBD77320173218DEDE4CE0C6F04,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-CONN-WR-D1,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-CONN-WR-D1,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,BFA23F8AB57AA3B5618A1C29305723AE1444EC8084BC8D08CB5583C5A3134FD2,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-CONN-WR-D1,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-CONN-WR-D1,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,BFA23F8AB57AA3B5618A1C29305723AE1444EC8084BC8D08CB5583C5A3134FD2,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-CONN-WR-P1,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-CONN-WR-P1,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,9890C695D71A1D8E0A080CB2D2D4D9A2B274878BA0E8597B8C860495003389DD,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-CONN-WR-P1,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-CONN-WR-P1,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,9890C695D71A1D8E0A080CB2D2D4D9A2B274878BA0E8597B8C860495003389DD,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J1-ANNULUS-LOW,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J1-ANNULUS-LOW,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,49B78600FDC891A5AA76230B26FE2BACE9BCFF33DEFF657CBEAF410FB0FB494B,A0_Q0_REFERENCE,S,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J1-ANNULUS-LOW,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J1-ANNULUS-LOW,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,49B78600FDC891A5AA76230B26FE2BACE9BCFF33DEFF657CBEAF410FB0FB494B,A0_Q0_REFERENCE,S,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J1-ANNULUS-UP,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J1-ANNULUS-UP,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,1ACDA99B92707BB615C95823F62CF5E61C6C7A909C82DA26E65EC91425813E2C,A0_Q0_REFERENCE,S,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J1-ANNULUS-UP,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J1-ANNULUS-UP,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,1ACDA99B92707BB615C95823F62CF5E61C6C7A909C82DA26E65EC91425813E2C,A0_Q0_REFERENCE,S,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J1-ANNULUS-WALL,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J1-ANNULUS-WALL,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,41B438268AD7508938F935B903216606B0C26423B6D38BFA6A0B62B00EC7D510,A0_Q0_REFERENCE,S,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J1-ANNULUS-WALL,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J1-ANNULUS-WALL,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,41B438268AD7508938F935B903216606B0C26423B6D38BFA6A0B62B00EC7D510,A0_Q0_REFERENCE,S,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J1-LINER,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J1-LINER,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,02F3C1398B4727C81BF18DA3DD66CEC34ABD08D9966DFCF1645366D4286D172F,A0_Q0_REFERENCE,S,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J1-LINER,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J1-LINER,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,02F3C1398B4727C81BF18DA3DD66CEC34ABD08D9966DFCF1645366D4286D172F,A0_Q0_REFERENCE,S,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J2-MANDREL,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J2-MANDREL,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,8C217F4AA0EC7E8B51451118AB817FFC69AFCACC9FE3EE646C048ED54B356724,A0_Q0_REFERENCE,link1,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J2-MANDREL,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J2-MANDREL,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,8C217F4AA0EC7E8B51451118AB817FFC69AFCACC9FE3EE646C048ED54B356724,A0_Q0_REFERENCE,link1,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J2-MANDREL-LINER,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J2-MANDREL-LINER,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,15D8294DF5B6FC9D23F058A1B5B45EFA328143F88412D3306EFC1BFCC4787EC8,A0_Q0_REFERENCE,link1,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J2-MANDREL-LINER,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J2-MANDREL-LINER,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,15D8294DF5B6FC9D23F058A1B5B45EFA328143F88412D3306EFC1BFCC4787EC8,A0_Q0_REFERENCE,link1,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J3-SADDLE,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J3-SADDLE,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,548FE192195C22F748E24FF381F098CB2C998E213A6C520109709BC95E5F2D42,A0_Q0_REFERENCE,link2,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J3-SADDLE,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J3-SADDLE,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,548FE192195C22F748E24FF381F098CB2C998E213A6C520109709BC95E5F2D42,A0_Q0_REFERENCE,link2,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J3-SADDLE-LINER,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J3-SADDLE-LINER,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,47BD6441D2DB980ECAE4668CC759CD2C426D2FF57B3863824D6715C1A3B4DD57,A0_Q0_REFERENCE,link2,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J3-SADDLE-LINER,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J3-SADDLE-LINER,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,47BD6441D2DB980ECAE4668CC759CD2C426D2FF57B3863824D6715C1A3B4DD57,A0_Q0_REFERENCE,link2,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ENDPOINT_CONFIGURATION,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J4-ANNULAR-FOLLOWER,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J4-ANNULAR-FOLLOWER,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,323AA57B9C81B0E0EB415C7FDD9BB7E2B1A4875CAD303339BC1FE755FC794B63,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ALL_Q_RELATIVE_STATIC,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J4-ANNULAR-FOLLOWER,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J4-ANNULAR-FOLLOWER,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,323AA57B9C81B0E0EB415C7FDD9BB7E2B1A4875CAD303339BC1FE755FC794B63,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ALL_Q_RELATIVE_STATIC,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J4-ANNULAR-FOLLOWER-LINER,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J4-ANNULAR-FOLLOWER-LINER,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,B5B941FD559A864824BAF101F8DB57F0BA5D702583760CF944E2B5A7F91E2954,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ALL_Q_RELATIVE_STATIC,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J4-ANNULAR-FOLLOWER-LINER,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J4-ANNULAR-FOLLOWER-LINER,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,B5B941FD559A864824BAF101F8DB57F0BA5D702583760CF944E2B5A7F91E2954,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ALL_Q_RELATIVE_STATIC,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J4-B-TO-ANNULUS,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J4-B-TO-ANNULUS,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,8C72183B7DAC8CF478DA4DAA2D27EDCC4BE1C3E19132E2131D101570BD1437AC,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ALL_Q_RELATIVE_STATIC,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J4-B-TO-ANNULUS,POST_RELEASE@q_goal_RELEASE_CLEAR,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J4-B-TO-ANNULUS,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,8C72183B7DAC8CF478DA4DAA2D27EDCC4BE1C3E19132E2131D101570BD1437AC,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ALL_Q_RELATIVE_STATIC,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
R::RC-BRK-J4-ANN-SPINE-HUB||R::RC-GDE-J4-B-TO-ANNULUS-LINER,PRE_RELEASE@q_start_STOW,R::RC-BRK-J4-ANN-SPINE-HUB,R::RC-GDE-J4-B-TO-ANNULUS-LINER,B3F8BFF55E9CCB8B80D2039D0CCD580E8F8EA3D742159E8E217172805277E8C0,56ECB999E4FFBBC4DF0785894C7661B91593F1359D5BE1F1E894720B32D39CD0,A0_Q0_REFERENCE,A0_Q0_REFERENCE,0.0,OWNER_TERMINAL_DIRECTIVE_NONPENETRATION_ZERO,,,ALL_Q_RELATIVE_STATIC,UNKNOWN,,,ORACLE_WORKER_PROCESS_FAILURE:3221225786
