object_id,logical_role,source_geometry_path,source_sha256,geometry_type,frame_id,frame_transform,unit,operational_authority,candidate_package,missing_reason,allowed_stages
R::RC-CLP-J1-RELIEF-A2,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_J1_RELIEF_A2_S_V1.step,EF8EDA15B392D2FB598A27220528BE06E1F3B7876D6D6D3C39F067808ECA1CC5,STEP_BREP_SINGLE_SOLID,base_link,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,R20_ROOT_STATIC,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-J1-RELIEF-B1,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_J1_RELIEF_B1_S_V1.step,43F85F71976BD6910F0886847BB6972D606B6202AD02C8597AB7EE95E5B65E21,STEP_BREP_SINGLE_SOLID,base_link,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,R20_ROOT_STATIC,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-J2-FIX,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R101_LINK1_B6_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_J2_FIX_LINK1_V1.step,5E891EF8EF079FD83F543DC2A49C3F9F026172377E281F4BCBAAB30EF9C4BBA3,STEP_BREP_SINGLE_SOLID,link1,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,LINK1_B6,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-J2-MOV,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R95_LINK2_B12_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_J2_MOV_LINK2_V1.step,33EC9AFF9BFC79E70F703D5B42E6F28B6468CF203CF2A6045F69134A2F03C3A3,STEP_BREP_SINGLE_SOLID,link2,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,LINK2_B12,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-J3-HOST-BOUNDARY,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_J3_HOST_BOUNDARY_tris.npy,163624958274E24B96AD86FB22935099AFF11FF6A523372EDE121B0C56F34E52,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-J3-MOV,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_J3_MOV_tris.npy,903189E6511EF4E7F745BBACF0BF1C802D5000B7FCC462EF610F1D8B0A414EEB,DESIGN_SOURCE_ASSET,link2,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-J4-ANN-ENTRY,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_J4_ANN_ENTRY_tris.npy,E2BA3CE206D4004A0A89DEFED86F825E676CC0794E832DAC9063D78BD5D9D571,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-J4-B,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_J4_B_tris.npy,F1B274741FA3B626B285A15587B55CA475A3D15BF0D1555DB8E5EC514E2BCE13,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-J4-FIX,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_J4_FIX_tris.npy,CC63628ED372CCF85CA8AEFD08C64FE76899F79E748657D6FB3715CD0431D92C,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-J4-FOLLOWER,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_J4_FOLLOWER_tris.npy,5D4BD557120CB0CF94848DBE7BB772B306E3BAEF50799A397D0E64E88BFC9B02,DESIGN_SOURCE_ASSET,link4,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-J5-FIX,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_J5_FIX_tris.npy,60F25DE3B5D353BEFE0BF0460ADF371CDB6EC50E64F02E943EFC1A06E0BDC229,DESIGN_SOURCE_ASSET,link4,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-J5-MOV,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_J5_MOV_tris.npy,0C34FFAD9B53A92430F1547DFA372F15754311CD21FE7F933A47A7E3BAA9AF07,DESIGN_SOURCE_ASSET,link5,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-J6-FIX,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_J6_FIX_tris.npy,3CE99A16DD0FE36C14C3B2C89D1E0E9106E4A887276F8819CA4672F85BAB881D,DESIGN_SOURCE_ASSET,link5,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-J6-MOV,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_J6_MOV_tris.npy,D25D04FCBFB73D3CC1FD9A65AAB55D001B78B016A3BE680B850C55AA4CD4D069,DESIGN_SOURCE_ASSET,link6,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-L1-01,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R101_LINK1_B6_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_L1_01_LINK1_V1.step,9251F58B9FCF606FD010F0CA10CCBAA339022A7C0C3843DA3757213FE1C5660F,STEP_BREP_SINGLE_SOLID,link1,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,LINK1_B6,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-L2-01,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R95_LINK2_B12_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_L2_01_LINK2_V1.step,F8DD11D310F0776CA2D0DEEE3AD2B2CC4697B6B9BA9126ADFA21118109E51EA1,STEP_BREP_SINGLE_SOLID,link2,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,LINK2_B12,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-L2-02,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R95_LINK2_B12_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_L2_02_LINK2_V1.step,4484B6781D636A3BEBDDF9B0A73B5667E0614066956E6EA7FEF09AA9A4C36673,STEP_BREP_SINGLE_SOLID,link2,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,LINK2_B12,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-L3-01,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_L3_01_tris.npy,277BFC852AF378B425C473638A0104ABD543A4A294B99D3DF499D5E8BEEBE7BD,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-L3-02,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_L3_02_tris.npy,8ACC77ABEE1165761C8F17477490FF6F9E9A070688AC8A10BA9E1884874D8166,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-L4-01,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_L4_01_tris.npy,1F053980C63C7B81757F0D082F98EEE5FEA1378C9FBB242F834DD30E90B7345A,DESIGN_SOURCE_ASSET,link4,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CONN-WR-D1,R::hardware,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CONN_WR_D1_tris.npy,1809895D740B288CC396C2D4740C4E94D5492796E600544D830F1CEC02F3F790,DESIGN_SOURCE_ASSET,link6,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CONN-WR-P1,R::hardware,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CONN_WR_P1_tris.npy,84BEFA6FA5DA4A50D75CDCD05CBE264729A757D2F6C9E0B14EE09BF705D44C15,DESIGN_SOURCE_ASSET,link6,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-GDE-J1-ANNULUS-LOW,R::guide_ring,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_GDE_J1_ANNULUS_LOW_S_V1.step,FB93B00DD522D217524082E79830FFC971256096D198FBD4BC65930AC5D585F7,STEP_BREP_SINGLE_SOLID,base_link,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,R20_ROOT_STATIC,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-GDE-J1-ANNULUS-UP,R::guide_ring,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_GDE_J1_ANNULUS_UP_S_V1.step,57BBC8F5BA95B261F20073BBCB8C6E1DD32E6164D8A54FEE34B96015FE4B1206,STEP_BREP_SINGLE_SOLID,base_link,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,R20_ROOT_STATIC,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-GDE-J1-ANNULUS-WALL,R::guide_ring,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_GDE_J1_ANNULUS_WALL_S_V1.step,1CDAA98F0C7C4D2C1B16F90ED3112C73C2DADF2385E1815749900DBBA2782E3D,STEP_BREP_SINGLE_SOLID,base_link,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,R20_ROOT_STATIC,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-GDE-J1-LINER,R::guide_ring,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_GDE_J1_LINER_S_V1.step,84E8469983062032088B47BCAAF272A6C5979B0A3C248C1F05B9590A9304D222,STEP_BREP_SINGLE_SOLID,base_link,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,R20_ROOT_STATIC,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-GDE-J2-MANDREL,R::guide_mandrel,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R101_LINK1_B6_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_GDE_J2_MANDREL_LINK1_V1.step,44A1A76ED3C1A267281AF3FCC7C6A4395F7EB04460024E76B9AAA6CF6A31ABF3,STEP_BREP_SINGLE_SOLID,link1,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,LINK1_B6,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-GDE-J2-MANDREL-LINER,R::liner,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R101_LINK1_B6_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_GDE_J2_MANDREL_LINER_LINK1_V1.step,9A1ED8B82DAD3E462AFAA5874DF8163FD9DC8B816E633AFE455B0908D13AC3CD,STEP_BREP_SINGLE_SOLID,link1,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,LINK1_B6,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-GDE-J3-SADDLE,R::guide_saddle,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R95_LINK2_B12_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_GDE_J3_SADDLE_LINK2_V1.step,E56D811AA2ECE25697C89C5195F1B06D7D659381E19631F1B2F8716A3D17CA89,STEP_BREP_SINGLE_SOLID,link2,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,LINK2_B12,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-GDE-J3-SADDLE-LINER,R::liner,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R95_LINK2_B12_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_GDE_J3_SADDLE_LINER_LINK2_V1.step,5F4B3726496EF321775818C0A8F9A01D3577A1325414E309D0D64FF798651814,STEP_BREP_SINGLE_SOLID,link2,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,LINK2_B12,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-GDE-J4-ANNULAR-FOLLOWER,R::guide_saddle,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J4_ANNULAR_FOLLOWER_tris.npy,6CC78063CDBD4BB67845F10C6CAD6103F5A4CCCDE47EA688AE66C29C175CB1F7,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-GDE-J4-ANNULAR-FOLLOWER-LINER,R::liner,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J4_ANNULAR_FOLLOWER_LINER_tris.npy,CD348272F322F32AC8932BD3C79CDEB2FB41E0AE4E6F42EB0306362E3796AD6D,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-GDE-J4-B-TO-ANNULUS,R::guide_channel,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J4_B_TO_ANNULUS_tris.npy,EE808E0A5C72E65796858753B2234FC61821E96A5A1E67A5725AB82ABF033A4C,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-GDE-J4-B-TO-ANNULUS-LINER,R::liner,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J4_B_TO_ANNULUS_LINER_tris.npy,398201E261231C8BA36FB534AF1CF555F1F5A4FC99AB84017323A0B88C3741DD,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-GDE-J4-FIXED-APPROACH,R::guide_channel,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J4_FIXED_APPROACH_tris.npy,1DE6D628BDACD460F4369772917DB438E67A003231D00F6C0B6AE3B2EAC91748,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-GDE-J4-FIXED-APPROACH-LINER,R::liner,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J4_FIXED_APPROACH_LINER_tris.npy,CCC9973373C19AC134487F76E7EE867A405A60180A8B0775BCD6C124BFC15F26,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-GDE-J4-TROMBONE-U,R::guide_saddle,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J4_TROMBONE_U_tris.npy,52F418EDA852FBBFA8CB86C96B452336955483A85551303A510BF47DFE351EC8,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
